onset(s),measure
1.733187500,1
4.256000000,2
6.078000000,3
7.738666667,4
10.896000000,5
13.312000000,6
14.981333333,7
16.512000000,8
19.690666667,9
22.069333333,10
24.309333333,11
26.176000000,12
28.832000000,13
31.061333333,14
33.157333333,15
35.050666667,16
37.936000000,17
40.512000000,18
43.034666667,19
45.354666667,20
48.202208333,21
50.458666667,22
53.381333333,23
55.960375000,24
58.261333333,25
60.400000000,26
63.738666667,27
70.590062500,28
76.237687500,29
78.358000000,30
80.630666667,31
82.908541667,32
85.227333333,33
87.971333333,34
90.272000000,35
92.498000000,36
95.238395833,37
97.430666667,38
99.815333333,39
101.971333333,40
104.603333333,41
107.095333333,42
109.512416667,43
112.228666667,44
114.566666667,45
117.259333333,46
119.681333333,47
122.014666667,48
124.315333333,49
126.648666667,50
129.052000000,51
131.578458333,52
133.821333333,53
136.290000000,54
138.819333333,55
142.048666667,56
143.994875000,57
148.237750000,58
148.396000000,59
149.628000000,60
150.944000000,61
152.244000000,62
153.576000000,63
154.888000000,64
156.240000000,65
157.556000000,66
158.880000000,67
160.200000000,68
161.633333333,69
162.933333333,70
164.496666667,71
164.666666667,72
165.993333333,73
167.437416667,74
168.793333333,75
170.190000000,76
171.559291667,77
172.970000000,78
174.350000000,79
175.776666667,80
177.160000000,81
178.840000000,82
180.163333333,83
181.650000000,84
181.870000000,85
183.130000000,86
184.463333333,87
185.816666667,88
187.420000000,89
188.693333333,90
190.276666667,91
191.553333333,92
192.903333333,93
194.576666667,94
196.056666667,95
197.473333333,96
199.060000000,97
200.443333333,98
202.140000000,99
202.356666667,100
203.745916667,101
205.240000000,102
206.583333333,103
208.110000000,104
209.350000000,105
210.940000000,106
212.226666667,107
213.580000000,108
215.138541667,109
216.710000000,110
218.166666667,111
221.790000000,112
223.637333333,113
