onset(s),measure
1.578666667,1
2.058000000,2
3.910000000,3
5.390000000,4
6.906666667,5
8.400000000,6
10.066666667,7
12.583333333,8
14.166666667,9
15.680000000,10
18.043333333,11
19.666666667,12
21.236666667,13
24.060000000,14
25.853333333,15
27.466666667,16
29.120000000,17
30.893333333,18
32.660000000,19
34.253333333,20
36.090000000,21
37.508062500,22
39.053333333,23
40.728583333,24
41.280000000,25
43.263166667,26
44.763333333,27
46.322895833,28
47.963333333,29
49.873458333,30
52.260000000,31
53.966666667,32
55.466666667,33
57.756666667,34
59.416666667,35
61.256666667,36
64.160000000,37
66.083333333,38
67.563333333,39
69.120000000,40
70.806666667,41
72.390000000,42
73.923333333,43
75.680000000,44
77.156666667,45
78.640000000,46
80.646833333,47
81.140000000,48
82.823333333,49
84.350000000,50
85.876666667,51
87.516666667,52
89.316666667,53
91.530000000,54
93.150000000,55
94.853333333,56
96.613333333,57
98.623333333,58
100.243333333,59
101.993333333,60
103.686666667,61
105.626666667,62
107.340000000,63
109.943333333,64
111.656666667,65
113.430000000,66
115.113333333,67
116.903333333,68
118.860000000,69
122.130000000,70
123.916666667,71
125.340000000,72
126.830270833,73
128.363333333,74
130.126666667,75
132.196666667,76
133.786666667,77
135.250000000,78
136.896666667,79
139.380000000,80
139.853333333,81
141.693333333,82
143.533333333,83
145.076666667,84
146.706666667,85
148.646666667,86
151.090000000,87
152.673333333,88
154.193333333,89
155.930000000,90
157.616666667,91
159.413333333,92
161.353333333,93
163.080000000,94
164.860000000,95
166.606666667,96
169.120000000,97
170.840000000,98
172.924000000,99
174.428000000,100
176.036000000,101
178.000000000,102
183.812000000,103
185.940000000,104
187.524000000,105
189.234020833,106
190.880000000,107
192.824000000,108
194.776000000,109
196.324000000,110
197.904000000,111
200.160000000,112
205.620000000,113
206.002666667,114
206.752000000,115
207.528000000,116
208.280000000,117
209.189333333,118
209.999166667,119
210.826666667,120
211.696000000,121
212.938666667,122
213.757333333,123
214.605333333,124
215.373333333,125
216.514666667,126
217.320000000,127
218.176000000,128
218.973333333,129
219.784000000,130
220.669333333,131
222.264000000,132
223.069333333,133
223.869333333,134
224.666666667,135
225.442666667,136
226.376000000,137
227.202666667,138
227.957333333,139
228.760000000,140
229.586666667,141
230.816000000,142
231.781333333,143
232.581333333,144
233.389333333,145
234.229333333,146
235.026666667,147
235.917333333,148
237.181333333,149
237.984000000,150
238.848000000,151
239.728000000,152
240.706666667,153
241.498666667,154
242.322666667,155
243.157333333,156
244.245333333,157
245.077333333,158
245.965333333,159
246.936000000,160
247.844291667,161
248.826666667,162
250.543541667,163
251.501333333,164
252.410666667,165
253.221333333,166
254.122666667,167
255.213333333,168
256.183604167,169
257.069333333,170
257.989333333,171
259.514666667,172
260.392000000,173
261.289875000,174
262.130666667,175
263.128000000,176
264.514666667,177
267.661333333,178
268.736000000,179
269.781333333,180
270.792000000,181
271.810666667,182
272.860208333,183
273.952000000,184
274.978666667,185
276.458666667,186
277.496000000,187
278.488000000,188
279.496000000,189
280.437333333,190
281.572375000,191
282.565333333,192
283.581333333,193
284.874666667,194
285.933333333,195
287.146666667,196
288.208000000,197
289.385812500,198
290.477333333,199
291.522666667,200
292.581333333,201
293.613333333,202
294.586666667,203
295.576000000,204
296.563625000,205
297.594666667,206
298.666666667,207
299.744000000,208
300.821333333,209
301.888000000,210
302.885333333,211
304.058666667,212
305.050666667,213
306.613333333,214
307.714666667,215
308.746666667,216
309.802666667,217
310.965333333,218
312.002666667,219
313.114666667,220
314.210666667,221
315.253333333,222
316.490666667,223
317.637333333,224
319.069333333,225
