onset(s),measure
1.648000000,1
6.272000000,2
11.024000000,3
15.472000000,4
20.136604167,5
24.451375000,6
29.072000000,7
33.440000000,8
36.348000000,9
40.533333333,10
44.808000000,11
54.012854167,12
55.344000000,13
56.779354167,14
58.169375000,15
59.691395833,16
61.384729167,17
62.756083333,18
64.716000000,19
66.084000000,20
67.476000000,21
68.908937500,22
70.584000000,23
72.228000000,24
73.680000000,25
75.300000000,26
76.941750000,27
78.558229167,28
80.040000000,29
81.432000000,30
82.919145833,31
84.522229167,32
86.445479167,33
88.836000000,34
90.227458333,35
91.560000000,36
93.048000000,37
94.669354167,38
96.264000000,39
97.800000000,40
99.363708333,41
100.893312500,42
102.492000000,43
104.148354167,44
105.756000000,45
107.256000000,46
108.804000000,47
110.536500000,48
112.056000000,49
114.024000000,50
115.549250000,51
116.904000000,52
118.392000000,53
120.060000000,54
121.575854167,55
123.084000000,56
124.446187500,57
125.772000000,58
127.296000000,59
133.789166667,60
141.372000000,61
149.280000000,62
156.840000000,63
164.376000000,64
172.752000000,65
181.260000000,66
190.212000000,67
199.476000000,68
212.096000000,69
212.386666667,70
213.397333333,71
214.455062500,72
215.422666667,73
216.648958333,74
217.605062500,75
218.745333333,76
219.664666667,77
220.770666667,78
221.760000000,79
222.800666667,80
223.738666667,81
224.774666667,82
225.666000000,83
226.566666667,84
227.539895833,85
228.508000000,86
229.567333333,87
230.570666667,88
230.855333333,89
231.914666667,90
232.988000000,91
233.982000000,92
235.088000000,93
236.054791667,94
237.276666667,95
238.219333333,96
239.278666667,97
240.244666667,98
241.310770833,99
242.326000000,100
243.455333333,101
244.458666667,102
245.438458333,103
246.428041667,104
247.534000000,105
248.719333333,106
249.736666667,107
250.012000000,108
251.183333333,109
252.269333333,110
253.299333333,111
254.506000000,112
255.630666667,113
256.620000000,114
257.805333333,115
258.953333333,116
260.311333333,117
261.989187500,118
262.994666667,119
264.100666667,120
265.076000000,121
266.284666667,122
267.339333333,123
268.402208333,124
269.397333333,125
270.416666667,126
271.530000000,127
272.883333333,128
273.961333333,129
274.880666667,130
275.146666667,131
276.308666667,132
277.400666667,133
278.525333333,134
279.757333333,135
280.970666667,136
282.039333333,137
283.154666667,138
284.330666667,139
285.488000000,140
287.783000000,141
288.796666667,142
289.954000000,143
290.952666667,144
292.188520833,145
293.342000000,146
294.396666667,147
295.432666667,148
296.501333333,149
297.509333333,150
299.287333333,151
300.528666667,152
