onset(s),measure
1.633333333,1
1.868000000,2
2.804000000,3
3.668000000,4
4.536000000,5
8.428000000,6
12.792000000,7
17.292000000,8
21.176000000,9
25.620000000,10
26.197333333,11
27.408000000,12
28.304000000,13
29.260000000,14
33.156000000,15
37.284000000,16
41.884000000,17
45.448000000,18
50.084000000,19
53.692000000,20
57.288000000,21
60.860000000,22
65.238770833,23
68.936000000,24
72.908000000,25
77.865333333,26
84.228000000,27
85.624000000,28
87.033375000,29
88.456000000,30
89.939375000,31
91.429270833,32
92.940000000,33
94.310479167,34
95.696000000,35
97.128000000,36
99.356000000,37
101.860000000,38
105.160000000,39
106.580000000,40
107.976000000,41
109.488729167,42
110.868000000,43
112.200000000,44
113.736000000,45
116.270791667,46
119.336000000,47
121.000000000,48
122.400000000,49
123.780000000,50
125.184000000,51
126.608000000,52
127.979145833,53
129.240000000,54
130.728000000,55
133.016000000,56
135.176000000,57
136.516000000,58
137.844000000,59
139.140000000,60
140.456000000,61
142.134791667,62
143.496000000,63
144.800062500,64
146.944000000,65
148.348000000,66
150.596000000,67
151.920000000,68
153.304000000,69
154.712000000,70
156.112000000,71
157.384000000,72
158.656000000,73
160.108000000,74
162.361958333,75
165.102208333,76
166.496000000,77
167.808000000,78
169.064000000,79
170.548000000,80
173.752000000,81
174.020000000,82
175.352000000,83
176.572000000,84
177.740000000,85
178.960000000,86
180.180000000,87
181.440000000,88
182.720000000,89
184.040000000,90
185.280000000,91
186.672000000,92
187.924000000,93
189.292000000,94
190.524000000,95
191.720000000,96
191.964000000,97
193.220000000,98
194.500000000,99
195.684000000,100
196.880000000,101
198.080000000,102
199.352000000,103
200.636000000,104
201.932000000,105
203.192000000,106
204.544000000,107
205.860000000,108
207.196000000,109
208.416000000,110
209.963916667,111
210.204000000,112
211.452000000,113
212.704000000,114
213.968000000,115
215.364000000,116
216.640000000,117
217.884000000,118
219.228000000,119
220.736000000,120
222.100000000,121
223.540000000,122
224.904000000,123
226.376000000,124
227.740000000,125
229.108000000,126
230.440000000,127
231.860000000,128
233.300000000,129
234.656000000,130
236.004000000,131
237.320000000,132
238.608000000,133
239.968000000,134
240.220000000,135
241.440000000,136
242.628000000,137
243.716000000,138
244.872000000,139
246.004000000,140
247.100000000,141
248.282895833,142
249.524000000,143
250.684000000,144
251.980000000,145
253.148000000,146
254.536000000,147
255.760000000,148
257.000000000,149
258.264000000,150
259.440000000,151
260.608000000,152
261.740000000,153
262.932000000,154
264.120000000,155
265.557333333,156
