onset(s),measure
1.776833333,1
3.093333333,2
6.720000000,3
10.344000000,4
13.740000000,5
17.897500000,6
21.408000000,7
24.864000000,8
28.176000000,9
31.466666667,10
34.824729167,11
38.570666667,12
42.048000000,13
45.060000000,14
49.044000000,15
51.408000000,16
52.906666667,17
56.448000000,18
60.024000000,19
63.216000000,20
67.114666667,21
70.476000000,22
73.776000000,23
76.932000000,24
80.148000000,25
83.352000000,26
86.676000000,27
90.048000000,28
93.144000000,29
96.768000000,30
99.588000000,31
100.992000000,32
104.472000000,33
108.072000000,34
111.384000000,35
114.888000000,36
118.308000000,37
121.668000000,38
124.872000000,39
128.436000000,40
131.754666667,41
135.324000000,42
138.648000000,43
142.592000000,44
146.453333333,45
149.556000000,46
153.288000000,47
155.881812500,48
157.452000000,49
161.064000000,50
165.032125000,51
168.480000000,52
171.780000000,53
175.308000000,54
178.572000000,55
181.824000000,56
185.556333333,57
189.012000000,58
192.853520833,59
196.404000000,60
200.328000000,61
204.336000000,62
207.396000000,63
211.980000000,64
218.088000000,65
220.042625000,66
222.006000000,67
224.096000000,68
226.282666667,69
228.319416667,70
230.314666667,71
232.373333333,72
234.464000000,73
236.437333333,74
239.722666667,75
241.632000000,76
243.573333333,77
245.482666667,78
247.663979167,79
249.856000000,80
251.765333333,81
253.721437500,82
256.106666667,83
258.058666667,84
260.085333333,85
262.442666667,86
264.390104167,87
266.362500000,88
268.458666667,89
270.602666667,90
272.501333333,91
274.517333333,92
276.423500000,93
278.410666667,94
280.416000000,95
282.474666667,96
287.113333333,97
288.366000000,98
289.566666667,99
290.740000000,100
291.893333333,101
293.094000000,102
294.480000000,103
295.824000000,104
297.030000000,105
298.367770833,106
299.660354167,107
301.086000000,108
303.452437500,109
304.722000000,110
305.916000000,111
307.140000000,112
308.340000000,113
309.588000000,114
311.232000000,115
312.636000000,116
313.962000000,117
315.156000000,118
316.572000000,119
317.964000000,120
319.626000000,121
320.964000000,122
322.194000000,123
323.406000000,124
324.558000000,125
325.770000000,126
327.540000000,127
328.932000000,128
330.216000000,129
331.584125000,130
332.928000000,131
334.308000000,132
338.760000000,133
339.852000000,134
340.928000000,135
341.866666667,136
342.828000000,137
343.812000000,138
