onset(s),measure
1.719458333,1
10.440000000,2
19.248000000,3
27.408000000,4
35.736000000,5
44.640000000,6
53.244000000,7
62.095312500,8
71.124000000,9
80.964000000,10
90.288000000,11
98.424000000,12
107.736000000,13
116.693333333,14
125.268000000,15
133.896000000,16
144.900000000,17
152.304000000,18
154.252000000,19
155.913333333,20
157.742666667,21
159.640000000,22
161.400000000,23
163.266666667,24
165.093333333,25
166.913333333,26
168.653333333,27
171.300000000,28
173.126666667,29
174.926666667,30
176.733333333,31
178.753333333,32
181.460333333,33
183.246666667,34
184.993333333,35
187.253333333,36
189.180000000,37
190.960000000,38
193.206666667,39
195.073333333,40
196.806666667,41
198.700000000,42
200.546666667,43
203.093333333,44
205.980000000,45
208.713333333,46
210.620000000,47
212.366666667,48
217.086666667,49
218.546666667,50
220.006666667,51
221.333333333,52
222.808333333,53
224.203291667,54
225.748625000,55
227.086666667,56
228.513333333,57
230.073333333,58
231.720000000,59
233.066666667,60
234.560000000,61
235.993333333,62
237.506666667,63
238.906666667,64
240.433333333,65
241.933333333,66
243.393333333,67
244.913333333,68
246.604645833,69
248.126666667,70
249.593333333,71
250.980000000,72
252.741625000,73
254.213333333,74
255.706666667,75
257.200000000,76
259.042562500,77
260.486666667,78
262.000000000,79
263.386666667,80
264.980000000,81
266.453333333,82
267.886666667,83
269.486666667,84
271.126666667,85
272.713333333,86
274.133333333,87
275.526666667,88
277.533708333,89
279.000000000,90
280.446666667,91
281.900000000,92
284.013333333,93
285.493333333,94
286.970791667,95
288.366666667,96
