onset(s),measure
6.456621315,1
8.751020408,2
10.747936508,3
12.734693878,4
15.290340136,5
17.456553288,6
19.485941043,7
21.448866213,8
23.800566893,9
26.036666667,10
28.303673469,11
30.484897959,12
32.920816327,13
35.193469388,14
37.546394558,15
39.764897959,16
42.266122449,17
44.685442177,18
47.061972789,19
49.423673469,20
51.900272109,21
54.367346939,22
57.005714286,23
59.433854875,24
61.844897959,25
64.231541950,26
67.523628118,27
72.548571429,28
75.062857143,29
77.106938776,30
79.152993197,31
81.175510204,32
83.180408163,33
85.335510204,34
87.382494331,35
89.411587302,36
91.747573696,37
93.762176871,38
95.968072562,39
98.028843537,40
100.154036281,41
102.278095238,42
104.286621315,43
106.660861678,44
108.768072562,45
110.828843537,46
112.930249433,47
114.979410431,48
117.017437642,49
119.047188209,50
121.122562358,51
123.334761905,52
125.440000000,53
127.634285714,54
129.793741497,55
131.959002268,56
134.013968254,57
138.094875283,58
138.292244898,59
139.747936508,60
141.248435374,61
142.606802721,62
144.047891156,63
145.433333333,64
146.829931973,65
148.218775510,66
149.607619048,67
150.979047619,68
152.369614512,69
153.743673469,70
155.193469388,71
155.402448980,72
156.826621315,73
158.320793651,74
159.664761905,75
161.057959184,76
162.455510204,77
163.893083900,78
165.289795918,79
166.717823129,80
168.098208617,81
169.556462585,82
170.920362812,83
172.068571429,84
172.290612245,85
173.714285714,86
175.194557823,87
176.572698413,88
178.089795918,89
179.427392290,90
180.889251701,91
182.261111111,92
183.667414966,93
185.142857143,94
186.562176871,95
187.976167800,96
189.431292517,97
190.820136054,98
192.139319728,99
192.348299320,100
193.811156463,101
195.243537415,102
196.619319728,103
198.044331066,104
199.474988662,105
200.990476190,106
202.409795918,107
203.869410431,108
205.375079365,109
206.780952381,110
208.193764172,111
209.693696145,112
211.175600907,113
