onset(s),measure
11.786281179,1
15.147437642,2
19.243537415,3
22.530566893,4
26.282086168,5
29.555873016,6
33.388616780,7
37.003333333,8
40.373696145,9
44.101496599,10
47.775056689,11
53.000294785,12
54.450793651,13
55.960090703,14
57.621315193,15
59.123809524,16
60.661473923,17
62.243990930,18
63.825850340,19
65.348775510,20
66.871451247,21
68.382766440,22
69.834013605,23
71.372335601,24
72.862471655,25
74.419954649,26
76.110589569,27
77.628095238,28
79.136507937,29
80.631292517,30
82.165487528,31
83.696326531,32
85.211428571,33
87.086439909,34
88.609410431,35
90.128253968,36
91.724784580,37
93.622857143,38
95.183696145,39
96.769160998,40
98.371337868,41
99.857414966,42
101.517641723,43
103.119818594,44
104.640725624,45
106.300952381,46
107.821859410,47
109.354376417,48
111.002993197,49
112.581950113,50
114.114467120,51
115.612154195,52
117.179501134,53
118.960770975,54
120.575850340,55
122.218231293,56
123.785578231,57
125.270022676,58
126.931882086,59
130.240725624,60
137.195102041,61
144.590657596,62
151.498594104,63
158.766439909,64
166.508412698,65
173.929070295,66
182.021224490,67
189.483492063,68
197.883310658,69
198.149546485,70
199.222857143,71
200.352653061,72
201.430204082,73
202.599183673,74
203.748095238,75
204.819591837,76
205.916734694,77
207.118367347,78
208.169795918,79
209.247346939,80
210.259591837,81
211.369795918,82
212.460408163,83
213.570612245,84
214.635102041,85
215.673469388,86
216.858027211,87
217.697959184,88
218.004897959,89
219.082448980,90
220.173061224,91
221.224489796,92
222.373877551,93
223.444897959,94
224.581224490,95
225.626122449,96
226.899591837,97
227.924897959,98
229.035102041,99
230.086530612,100
231.196734694,101
232.292040816,102
233.423673469,103
234.501224490,104
235.611428571,105
236.754285714,106
237.603265306,107
237.942857143,108
239.068117914,109
240.239931973,110
241.345306122,111
242.494693878,112
243.539591837,113
244.715102041,114
245.857959184,115
247.026938776,116
248.104489796,117
249.417142857,118
250.514285714,119
251.670204082,120
252.728163265,121
254.021224490,122
255.190204082,123
256.280816327,124
257.404081633,125
258.507619048,126
259.572244898,127
260.682448980,128
261.792653061,129
262.778775510,130
263.137959184,131
264.328390023,132
265.554285714,133
266.697142857,134
267.820408163,135
269.008979592,136
270.132244898,137
271.229387755,138
272.333061224,139
273.482448980,140
274.930226757,141
276.055510204,142
277.165714286,143
278.288979592,144
279.601632653,145
280.803265306,146
281.887346939,147
283.020566893,148
284.160000000,149
285.257142857,150
286.426122449,151
287.895510204,152
