onset(s),measure
7.853741497,1
13.316643991,2
18.948979592,3
24.125532880,4
29.257142857,5
34.849637188,6
40.182131519,7
45.151201814,8
50.276712018,9
55.298321995,10
60.546031746,11
65.317732426,12
70.519002268,13
75.952471655,14
80.993015873,15
86.087981859,16
91.730430839,17
94.467482993,18
96.417959184,19
98.263945578,20
100.118639456,21
102.121360544,22
103.982607710,23
105.909115646,24
107.807346939,25
109.722993197,26
111.568979592,27
113.709637188,28
115.591201814,29
117.446530612,30
119.388299320,31
121.434557823,32
123.472108844,33
125.483537415,34
127.338231293,35
129.336190476,36
131.404625850,37
133.320272109,38
135.436190476,39
137.374489796,40
139.214535147,41
141.148299320,42
143.072653061,43
145.066666667,44
147.109818594,45
148.985895692,46
150.926870748,47
152.881405896,48
156.499591837,49
157.968253968,50
159.346938776,51
160.781201814,52
162.213151927,53
163.667823129,54
165.064829932,55
166.465306122,56
167.967346939,57
169.396825397,58
170.871655329,59
172.219501134,60
173.641723356,61
175.063945578,62
176.478911565,63
177.916734694,64
179.526530612,65
181.050340136,66
182.508843537,67
183.967346939,68
185.512925170,69
187.007709751,70
188.466213152,71
189.910204082,72
191.600907029,73
193.099206349,74
194.586802721,75
195.976417234,76
197.558276644,77
199.052834467,78
200.504308390,79
201.970068027,80
203.551927438,81
205.112018141,82
206.599546485,83
208.221133787,84
209.654421769,85
211.197414966,86
212.643990930,87
214.073469388,88
215.783129252,89
217.325736961,90
218.811791383,91
220.263038549,92
221.830385488,93
223.312267574,94
224.711111111,95
226.155102041,96
