onset(s),measure
5.782879819,1
13.531428571,2
19.556598639,3
23.345147392,4
27.135510204,5
31.212403628,6
35.038911565,7
38.920090703,8
42.997551020,9
46.932811791,10
50.942154195,11
54.699909297,12
58.583945578,13
62.519727891,14
66.472925170,15
70.553015873,16
74.360952381,17
78.820136054,18
84.057006803,19
89.936984127,20
95.764897959,21
101.761315193,22
105.325714286,23
109.139591837,24
113.148208617,25
116.993741497,26
120.867233560,27
124.605736961,28
128.365714286,29
132.229297052,30
136.063129252,31
139.877006803,32
146.225804989,33
146.425034014,34
147.498956916,35
148.550272109,36
149.571337868,37
150.797324263,38
151.939773243,39
153.002086168,40
154.155034014,41
155.202176871,42
156.241269841,43
157.274557823,44
158.398435374,45
159.567528345,46
160.565986395,47
161.721179138,48
162.771882086,49
163.890816327,50
164.960362812,51
165.947210884,52
167.075873016,53
168.175510204,54
169.343129252,55
170.469297052,56
170.782766440,57
171.733333333,58
172.810498866,59
173.826031746,60
175.019682540,61
176.231564626,62
177.291587302,63
178.479750567,64
179.525079365,65
180.622222222,66
181.682902494,67
182.801269841,68
183.960476190,69
185.009954649,70
186.067301587,71
187.123809524,72
188.236190476,73
189.313015873,74
190.333968254,75
191.375238095,76
192.479229025,77
193.564648526,78
194.753015873,79
194.935873016,80
196.012698413,81
197.028571429,82
198.029206349,83
199.177142857,84
200.289523810,85
201.285079365,86
202.346666667,87
203.483673469,88
204.611473923,89
205.706054422,90
206.786031746,91
207.853378685,92
208.975238095,93
210.026666667,94
211.138798186,95
212.165079365,96
213.234943311,97
214.354285714,98
215.634285714,99
215.852698413,100
216.932290249,101
217.930158730,102
218.946031746,103
220.022857143,104
221.084444444,105
222.142494331,106
223.202539683,107
224.357460317,108
225.513650794,109
226.590476190,110
227.697324263,111
228.744126984,112
229.907301587,113
230.948571429,114
232.000000000,115
233.102222222,116
234.133333333,117
235.316825397,118
