onset(s),measure
8.358956916,1
9.125442177,2
14.788390023,3
20.271020408,4
25.902380952,5
31.251156463,6
36.838299320,7
42.187868481,8
47.325170068,9
53.396190476,10
58.636190476,11
64.444081633,12
70.029002268,13
75.406598639,14
78.384897959,15
80.243356009,16
81.831496599,17
83.564603175,18
85.323537415,19
86.995328798,20
88.690226757,21
90.314013605,22
91.968435374,23
93.761587302,24
95.482630385,25
97.166802721,26
99.073741497,27
100.622154195,28
102.455759637,29
103.958639456,30
105.653537415,31
107.445578231,32
109.136258503,33
110.785306122,34
112.436666667,35
114.062358277,36
115.829546485,37
117.522426304,38
119.167346939,39
120.990476190,40
122.532721088,41
124.130725624,42
125.831836735,43
127.390476190,44
128.991043084,45
130.620952381,46
132.506167800,47
134.373877551,48
135.949931973,49
137.717551020,50
139.424217687,51
141.052517007,52
142.950748299,53
144.704897959,54
146.278208617,55
147.966326531,56
149.725691610,57
151.486507937,58
153.121088435,59
154.810340136,60
156.447346939,61
158.101768707,62
159.747482993,63
161.436734694,64
163.247891156,65
164.749886621,66
166.408707483,67
168.054421769,68
169.952653061,69
172.953741497,70
174.235963719,71
175.516734694,72
176.944761905,73
178.477278912,74
179.851224490,75
181.333333333,76
182.553696145,77
183.909501134,78
185.198480726,79
186.410589569,80
187.700521542,81
189.301564626,82
190.571972789,83
191.764897959,84
193.176893424,85
194.647074830,86
195.996734694,87
197.511836735,88
198.852789116,89
200.141496599,90
201.448526077,91
202.604489796,92
203.894421769,93
205.200544218,94
206.585034014,95
207.903356009,96
209.268390023,97
210.590476190,98
211.914013605,99
213.315873016,100
214.613333333,101
216.041360544,102
217.345464853,103
218.862585034,104
220.276984127,105
221.715714286,106
223.011814059,107
224.383129252,108
225.732789116,109
227.169523810,110
228.575986395,111
229.917097506,112
231.292199546,113
232.916462585,114
234.300952381,115
235.859591837,116
237.235374150,117
238.560181406,118
239.915170068,119
241.245170068,120
242.721088435,121
