onset(s),measure
15.082018141,1
18.889433107,2
22.987755102,3
27.364716553,4
31.175464853,5
32.660317460,6
34.148571429,7
35.621587302,8
37.180952381,9
38.638730159,10
40.237596372,11
41.787936508,12
43.215238095,13
44.763015873,14
46.350589569,15
47.903492063,16
49.488253968,17
51.022222222,18
52.835555556,19
54.369523810,20
55.929342404,21
57.358117914,22
58.738027211,23
60.303378685,24
63.733628118,25
67.169523810,26
71.418843537,27
75.464126984,28
78.915668934,29
80.416507937,30
81.948934240,31
83.464126984,32
85.094603175,33
86.709841270,34
88.259047619,35
89.940317460,36
91.504761905,37
93.163696145,38
94.711723356,39
96.340317460,40
97.843809524,41
99.399659864,42
100.871111111,43
102.679365079,44
104.076190476,45
105.569523810,46
107.042653061,47
108.515555556,48
109.963174603,49
111.426031746,50
112.912743764,51
114.808888889,52
116.464761905,53
118.257777778,54
119.875555556,55
122.382267574,56
128.563809524,57
134.142653061,58
139.489523810,59
144.817777778,60
150.186666667,61
155.516485261,62
156.966893424,63
158.441360544,64
159.862857143,65
161.198730159,66
162.671746032,67
164.170158730,68
165.741496599,69
169.743673469,70
170.011428571,71
171.020408163,72
171.944489796,73
172.911020408,74
173.831836735,75
174.772244898,76
175.702857143,77
176.656326531,78
177.642448980,79
177.812244898,80
178.748866213,81
179.694036281,82
180.607346939,83
181.518367347,84
182.432653061,85
183.405714286,86
184.333061224,87
185.110204082,88
185.384489796,89
186.378412698,90
187.306507937,91
188.250702948,92
189.221224490,93
190.172517007,94
191.104240363,95
192.124036281,96
193.090612245,97
193.305850340,98
194.272290249,99
195.224671202,100
196.147142857,101
197.123265306,102
198.083809524,103
199.004444444,104
200.019591837,105
200.990657596,106
201.407346939,107
202.380408163,108
203.389387755,109
204.453877551,110
205.534693878,111
206.586122449,112
207.585306122,113
208.591020408,114
209.765895692,115
210.749387755,116
211.866099773,117
212.862675737,118
213.998299320,119
215.088979592,120
216.065306122,121
217.110204082,122
218.240000000,123
219.304489796,124
220.362448980,125
221.440000000,126
222.292244898,127
222.560000000,128
223.578775510,129
224.620408163,130
225.580408163,131
226.736326531,132
227.780068027,133
228.764081633,134
229.790589569,135
230.891247166,136
231.862857143,137
232.888163265,138
233.946122449,139
235.082448980,140
236.111020408,141
237.123265306,142
238.158367347,143
239.242448980,144
240.294580499,145
241.391020408,146
242.468571429,147
243.484081633,148
243.843265306,149
244.826122449,150
245.897142857,151
246.925714286,152
248.000000000,153
249.136326531,154
250.228367347,155
251.261882086,156
252.431020408,157
253.541224490,158
254.671020408,159
255.712653061,160
256.737959184,161
257.920000000,162
259.079183673,163
260.166530612,164
261.332244898,165
262.390204082,166
263.546122449,167
264.597551020,168
265.391020408,169
265.652244898,170
266.687346939,171
267.722448980,172
268.741224490,173
269.864489796,174
270.984489796,175
272.032403628,176
273.104308390,177
274.292244898,178
275.346938776,179
276.400294785,180
277.528163265,181
278.540408163,182
279.662244898,183
280.773265306,184
281.822040816,185
283.079183673,186
284.215510204,187
285.364897959,188
286.538253968,189
287.660408163,190
287.960680272,191
288.979591837,192
289.972244898,193
290.987437642,194
291.905306122,195
292.862040816,196
293.808979592,197
294.772244898,198
295.529795918,199
295.869387755,200
296.809365079,201
297.724081633,202
298.644897959,203
299.562448980,204
300.483265306,205
301.425691610,206
302.360816327,207
303.118367347,208
303.353469388,209
304.267755102,210
305.223106576,211
306.169501134,212
307.137959184,213
308.042448980,214
308.982607710,215
309.844897959,216
310.795102041,217
311.079183673,218
312.048979592,219
312.894693878,220
313.818775510,221
314.775510204,222
315.720657596,223
316.610612245,224
317.812244898,225
