onset(s),measure
6.188117914,1
8.626213152,2
10.948208617,3
13.363083900,4
15.975328798,5
18.494693878,6
20.751655329,7
22.929705215,8
25.135600907,9
27.538866213,10
29.721541950,11
31.654603175,12
33.920000000,13
36.268979592,14
38.625873016,15
40.994716553,16
43.286349206,17
45.846349206,18
48.203174603,19
50.518979592,20
52.673015873,21
54.882131519,22
57.244444444,23
59.418412698,24
61.500952381,25
63.776507937,26
65.838730159,27
68.093968254,28
70.247619048,29
72.665396825,30
75.042539683,31
77.287619048,32
79.268571429,33
81.394217687,34
83.842086168,35
85.932698413,36
88.116825397,37
90.138412698,38
92.119365079,39
94.181587302,40
96.193015873,41
98.529523810,42
100.835555556,43
103.070476190,44
105.195895692,45
107.631746032,46
110.080000000,47
112.243809524,48
114.306031746,49
116.404897959,50
118.745396825,51
120.797460317,52
122.953356009,53
125.061292517,54
127.095873016,55
129.217392290,56
131.321904762,57
134.130068027,58
138.235079365,59
139.312471655,60
140.312380952,61
141.429841270,62
142.450793651,63
143.446349206,64
144.557346939,65
145.620317460,66
146.610793651,67
147.729909297,68
148.972698413,69
150.131043084,70
151.189410431,71
152.198095238,72
153.361269841,73
154.560000000,74
155.636825397,75
156.627301587,76
157.709206349,77
158.852063492,78
159.862857143,79
161.010793651,80
162.265396825,81
163.377777778,82
164.540952381,83
165.622857143,84
166.740317460,85
167.791746032,86
168.944761905,87
169.991111111,88
171.078095238,89
172.210793651,90
173.282539683,91
174.303492063,92
175.492063492,93
176.589206349,94
177.610158730,95
178.981587302,96
180.175238095,97
181.348571429,98
182.469546485,99
183.598730159,100
184.782222222,101
185.997687075,102
187.154285714,103
188.231111111,104
189.414603175,105
190.577777778,106
191.705396825,107
193.356190476,108
195.702857143,109
199.487505669,110
202.948208617,111
207.847619048,112
214.971428571,113
215.216326531,114
216.346122449,115
217.524897959,116
218.582857143,117
219.728979592,118
220.857868481,119
221.915147392,120
222.962358277,121
224.126984127,122
225.164625850,123
226.213151927,124
227.261678005,125
228.339229025,126
229.445804989,127
230.450453515,128
231.563741497,129
232.493424036,130
232.776417234,131
233.868480726,132
235.022222222,133
236.150566893,134
237.220861678,135
238.320181406,136
239.390476190,137
240.475283447,138
241.647687075,139
242.706575964,140
243.765986395,141
244.850793651,142
245.906575964,143
246.998639456,144
248.048503401,145
249.176349206,146
249.912018141,147
250.169614512,148
251.242698413,149
252.350113379,150
253.424036281,151
254.483446712,152
255.547959184,153
256.616780045,154
257.737868481,155
258.909750567,156
260.046598639,157
261.209977324,158
262.214965986,159
263.336757370,160
264.399092971,161
265.473015873,162
266.539682540,163
267.735306122,164
268.824126984,165
269.870294785,166
270.893424036,167
271.912925170,168
273.012244898,169
274.140589569,170
275.326621315,171
276.254920635,172
276.567800454,173
277.681179138,174
278.809977324,175
279.902040816,176
280.986848073,177
282.039002268,178
283.099501134,179
284.195419501,180
285.438548753,181
286.537868481,182
287.658956916,183
288.686643991,184
289.798276644,185
290.837188209,186
291.920680272,187
292.945124717,188
294.127891156,189
295.192471655,190
296.210430839,191
297.295238095,192
298.365396825,193
299.399546485,194
300.527891156,195
301.953741497,196
