Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
D4,390.63727199781164,1.5,4/4,1,1,0
D5,1710.6156534907075,0.25,4/4,1,1,0
E5,1764.1062168674248,0.25,4/4,1,1,0
E5,3016.012238833592,1.5,4/4,1,1,0
D5,3060.9698038281113,0.25,4/4,1,1,0
E5,3072.609373084868,0.25,4/4,1,1,0
D4,3102.084267462661,1.5,4/4,1,2,0
F♯5,4156.609317065834,0.25,4/4,1,2,0
G5,4475.553212332275,0.25,4/4,1,2,0
G5,5616.428411249833,1.5,4/4,1,2,0
F♯5,5633.013676814659,0.25,4/4,1,2,0
G5,5635.777887742131,0.25,4/4,1,2,0
D4,5790.311308279,1.0,4/4,1,3,0
A5,6694.56761496834,0.75,4/4,1,3,0
F♯4,7256.660071742713,0.25,4/4,1,3,0
G5,7366.624375172421,0.75,4/4,1,3,0
E4,7975.156741243847,0.25,4/4,1,3,0
F♯5,8154.780908619132,0.75,4/4,1,3,0
D4,8716.873365393516,0.25,4/4,1,3,0
E5,8896.497532768792,1.0,4/4,1,4,0
A4,9684.654066215506,1.0,4/4,1,4,0
0,10287.050962474004,0.125,4/4,1,4,0
A4,10468.465790919849,0.125,4/4,1,4,0
B4,10745.31458563161,0.125,4/4,1,4,0
C♯5,10823.516691994977,0.125,4/4,1,4,0
D5,10878.498843709835,0.125,4/4,1,4,0
E5,10956.700950073217,0.125,4/4,1,4,0
F♯5,11011.683101788072,0.125,4/4,1,4,0
G5,11071.70194016832,0.125,4/4,1,4,0
A5,11121.647405217758,0.75,4/4,1,4,0
G5,11753.399725937707,0.25,4/4,1,4,0
F♯5,12025.903711907109,0.75,4/4,1,5,0
C♯5,12495.116350087374,0.25,4/4,1,5,0
D5,12674.740517462653,1.0,4/4,1,5,0
0,13323.57732301822,0.125,4/4,1,5,0
B4,13541.099157272756,0.125,4/4,1,5,0
C♯5,13596.081308987597,0.125,4/4,1,5,0
D5,13651.063460702457,0.125,4/4,1,5,0
E5,13729.265567065833,0.125,4/4,1,5,0
F♯5,13807.467673429213,0.125,4/4,1,5,0
G5,13858.30311720818,0.125,4/4,1,5,0
A5,13894.212022210386,0.125,4/4,1,5,0
B5,14018.854037870815,0.75,4/4,1,5,0
A5,14627.386403942237,0.25,4/4,1,5,0
G♯5,14714.130752723433,0.75,4/4,1,6,0
D♯5,15369.10302809191,0.25,4/4,1,6,0
E5,15502.287286170133,1.0,4/4,1,6,0
0,16429.76354750801,0.75,4/4,1,6,0
B4,16736.436503148598,0.25,4/4,1,6,0
C♯5,17101.820307712085,0.75,4/4,1,6,0
G♯4,17431.71321800122,0.25,4/4,1,6,0
A4,17588.11743072796,0.75,4/4,1,7,0
A4,17758.247758311743,0.0833333333333333,4/4,1,7,0
B4,18217.824594843605,0.0833333333333333,4/4,1,7,0
C♯5,18308.6592568334,0.0833333333333333,4/4,1,7,0
F♯4,18469.15378276877,0.75,4/4,1,7,0
F♯4,18940.953308645316,0.0833333333333333,4/4,1,7,0
G4,18951.461127581704,0.0833333333333333,4/4,1,7,0
A4,19050.375880983065,0.0833333333333333,4/4,1,7,0
D4,19326.970180161068,0.75,4/4,1,7,0
C♯5,19982.182193872814,0.25,4/4,1,7,0
D5,20068.686804310728,0.75,4/4,1,7,0
A♯4,20561.119397139533,0.25,4/4,1,7,0
B4,20647.8637459207,0.75,4/4,1,8,0
B4,20754.00974033197,0.0833333333333333,4/4,1,8,0
C♯5,21324.0108193334,0.0833333333333333,4/4,1,8,0
D5,21370.684100293525,0.0833333333333333,4/4,1,8,0
G♯4,21505.680143313,0.75,4/4,1,8,0
G♯4,21982.749071067934,0.0833333333333333,4/4,1,8,0
A4,21996.06757953747,0.0833333333333333,4/4,1,8,0
B4,22086.90224152727,0.0833333333333333,4/4,1,8,0
E4,22200.956858165588,0.75,4/4,1,8,0
D♯5,22879.14908818261,0.25,4/4,1,8,0
E5,22989.11339161234,0.75,4/4,1,8,0
B4,23644.085666980813,0.25,4/4,1,8,0
C♯5,23800.489879707562,0.75,4/4,1,9,0
A4,24362.58233648193,0.25,4/4,1,9,0
F♯5,24472.546639911634,1.0,4/4,1,9,0
G♯4,25260.70317335833,0.75,4/4,1,9,0
B4,25822.79563013271,0.25,4/4,1,9,0
E5,25979.19984285951,0.75,4/4,1,9,0
E4,26507.312908329448,0.25,4/4,1,9,0
F♯4,26697.696512360628,0.75,4/4,1,10,0
A4,27283.00892378352,0.25,4/4,1,10,0
D5,27509.07300045585,1.0,4/4,1,10,0
E4,28157.909806011394,0.75,4/4,1,10,0
G♯4,28766.442172082814,0.25,4/4,1,10,0
C♯5,29015.726203403712,0.75,4/4,1,10,0
E4,29438.498932286933,0.25,4/4,1,10,0
D4,29594.90314501369,0.75,4/4,1,11,0
C♯5,30226.65546573364,0.25,4/4,1,11,0
B4,30336.61976916333,0.75,4/4,1,11,0
A4,30875.492271289175,0.25,4/4,1,11,0
D♯4,31031.896484015928,0.75,4/4,1,11,0
B4,31593.98894079034,0.25,4/4,1,11,0
A4,31773.613108165606,0.75,4/4,1,11,0
F♯5,32289.26565564294,0.25,4/4,1,11,0
E4,32445.6698683697,0.75,4/4,1,12,0
G♯4,33030.98227979259,0.25,4/4,1,12,0
B4,33187.38649251935,1.0,4/4,1,12,0
0,34091.64279920867,0.75,4/4,1,12,0
D5,34375.09580020076,0.25,4/4,1,12,0
C♯5,34554.71996757602,0.75,4/4,1,12,0
B4,35070.37251505337,0.25,4/4,1,12,0
A5,35249.99668242865,0.75,4/4,1,13,0
G♯5,35742.42927525744,0.125,4/4,1,13,0
F♯5,35843.85133626937,0.125,4/4,1,13,0
E5,35945.27339728125,0.75,4/4,1,13,0
D5,36460.925944758565,0.25,4/4,1,13,0
B4,36849.52970397058,1.5,4/4,1,13,0
A4,37695.075161737055,0.5,4/4,1,13,0
A4,39936.10129025601,1.5,4/4,1,14,0
A4,39947.85736111588,0.5,4/4,1,14,0
A4,39951.77605140251,0.75,4/4,1,14,0
G4,40192.729020155384,0.25,4/4,1,14,0
F♯4,40349.13323288217,0.75,4/4,1,14,0
E4,41004.10550825066,0.25,4/4,1,14,0
D4,41206.94963027446,1.5,4/4,1,1,1
D5,42415.152850368926,0.25,4/4,1,1,1
E5,42418.75372045672,0.25,4/4,1,1,1
E5,43372.777376300524,1.5,4/4,1,1,1
D5,43602.9870098096,0.25,4/4,1,1,1
E5,43614.62657906636,0.25,4/4,1,1,1
D4,43639.75716995695,1.5,4/4,1,2,1
F♯5,44531.771003890535,0.25,4/4,1,2,1
G5,44664.92679509871,0.25,4/4,1,2,1
G5,44697.593486928396,1.5,4/4,1,2,1
F♯5,44738.07827965089,0.25,4/4,1,2,1
G5,44824.822628432004,0.25,4/4,1,2,1
D4,46142.22457358512,1.0,4/4,1,3,1
A5,47069.70083492297,0.75,4/4,1,3,1
F♯4,47446.03365450919,0.25,4/4,1,3,1
G5,47741.75759512704,0.75,4/4,1,3,1
E4,48118.09041471325,0.25,4/4,1,3,1
F♯5,48413.81435533112,0.75,4/4,1,3,1
D4,48766.9272202688,0.25,4/4,1,3,1
E5,49039.43120623813,1.0,4/4,1,4,1
A4,49595.388193199666,1.0,4/4,1,4,1
0,50429.98463594343,0.125,4/4,1,4,1
A4,50531.406696955295,0.125,4/4,1,4,1
B4,50609.608803318646,0.125,4/4,1,4,1
C♯5,50661.89890929538,0.125,4/4,1,4,1
D5,50690.706096402595,0.125,4/4,1,4,1
E5,50777.86017090786,0.125,4/4,1,4,1
F♯5,50881.83437156563,0.125,4/4,1,4,1
G5,50893.931676692046,0.125,4/4,1,4,1
A5,50962.72166825634,0.75,4/4,1,4,1
G5,51501.59417038212,0.25,4/4,1,4,1
F♯5,51611.55847381188,0.75,4/4,1,5,1
C♯5,52173.6509305862,0.25,4/4,1,5,1
D5,52469.374871204156,1.0,4/4,1,5,1
0,52751.556991801706,0.125,4/4,1,5,1
B4,53053.57440686333,0.125,4/4,1,5,1
C♯5,53112.076206946826,0.125,4/4,1,5,1
D5,53146.31910672219,0.125,4/4,1,5,1
E5,53222.040510376464,0.125,4/4,1,5,1
F♯5,53300.24261673989,0.125,4/4,1,5,1
G5,53332.13106505398,0.125,4/4,1,5,1
A5,53363.76701087252,0.125,4/4,1,5,1
B5,53488.40902653293,0.75,4/4,1,5,1
A5,53957.62166471324,0.25,4/4,1,5,1
G♯5,54114.02587743993,0.75,4/4,1,6,1
D♯5,54606.458470268786,0.25,4/4,1,6,1
E5,54716.4227736985,1.0,4/4,1,6,1
0,55411.69948855114,0.75,4/4,1,6,1
B4,55834.47221743428,0.25,4/4,1,6,1
C♯5,55967.65647551257,0.75,4/4,1,6,1
G♯4,56552.968886935414,0.25,4/4,1,6,1
A4,56662.93319036517,0.75,4/4,1,7,1
A4,57207.40245343096,0.0833333333333333,4/4,1,7,1
B4,57222.98049053522,0.0833333333333333,4/4,1,7,1
C♯5,57337.03510717354,0.0833333333333333,4/4,1,7,1
