onset(s),measure
0.558000000,1
1.253041667,2
6.858000000,3
12.291375000,4
17.844000000,5
23.013333333,6
28.515854167,7
33.706666667,8
38.869333333,9
44.293333333,10
49.322666667,11
54.533333333,12
60.117333333,13
66.512000000,14
71.623333333,15
73.003333333,16
74.023333333,17
75.256666667,18
76.553333333,19
77.796666667,20
79.060000000,21
80.286666667,22
81.610000000,23
82.923333333,24
84.163333333,25
85.373333333,26
86.760875000,27
87.880000000,28
89.123333333,29
90.230000000,30
91.396666667,31
92.706666667,32
93.926666667,33
95.100000000,34
96.325916667,35
97.550791667,36
98.800791667,37
99.995958333,38
101.240083333,39
102.525083333,40
103.633333333,41
104.823333333,42
106.066666667,43
107.246666667,44
108.473333333,45
109.686666667,46
110.990666667,47
112.316666667,48
113.423333333,49
114.686666667,50
115.833333333,51
117.033333333,52
118.263333333,53
119.681333333,54
120.723333333,55
121.936562500,56
123.144729167,57
124.440000000,58
125.753333333,59
127.026666667,60
128.283333333,61
129.640000000,62
130.926666667,63
132.120000000,64
133.490000000,65
134.516666667,66
135.776666667,67
137.070000000,68
138.740000000,69
142.155000000,70
143.475000000,71
144.752458333,72
145.929000000,73
147.132000000,74
148.383000000,75
149.775000000,76
151.113000000,77
152.343000000,78
153.630000000,79
154.785000000,80
155.970000000,81
157.293000000,82
158.556000000,83
159.759000000,84
160.944000000,85
162.204000000,86
163.392000000,87
164.721000000,88
166.077770833,89
167.295000000,90
168.591000000,91
169.731000000,92
170.868000000,93
172.044000000,94
173.223000000,95
174.408000000,96
175.533000000,97
176.763000000,98
178.080000000,99
179.373000000,100
180.540000000,101
181.785000000,102
182.997000000,103
184.171604167,104
185.316000000,105
186.618000000,106
187.785000000,107
188.994000000,108
190.215000000,109
191.493000000,110
192.721687500,111
193.986645833,112
195.150000000,113
196.362000000,114
197.604000000,115
198.916479167,116
200.214000000,117
201.438979167,118
202.632000000,119
203.799000000,120
204.972000000,121
206.199000000,122
207.321000000,123
208.567916667,124
209.645062500,125
210.879000000,126
212.223000000,127
213.528000000,128
214.698000000,129
215.937000000,130
217.111958333,131
218.295000000,132
219.465000000,133
220.710000000,134
221.855125000,135
223.059000000,136
224.229000000,137
225.471000000,138
226.686000000,139
227.892000000,140
229.053000000,141
230.307000000,142
231.555000000,143
232.811729167,144
234.078000000,145
235.289208333,146
236.526000000,147
237.855875000,148
239.295000000,149
