onset(s),measure
0.427375000,1
2.488000000,2
4.209333333,3
5.928000000,4
8.188395833,5
10.080000000,6
11.704000000,7
13.256000000,8
15.776000000,9
17.800000000,10
19.672000000,11
21.408000000,12
24.135291667,13
26.024000000,14
27.832000000,15
29.664000000,16
32.376875000,17
34.496000000,18
36.344000000,19
38.144000000,20
40.176000000,21
41.992000000,22
44.160000000,23
46.264000000,24
48.360000000,25
50.128000000,26
55.437937500,27
61.712000000,28
66.515520833,29
68.376000000,30
70.167083333,31
71.880000000,32
73.694104167,33
75.592000000,34
77.408000000,35
79.193104167,36
81.072000000,37
82.656000000,38
84.592000000,39
86.288000000,40
88.179208333,41
90.087333333,42
91.835187500,43
93.720000000,44
95.305562500,45
97.424000000,46
99.226666667,47
101.045125000,48
102.693333333,49
104.473333333,50
106.273333333,51
108.054541667,52
109.640000000,53
111.393333333,54
113.160000000,55
115.046666667,56
116.764583333,57
122.672666667,58
122.864000000,59
124.212666667,60
125.510000000,61
126.808937500,62
128.191354167,63
129.542000000,64
130.918666667,65
132.256437500,66
133.550666667,67
134.862000000,68
136.152083333,69
137.456666667,70
138.758666667,71
138.950000000,72
140.252000000,73
141.647333333,74
142.926000000,75
144.256000000,76
145.660895833,77
147.014000000,78
148.275104167,79
149.543333333,80
150.859333333,81
152.124000000,82
153.370000000,83
154.485333333,84
154.630000000,85
155.966062500,86
157.195208333,87
158.498770833,88
159.880000000,89
161.108604167,90
162.547916667,91
163.856229167,92
165.111333333,93
166.474000000,94
167.729333333,95
169.040666667,96
170.366000000,97
171.658666667,98
172.750666667,99
172.909333333,100
174.169333333,101
175.511416667,102
176.855229167,103
178.264812500,104
179.518604167,105
180.979645833,106
182.281104167,107
183.572666667,108
184.888666667,109
186.200000000,110
187.432000000,111
188.892666667,112
190.464354167,113
