onset(s),measure
0.493750000,1
4.068979167,2
7.320000000,3
10.656000000,4
13.608000000,5
16.932000000,6
19.655437500,7
22.020000000,8
24.258333333,9
27.299979167,10
30.180000000,11
36.512395833,12
37.786666667,13
38.980000000,14
40.213333333,15
41.353333333,16
42.580000000,17
43.760000000,18
45.032416667,19
46.166666667,20
47.406666667,21
48.566666667,22
49.832583333,23
51.006666667,24
52.233333333,25
53.393333333,26
54.713333333,27
55.886666667,28
56.940000000,29
58.033333333,30
59.092416667,31
60.324375000,32
61.576395833,33
62.980000000,34
64.166666667,35
65.400000000,36
66.546666667,37
67.826666667,38
68.986666667,39
70.293333333,40
71.580937500,41
72.855375000,42
74.141750000,43
75.386666667,44
76.631687500,45
77.766666667,46
78.940000000,47
80.206666667,48
81.520000000,49
82.940000000,50
84.146666667,51
85.300000000,52
86.426666667,53
87.663604167,54
88.913333333,55
90.044645833,56
91.046666667,57
92.093333333,58
93.453333333,59
97.470395833,60
104.106666667,61
111.666666667,62
118.273333333,63
125.040000000,64
131.980000000,65
138.760000000,66
146.500000000,67
154.093333333,68
165.550000000,69
165.830000000,70
166.623333333,71
167.486666667,72
168.316666667,73
169.196666667,74
169.943333333,75
170.726666667,76
171.450000000,77
172.113333333,78
172.966666667,79
173.713333333,80
174.520000000,81
175.370000000,82
176.124729167,83
176.836666667,84
177.603333333,85
178.450000000,86
179.373333333,87
180.250000000,88
180.513333333,89
181.196666667,90
182.060000000,91
182.776666667,92
183.863333333,93
184.660000000,94
185.413333333,95
186.133333333,96
186.766666667,97
187.513333333,98
188.340000000,99
189.100000000,100
189.976666667,101
190.696666667,102
191.436666667,103
192.246666667,104
193.020000000,105
193.883333333,106
194.693333333,107
194.923333333,108
195.763333333,109
196.671000000,110
197.370000000,111
198.159000000,112
198.954000000,113
199.710000000,114
200.487000000,115
201.357104167,116
202.128000000,117
203.124000000,118
203.931000000,119
204.765000000,120
205.578000000,121
206.475000000,122
207.285000000,123
208.098000000,124
208.842000000,125
209.538000000,126
210.351000000,127
211.197000000,128
212.016000000,129
212.769000000,130
213.027000000,131
213.816000000,132
214.683000000,133
215.400000000,134
216.264000000,135
217.080000000,136
217.806000000,137
218.607000000,138
219.489000000,139
220.275000000,140
221.418000000,141
222.096000000,142
222.945000000,143
223.605000000,144
224.583000000,145
225.390000000,146
226.170000000,147
226.893000000,148
227.619000000,149
228.345000000,150
229.221000000,151
230.208000000,152
