onset(s),measure
0.554666667,1
3.668000000,2
6.253333333,3
9.482666667,4
13.046145833,5
14.562000000,6
15.876000000,7
17.190000000,8
18.558000000,9
19.843166667,10
21.278312500,11
22.590000000,12
23.859270833,13
25.284000000,14
26.616000000,15
27.945916667,16
29.250000000,17
30.503562500,18
32.100000000,19
33.484645833,20
34.869333333,21
36.106666667,22
37.173333333,23
38.580375000,24
41.605333333,25
44.714666667,26
46.586666667,27
49.936312500,28
53.434562500,29
54.890666667,30
56.234666667,31
57.653333333,32
59.002666667,33
60.266666667,34
61.648000000,35
62.997333333,36
64.448000000,37
65.882666667,38
67.189333333,39
68.602666667,40
69.888604167,41
71.120979167,42
72.432000000,43
73.850666667,44
75.162666667,45
76.492229167,46
77.765333333,47
79.161250000,48
80.503229167,49
81.776000000,50
83.066666667,51
84.592000000,52
86.170666667,53
87.616000000,54
89.002666667,55
92.063729167,56
96.698666667,57
100.913333333,58
105.216000000,59
109.061333333,60
113.493333333,61
118.752000000,62
120.138666667,63
121.499479167,64
122.704000000,65
123.822229167,66
125.322666667,67
126.759270833,68
128.360583333,69
132.908604167,70
133.168000000,71
134.074041667,72
134.896666667,73
135.706666667,74
136.576666667,75
137.431208333,76
138.260000000,77
138.970000000,78
139.911645833,79
140.203333333,80
140.900000000,81
141.840000000,82
142.560000000,83
143.513333333,84
144.369937500,85
145.163333333,86
145.956666667,87
146.866791667,88
147.060000000,89
147.897000000,90
148.722000000,91
149.572895833,92
150.360000000,93
151.164000000,94
151.953000000,95
152.853729167,96
153.738625000,97
153.948000000,98
154.752000000,99
155.571000000,100
156.369000000,101
157.173000000,102
157.983000000,103
158.775000000,104
159.678000000,105
161.536000000,106
161.821583333,107
162.795000000,108
163.707000000,109
164.618250000,110
165.909000000,111
166.954666667,112
168.015750000,113
169.016000000,114
170.328000000,115
171.430750000,116
172.367395833,117
173.354812500,118
174.920000000,119
176.000000000,120
177.044000000,121
177.968000000,122
179.224000000,123
180.144000000,124
180.888000000,125
181.988000000,126
183.658520833,127
183.952000000,128
184.936000000,129
185.888000000,130
186.788000000,131
188.236000000,132
189.353041667,133
190.436583333,134
191.504000000,135
192.816000000,136
193.860000000,137
194.927166667,138
195.844000000,139
197.263958333,140
198.236000000,141
199.156000000,142
200.132000000,143
201.148145833,144
201.993270833,145
202.728000000,146
203.812000000,147
205.090458333,148
205.406354167,149
206.376000000,150
207.421250000,151
208.318645833,152
209.752000000,153
210.692000000,154
211.769833333,155
212.687395833,156
214.144000000,157
215.377000000,158
216.444000000,159
217.530895833,160
218.452000000,161
219.548000000,162
220.648000000,163
221.496000000,164
222.832000000,165
223.728000000,166
224.536000000,167
225.573604167,168
227.139125000,169
227.384000000,170
228.340000000,171
229.396000000,172
230.241979167,173
231.556000000,174
232.460000000,175
233.513916667,176
234.358479167,177
235.948000000,178
237.281187500,179
238.345708333,180
239.428000000,181
240.404000000,182
241.564000000,183
242.761104167,184
243.696541667,185
244.996000000,186
245.860000000,187
246.728000000,188
247.788000000,189
250.056000000,190
250.316312500,191
251.164000000,192
251.956666667,193
252.670000000,194
253.557562500,195
254.340958333,196
255.133333333,197
255.790000000,198
256.643333333,199
256.863333333,200
257.573333333,201
258.443458333,202
259.103333333,203
259.999541667,204
260.813333333,205
261.592854167,206
262.313333333,207
263.036666667,208
263.206666667,209
263.970000000,210
264.786666667,211
265.553333333,212
266.359145833,213
267.100000000,214
267.866666667,215
268.720000000,216
269.976666667,217
270.160000000,218
270.985916667,219
271.730000000,220
272.490000000,221
273.393166667,222
274.156666667,223
274.956666667,224
275.953229167,225
