onset(s),measure
0.405333333,1
3.073333333,2
5.706666667,3
8.920000000,4
11.860000000,5
14.713333333,6
17.580000000,7
20.693333333,8
23.753333333,9
26.709791667,10
29.620000000,11
32.473333333,12
35.240000000,13
38.093333333,14
41.220000000,15
43.633333333,16
46.126666667,17
49.073333333,18
51.613333333,19
54.106666667,20
56.655729167,21
59.546666667,22
62.173333333,23
64.886666667,24
67.400000000,25
69.873333333,26
72.320000000,27
75.060000000,28
76.913333333,29
77.836000000,30
78.706666667,31
79.586666667,32
80.447291667,33
81.252000000,34
82.148000000,35
83.072000000,36
83.916000000,37
84.760000000,38
85.666937500,39
86.489854167,40
87.336000000,41
88.116000000,42
89.092000000,43
89.972000000,44
90.832000000,45
91.676000000,46
92.624000000,47
93.524000000,48
94.420000000,49
95.288000000,50
96.224000000,51
97.156000000,52
98.124000000,53
98.952000000,54
99.876000000,55
100.724000000,56
101.604000000,57
102.516000000,58
103.400000000,59
104.300333333,60
105.384000000,61
106.315645833,62
107.180000000,63
108.056000000,64
109.027916667,65
109.932000000,66
110.828687500,67
111.692000000,68
112.632000000,69
113.563833333,70
114.460000000,71
115.386354167,72
116.312000000,73
117.276000000,74
118.164000000,75
119.040000000,76
119.956000000,77
120.820000000,78
121.696000000,79
122.659041667,80
123.648000000,81
124.552000000,82
125.444000000,83
126.325750000,84
127.264000000,85
128.160687500,86
129.012000000,87
129.848000000,88
130.828000000,89
131.755854167,90
132.624000000,91
133.501270833,92
134.380000000,93
135.250000000,94
136.292000000,95
137.196000000,96
138.048000000,97
138.959645833,98
140.088000000,99
142.904000000,100
145.664000000,101
148.032000000,102
150.484000000,103
153.196000000,104
155.864000000,105
158.636000000,106
161.360000000,107
164.127125000,108
165.688000000,109
166.624000000,110
167.514875000,111
168.452000000,112
169.356000000,113
170.204000000,114
171.087937500,115
171.936000000,116
172.748000000,117
173.663833333,118
174.508479167,119
175.368000000,120
176.244854167,121
177.040000000,122
178.028000000,123
178.889895833,124
179.732000000,125
180.572979167,126
181.480000000,127
182.330187500,128
183.148000000,129
183.996000000,130
184.952000000,131
185.812500000,132
186.744145833,133
187.636166667,134
188.536979167,135
189.428583333,136
190.338354167,137
191.222229167,138
192.068000000,139
192.956375000,140
193.975354167,141
194.850500000,142
195.812000000,143
196.704000000,144
197.652000000,145
198.568000000,146
199.480000000,147
200.352000000,148
201.224000000,149
202.138583333,150
202.992000000,151
203.911166667,152
204.832000000,153
205.736000000,154
206.628000000,155
207.516000000,156
208.384000000,157
209.228000000,158
210.088000000,159
211.012000000,160
212.028000000,161
212.920000000,162
213.784000000,163
214.652104167,164
215.552000000,165
216.408000000,166
217.220000000,167
218.052000000,168
219.056000000,169
219.940000000,170
220.784000000,171
221.644000000,172
222.492000000,173
223.337333333,174
224.196000000,175
225.088000000,176
225.928000000,177
226.852000000,178
227.928000000,179
230.784000000,180
233.396000000,181
235.752000000,182
238.148000000,183
240.779270833,184
243.472000000,185
246.060000000,186
248.679666667,187
251.992000000,188
257.009583333,189
257.401666667,190
258.668666667,191
259.986666667,192
261.250000000,193
262.546666667,194
263.740000000,195
265.076666667,196
266.296666667,197
267.205354167,198
267.543333333,199
268.780000000,200
269.960770833,201
271.188208333,202
272.456666667,203
273.710000000,204
274.902833333,205
276.083333333,206
277.430000000,207
278.696666667,208
280.063104167,209
281.253333333,210
282.536666667,211
283.756666667,212
285.047666667,213
286.307375000,214
287.513333333,215
288.796666667,216
290.020000000,217
291.260000000,218
292.536666667,219
293.658750000,220
294.901833333,221
296.056666667,222
297.056666667,223
297.340000000,224
298.608541667,225
299.876666667,226
301.110312500,227
302.351708333,228
303.551104167,229
304.858020833,230
306.180000000,231
