Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
E5,1446.5006730192395,0.5,4/4,1,1,0
E4,3014.152872030493,0.25,4/4,1,1,0
F♯4,3053.491088977289,0.25,4/4,1,1,0
G4,3395.654938892255,0.25,4/4,1,1,0
E5,3830.698607401325,0.25,4/4,1,1,0
A4,4149.642502667766,0.25,4/4,1,1,0
E5,4511.895653857859,0.25,4/4,1,1,0
B4,4996.509885037379,0.25,4/4,1,1,0
E5,5640.533145383183,0.25,4/4,1,1,0
D♯5,6168.456632486359,0.5,4/4,1,1,0
0,7181.640681424222,0.5,4/4,1,1,0
D♯5,7908.631306522639,0.25,4/4,1,1,0
E5,8366.894929680235,0.25,4/4,1,1,0
F♯5,8918.038371431936,0.25,4/4,1,2,0
B4,9353.082039941008,0.25,4/4,1,2,0
A4,9764.90575380155,0.25,4/4,1,2,0
C6,10293.296715893546,0.25,4/4,1,2,0
G4,10658.213045468216,0.25,4/4,1,2,0
B5,11023.596850031707,0.25,4/4,1,2,0
F♯4,11435.42056389225,0.25,4/4,1,2,0
A5,11847.244277752796,0.25,4/4,1,2,0
E4,12351.947810207443,0.25,4/4,1,2,0
G5,13088.85088914735,0.125,4/4,1,2,0
F♯5,13236.712859456313,0.125,4/4,1,2,0
E5,13523.894557656424,0.5,4/4,1,2,0
0,14426.237379083099,0.25,4/4,1,2,0
F♯5,15084.445064317428,0.25,4/4,1,2,0
G5,15774.908233960277,0.25,4/4,1,2,0
B4,16000.972310632618,0.25,4/4,1,2,0
C5,16575.33570703284,0.25,4/4,1,3,0
A5,17103.25919413602,0.25,4/4,1,3,0
F♯5,17445.42304405098,0.25,4/4,1,3,0
G5,17810.80684861448,0.25,4/4,1,3,0
B4,18199.41060782649,0.25,4/4,1,3,0
D6,18796.993958875246,0.25,4/4,1,3,0
F♯5,19208.817672735786,0.25,4/4,1,3,0
G5,19550.98152265076,0.25,4/4,1,3,0
C5,20102.124964402454,0.25,4/4,1,3,0
A5,20560.388587560054,0.25,4/4,1,3,0
F♯5,20925.772392123545,0.25,4/4,1,3,0
G5,21476.915833875246,0.25,4/4,1,3,0
B4,21726.1998651961,0.25,4/4,1,3,0
D6,22230.903397650756,0.25,4/4,1,3,0
F♯5,22712.38697545688,0.25,4/4,1,3,0
G5,23379.630190451215,0.25,4/4,1,3,0
A4,23652.134176420604,0.25,4/4,1,4,0
C6,24203.2776181723,0.25,4/4,1,4,0
F♯4,24615.10133203284,0.25,4/4,1,4,0
C6,24934.045227299284,0.25,4/4,1,4,0
