onset(s),measure
0.525604167,1
5.572000000,2
10.432416667,3
14.812000000,4
19.824000000,5
24.854666667,6
29.773333333,7
34.701333333,8
40.086666667,9
44.856000000,10
49.793333333,11
54.021333333,12
58.856000000,13
64.138666667,14
68.811145833,15
73.882250000,16
79.538666667,17
87.578666667,18
89.498666667,19
91.253333333,20
93.136000000,21
95.098666667,22
96.944000000,23
98.762666667,24
100.581875000,25
102.410666667,26
104.250666667,27
106.293333333,28
108.074666667,29
109.888000000,30
111.701333333,31
113.562666667,32
115.482666667,33
117.317333333,34
119.024000000,35
120.933333333,36
123.002666667,37
124.896000000,38
126.785666667,39
128.666666667,40
130.474666667,41
132.408458333,42
134.309333333,43
136.085333333,44
138.058666667,45
140.014041667,46
141.765333333,47
143.525333333,48
150.210000000,49
151.740000000,50
153.228000000,51
154.692000000,52
156.145645833,53
157.610062500,54
159.048000000,55
160.503125000,56
162.162000000,57
163.608000000,58
164.928000000,59
166.434000000,60
167.874000000,61
169.332000000,62
170.784000000,63
172.224020833,64
173.906395833,65
175.386000000,66
176.757166667,67
178.218000000,68
179.643645833,69
181.177229167,70
182.634000000,71
184.080000000,72
185.958000000,73
187.548000000,74
189.030000000,75
190.544000000,76
192.096000000,77
193.632000000,78
195.132000000,79
196.602000000,80
198.300000000,81
199.818000000,82
201.216000000,83
202.650000000,84
204.169250000,85
205.630750000,86
207.054000000,87
208.476000000,88
210.318000000,89
211.902000000,90
213.456000000,91
214.905270833,92
216.330000000,93
217.716000000,94
219.114000000,95
220.524000000,96
