onset(s),measure
0.420000000,1
6.036000000,2
10.848000000,3
16.116000000,4
21.240000000,5
26.928000000,6
31.704000000,7
36.416354167,8
40.140000000,9
45.348000000,10
49.260000000,11
58.576958333,12
59.736000000,13
60.960000000,14
62.334000000,15
63.706916667,16
64.926000000,17
66.246000000,18
67.490458333,19
68.730000000,20
69.966000000,21
71.256000000,22
72.516000000,23
73.746000000,24
74.970000000,25
76.265895833,26
77.574312500,27
78.888250000,28
80.082000000,29
81.222000000,30
82.506000000,31
83.832000000,32
85.194000000,33
86.869562500,34
88.176000000,35
89.518041667,36
90.844187500,37
92.229020833,38
93.534000000,39
94.890000000,40
96.306000000,41
97.542000000,42
99.012000000,43
100.392000000,44
101.694000000,45
102.996000000,46
104.400000000,47
105.715645833,48
107.185437500,49
109.140000000,50
110.549604167,51
111.888000000,52
113.250000000,53
114.609375000,54
115.883291667,55
117.229354167,56
118.536000000,57
119.772000000,58
121.092000000,59
129.414000000,60
137.839625000,61
146.477562500,62
154.380000000,63
162.084000000,64
170.100000000,65
177.912000000,66
186.186000000,67
194.712000000,68
207.338666667,69
207.592000000,70
208.548000000,71
209.600000000,72
210.516000000,73
211.556000000,74
212.440000000,75
213.368000000,76
214.276000000,77
215.216000000,78
216.192000000,79
217.180000000,80
218.132000000,81
219.164000000,82
220.072000000,83
220.964000000,84
221.940000000,85
222.948000000,86
223.988000000,87
224.816000000,88
225.112000000,89
226.084000000,90
227.130291667,91
228.036000000,92
229.100000000,93
230.004000000,94
230.988000000,95
231.888000000,96
232.844000000,97
233.812000000,98
234.796000000,99
235.736000000,100
236.748000000,101
237.652000000,102
238.508000000,103
239.460000000,104
240.488000000,105
241.563875000,106
242.348000000,107
242.692000000,108
243.699416667,109
244.790062500,110
245.776000000,111
246.856000000,112
247.868000000,113
248.804000000,114
249.764000000,115
250.824000000,116
251.936000000,117
253.105937500,118
254.088000000,119
255.167229167,120
256.132000000,121
257.288000000,122
258.292354167,123
259.272000000,124
260.332000000,125
261.248000000,126
262.176000000,127
263.196000000,128
264.236000000,129
265.100000000,130
265.388000000,131
266.356000000,132
267.462375000,133
268.424000000,134
269.500000000,135
270.520250000,136
271.432000000,137
272.424000000,138
273.436000000,139
274.412000000,140
275.511625000,141
276.484000000,142
277.572958333,143
278.496000000,144
279.640000000,145
280.712395833,146
281.772000000,147
282.845083333,148
283.764000000,149
284.704000000,150
285.724000000,151
286.912000000,152
