onset(s),measure
0.532000000,1
1.549333333,2
9.529333333,3
17.117333333,4
24.962000000,5
32.760000000,6
41.038666667,7
49.070000000,8
56.368666667,9
64.824666667,10
72.258666667,11
79.902666667,12
88.330666667,13
95.718000000,14
102.391666667,15
103.936666667,16
105.220000000,17
106.736666667,18
108.310000000,19
109.756000000,20
111.208000000,21
112.650000000,22
114.170000000,23
115.772000000,24
117.090000000,25
118.346000000,26
119.730104167,27
121.170000000,28
122.810000000,29
124.026000000,30
125.474000000,31
127.012000000,32
128.480000000,33
129.924000000,34
131.278000000,35
132.846000000,36
134.420000000,37
135.702000000,38
136.990000000,39
138.339520833,40
139.854000000,41
141.170000000,42
142.628000000,43
144.108000000,44
145.442000000,45
146.842000000,46
148.304000000,47
149.762000000,48
151.100000000,49
152.662000000,50
154.014000000,51
155.383916667,52
156.954000000,53
158.586000000,54
159.886000000,55
161.468000000,56
163.130000000,57
164.676000000,58
166.224000000,59
167.694000000,60
169.337041667,61
170.964000000,62
172.316000000,63
173.596000000,64
175.072000000,65
176.304000000,66
178.026000000,67
179.318395833,68
181.316000000,69
189.210000000,70
190.714000000,71
192.064000000,72
193.388000000,73
194.915958333,74
196.262000000,75
197.802000000,76
199.240395833,77
200.568812500,78
202.058000000,79
203.396229167,80
204.858000000,81
206.432000000,82
207.953375000,83
209.348500000,84
210.718000000,85
212.240000000,86
213.564000000,87
215.062187500,88
216.570000000,89
217.950000000,90
219.362000000,91
220.694000000,92
222.240000000,93
223.794000000,94
225.260000000,95
226.710000000,96
228.106854167,97
229.700000000,98
231.202000000,99
232.685916667,100
234.065020833,101
235.410937500,102
236.862000000,103
238.424000000,104
239.882791667,105
241.422000000,106
242.759916667,107
244.190000000,108
245.573395833,109
246.904000000,110
248.372000000,111
249.718000000,112
251.028000000,113
252.568958333,114
253.860000000,115
255.402000000,116
256.862000000,117
258.218000000,118
259.690000000,119
261.015458333,120
262.562000000,121
264.096000000,122
265.566000000,123
267.001041667,124
268.374687500,125
269.952000000,126
271.446000000,127
272.898000000,128
274.262000000,129
275.622000000,130
277.106000000,131
278.702000000,132
280.190791667,133
281.750000000,134
283.113562500,135
284.530000000,136
285.918416667,137
287.229854167,138
288.596000000,139
289.925770833,140
291.228000000,141
292.757333333,142
294.024000000,143
295.580000000,144
296.972833333,145
298.372000000,146
299.810000000,147
301.107020833,148
302.789729167,149
