onset(s),measure
0.458708333,1
10.645333333,2
22.360000000,3
25.557333333,4
28.672000000,5
32.341333333,6
35.477333333,7
38.780000000,8
42.551416667,9
46.162666667,10
50.350729167,11
54.032270833,12
57.809312500,13
61.715333333,14
65.062666667,15
68.862958333,16
72.370666667,17
79.221333333,18
88.064000000,19
98.720000000,20
108.392000000,21
120.145291667,22
123.202333333,23
126.360000000,24
129.952000000,25
133.352000000,26
137.334791667,27
140.592000000,28
143.784000000,29
147.376041667,30
150.808000000,31
155.152000000,32
165.462000000,33
165.648000000,34
166.554000000,35
167.443791667,36
168.318000000,37
169.332000000,38
170.283208333,39
171.156187500,40
172.182000000,41
173.163000000,42
174.153000000,43
175.134000000,44
176.133000000,45
177.039000000,46
177.903000000,47
178.962000000,48
180.021208333,49
181.158000000,50
182.165791667,51
182.954833333,52
183.773958333,53
184.662000000,54
185.550000000,55
186.438000000,56
186.621000000,57
187.551000000,58
188.412000000,59
189.273000000,60
190.257000000,61
191.193000000,62
192.037666667,63
193.065000000,64
194.103000000,65
195.174000000,66
196.143000000,67
197.202000000,68
198.165000000,69
199.010041667,70
199.948729167,71
200.958000000,72
202.114729167,73
203.148000000,74
203.937000000,75
204.783416667,76
205.644500000,77
206.523000000,78
207.342000000,79
207.537000000,80
208.389000000,81
209.220895833,82
209.998645833,83
211.035000000,84
212.013000000,85
212.967000000,86
213.834000000,87
214.851000000,88
215.682000000,89
216.657000000,90
217.599000000,91
218.565000000,92
219.657000000,93
220.836000000,94
222.074750000,95
223.018979167,96
223.811041667,97
224.768145833,98
225.534000000,99
225.735000000,100
226.578291667,101
227.375437500,102
228.174000000,103
229.230000000,104
230.108020833,105
231.084000000,106
232.002000000,107
233.031000000,108
233.931000000,109
234.911770833,110
235.869000000,111
236.889000000,112
238.053000000,113
239.198479167,114
240.420000000,115
241.407000000,116
242.175000000,117
243.201000000,118
