onset(s),measure
0.341333333,1
0.728000000,2
2.141333333,3
3.288000000,4
4.434666667,5
5.533333333,6
6.682666667,7
8.146666667,8
9.216000000,9
10.226333333,10
11.456000000,11
12.514666667,12
13.637333333,13
15.173333333,14
16.402666667,15
17.517333333,16
18.588895833,17
19.637333333,18
20.888000000,19
22.064000000,20
23.132687500,21
24.151312500,22
25.164354167,23
26.176000000,24
26.562666667,25
27.794312500,26
28.994666667,27
30.138666667,28
31.253333333,29
32.490666667,30
33.973333333,31
35.074666667,32
36.122666667,33
37.440000000,34
38.578666667,35
39.730666667,36
41.218666667,37
42.597333333,38
43.760000000,39
44.856958333,40
45.978666667,41
47.413333333,42
48.693333333,43
49.777562500,44
50.912000000,45
52.002666667,46
52.984937500,47
53.381333333,48
54.675833333,49
55.885333333,50
56.954666667,51
58.045333333,52
59.186666667,53
60.533333333,54
61.690666667,55
62.821333333,56
64.021333333,57
65.162666667,58
66.325333333,59
67.399875000,60
68.432000000,61
69.554666667,62
70.701333333,63
72.317333333,64
73.562666667,65
74.688000000,66
75.964687500,67
77.053333333,68
78.183604167,69
79.701333333,70
81.077333333,71
82.317333333,72
83.480000000,73
84.600125000,74
85.952000000,75
87.213333333,76
88.317083333,77
89.410666667,78
90.549333333,79
91.421333333,80
91.933333333,81
93.242666667,82
94.320479167,83
95.388125000,84
96.522666667,85
97.656000000,86
99.010666667,87
100.133229167,88
101.274666667,89
102.509333333,90
103.594666667,91
104.730666667,92
105.826666667,93
106.984000000,94
108.090666667,95
109.232000000,96
110.800000000,97
112.005333333,98
113.128000000,99
114.272000000,100
115.384000000,101
116.528000000,102
117.970666667,103
119.381333333,104
120.680000000,105
121.856000000,106
122.936000000,107
124.256000000,108
125.787166667,109
126.862208333,110
128.162666667,111
129.882666667,112
136.608000000,113
137.090666667,114
137.978000000,115
138.964000000,116
139.828000000,117
140.856000000,118
141.743000000,119
142.720666667,120
143.584000000,121
144.715666667,122
145.602666667,123
146.498666667,124
147.330666667,125
148.215666667,126
149.149333333,127
150.016000000,128
150.877333333,129
151.762666667,130
152.709333333,131
153.736000000,132
154.574416667,133
155.490666667,134
156.325333333,135
157.368000000,136
158.253333333,137
159.214416667,138
159.999270833,139
160.817291667,140
161.789333333,141
162.940979167,142
163.890666667,143
164.760000000,144
165.634666667,145
166.616000000,146
167.440000000,147
168.362666667,148
169.512000000,149
170.409312500,150
171.209187500,151
172.082666667,152
172.933333333,153
173.849937500,154
174.765333333,155
175.634666667,156
176.538666667,157
177.472000000,158
178.469333333,159
179.368000000,160
180.322666667,161
181.229333333,162
182.317333333,163
183.187645833,164
184.058666667,165
184.901333333,166
185.845333333,167
187.069333333,168
188.018562500,169
189.106666667,170
189.988083333,171
191.277333333,172
192.117333333,173
192.981333333,174
193.792000000,175
194.656000000,176
195.584000000,177
203.554666667,178
204.754666667,179
206.018666667,180
207.202666667,181
208.413333333,182
209.605333333,183
210.829333333,184
211.922541667,185
213.130666667,186
214.325333333,187
215.536000000,188
216.741333333,189
217.938666667,190
219.125333333,191
220.298666667,192
221.405333333,193
222.557333333,194
223.709333333,195
224.898666667,196
226.053333333,197
227.205333333,198
228.306666667,199
229.349333333,200
230.562666667,201
231.757333333,202
232.992000000,203
234.245333333,204
235.453333333,205
236.637333333,206
237.872000000,207
239.066666667,208
240.301333333,209
241.498041667,210
242.672000000,211
243.824000000,212
245.013333333,213
246.168000000,214
247.253250000,215
248.341333333,216
249.573333333,217
250.808000000,218
252.005333333,219
253.256000000,220
254.408000000,221
255.600000000,222
256.762666667,223
257.904000000,224
259.392000000,225
