Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
E4,487.6190476190476,1.0,3/4,1,1,0
G♯5,2204.573767006802,1.0,3/4,1,1,0
A5,3317.8096655328823,0.75,3/4,1,1,0
B5,4228.201442035149,0.25,3/4,1,1,0
F♯4,4523.925382653063,1.0,3/4,1,2,0
D♯5,6055.120464852612,1.0,3/4,1,2,0
E5,7029.036635487531,0.75,3/4,1,2,0
F♯5,7985.868321286851,0.25,3/4,1,2,0
G♯4,8420.911989795923,0.75,3/4,1,3,0
B4,9238.423947704083,0.25,3/4,1,3,0
E5,9411.064873866215,0.75,3/4,1,3,0
D♯5,10258.780027636058,0.25,3/4,1,3,0
E5,10484.84410430839,1.0,3/4,1,3,0
A4,12039.259141156464,0.75,3/4,1,4,0
C♯5,12531.69173398526,0.25,3/4,1,4,0
D♯4,12827.41567460318,0.75,3/4,1,4,0
B4,13761.027405753968,0.25,3/4,1,4,0
A4,14312.170847505675,0.75,3/4,1,4,0
G♯4,14967.143122874148,0.125,3/4,1,4,0
A4,15092.942298137013,0.125,3/4,1,4,0
E4,15286.087018140595,0.75,3/4,1,5,0
A4,16382.238431831063,0.25,3/4,1,5,0
G♯4,16701.18232709751,1.0,3/4,1,5,0
0,18580.676729024948,1.0,3/4,1,5,0
D♯4,19295.793322943355,1.0,3/4,1,6,0
F♯4,20783.928571428547,1.0,3/4,1,6,0
G♯4,22199.023880385474,0.75,3/4,1,6,0
A4,23132.635611536265,0.25,3/4,1,6,0
E4,23405.13959750567,1.0,3/4,1,7,0
G♯4,25005.99454365078,0.75,3/4,1,7,0
F♯4,25637.74686437073,0.25,3/4,1,7,0
G♯4,25863.81094104308,1.0,3/4,1,7,0
E4,27046.706703514727,1.0,3/4,1,8,0
C♯5,28577.901785714283,0.75,3/4,1,8,0
B4,29232.87406108276,0.25,3/4,1,8,0
A♯4,29389.27827380951,0.75,3/4,1,8,0
B4,30230.01018636619,0.25,3/4,1,8,0
F♯4,30394.82286209503,0.75,3/4,1,9,0
B4,31552.22567672901,0.25,3/4,1,9,0
A♯4,33357.246669501124,1.0,3/4,1,9,0
0,33901.10183818035,1.0,3/4,1,9,0
E5,34027.98150510203,0.5,3/4,1,10,0
G♯4,34597.72302510253,0.5,3/4,1,10,0
D♯5,35094.77749433106,0.5,3/4,1,10,0
F♯4,35616.56551162131,0.5,3/4,1,10,0
C♯5,36208.01339285713,0.5,3/4,1,10,0
E4,36544.041772959165,0.5,3/4,1,10,0
D♯4,37228.36947278909,0.5,3/4,1,11,0
F♯5,37912.69717261901,1.0,3/4,1,11,0
E5,39188.4727536848,0.5,3/4,1,11,0
D♯5,39919.2403628118,0.3333333333333333,3/4,1,11,0
C♯5,40166.47923752834,0.3333333333333333,3/4,1,11,0
B4,41133.536706349194,0.3333333333333333,3/4,1,11,0
C♯5,41241.45585317459,0.75,3/4,1,12,0
E4,41664.2285820578,0.25,3/4,1,12,0
F♯4,41983.17247732424,1.0,3/4,1,12,0
A♯4,43537.58751417229,0.75,3/4,1,12,0
B4,44424.75933602609,0.25,3/4,1,12,0
B4,45466.17377731569,2.0,3/4,1,13,0
0,46621.87570861675,1.0,3/4,1,13,0
E4,48942.54924886622,1.0,3/4,1,1,1
G♯5,50404.084467120185,1.0,3/4,1,1,1
A5,51610.200184240355,0.75,3/4,1,1,1
B5,52543.81191539113,0.25,3/4,1,1,1
F♯4,52793.09594671199,1.0,3/4,1,2,1
D♯5,54068.87152777777,1.0,3/4,1,2,1
E5,55251.76729024944,0.75,3/4,1,2,1
F♯5,56246.88452203798,0.25,3/4,1,2,1
G♯4,56806.18232709749,0.75,3/4,1,3,1
B4,57530.81446641154,0.25,3/4,1,3,1
E5,57780.098497732404,0.75,3/4,1,3,1
D♯5,58690.49027423466,0.25,3/4,1,3,1
E5,58916.554350907005,1.0,3/4,1,3,1
A4,60354.86961451247,0.75,3/4,1,4,1
C♯5,61288.481345663255,0.25,3/4,1,4,1
D♯4,61700.3050595238,0.75,3/4,1,4,1
B4,62680.356699971635,0.25,3/4,1,4,1
A4,63533.35955215417,0.75,3/4,1,4,1
G♯4,63770.372643849194,0.125,3/4,1,4,1
A4,63886.55494880243,0.125,3/4,1,4,1
E4,64135.75644841266,0.75,3/4,1,5,1
A4,65092.588134212034,0.25,3/4,1,5,1
G♯4,65388.31207482994,1.0,3/4,1,5,1
0,66873.06724773243,1.0,3/4,1,5,1
D♯4,67709.45777428779,1.0,3/4,1,6,1
F♯4,69238.8587726757,1.0,3/4,1,6,1
G♯4,70653.95408163265,0.75,3/4,1,6,1
A4,71494.68599418933,0.25,3/4,1,6,1
E4,71743.97002551019,1.0,3/4,1,7,1
G♯4,73112.62542517003,0.75,3/4,1,7,1
F♯4,74092.67706561787,0.25,3/4,1,7,1
G♯4,74388.40100623583,1.0,3/4,1,7,1
E4,75733.83645124723,1.0,3/4,1,8,1
C♯5,77241.81157879822,0.75,3/4,1,8,1
B4,77920.00380881525,0.25,3/4,1,8,1
A♯4,78215.72774943314,0.75,3/4,1,8,1
B4,78986.79979804429,0.25,3/4,1,8,1
F♯4,79259.30378401362,0.75,3/4,1,9,1
B4,80239.35542446151,0.25,3/4,1,9,1
A♯4,80883.37868480726,1.0,3/4,1,9,1
0,81091.03635204084,1.0,3/4,1,9,1
E5,82993.75070861688,0.5,3/4,1,10,1
G♯4,83794.17818168942,0.5,3/4,1,10,1
D♯5,84130.20656179146,0.5,3/4,1,10,1
F♯4,84651.9945790817,0.5,3/4,1,10,1
C♯5,85127.3426870749,0.5,3/4,1,10,1
E4,85579.47084041954,0.5,3/4,1,10,1
D♯4,86194.1386763039,0.5,3/4,1,11,1
F♯5,86779.27853954084,1.0,3/4,1,11,1
E5,88293.56168509074,0.5,3/4,1,11,1
D♯5,89326.18870464855,0.3333333333333333,3/4,1,11,1
C♯5,89550.20762471657,0.3333333333333333,3/4,1,11,1
B4,89681.34672619049,0.3333333333333333,3/4,1,11,1
C♯5,90137.56519274376,0.75,3/4,1,12,1
E4,90955.07715065197,0.25,3/4,1,12,1
F♯4,91366.90086451246,1.0,3/4,1,12,1
A♯4,93223.17531179145,0.75,3/4,1,12,1
B4,93576.28817672905,0.25,3/4,1,12,1
B4,95729.6084892291,2.0,3/4,1,13,1
0,96609.32291666672,1.0,3/4,1,13,1
A4,98070.85813492067,1.0,3/4,1,14,0
D♯5,99369.85367063494,1.0,3/4,1,14,0
C♯5,101133.24829931975,0.75,3/4,1,14,0
B4,101323.82148171774,0.25,3/4,1,14,0
G♯4,101689.20528628123,1.0,3/4,1,15,0
E5,102895.32100340146,0.75,3/4,1,15,0
