Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
G4,15146.273915649623,2.0,3/2,1,1,0
E♭5,16954.786529028308,0.5,3/2,1,1,0
D5,17360.474773075934,1.5,3/2,1,1,0
C5,17880.94086576301,0.5,3/2,1,1,0
B♭4,18193.749291216525,1.5,3/2,1,1,0
A4,18899.975021091803,0.0,3/2,1,2,0
G4,19934.357904453485,4.0,3/2,1,2,0
0,21902.766351165505,2.0,3/2,1,2,0
F♯4,23061.120234385457,2.0,3/2,1,3,0
D5,24985.73262100678,0.5,3/2,1,3,0
C5,25275.321091811766,1.5,3/2,1,3,0
B♭4,26004.766776335575,0.5,3/2,1,3,0
A4,26340.79515643762,1.5,3/2,1,3,0
D4,27395.320206040786,4.0,3/2,1,4,0
0,29379.938329530472,2.0,3/2,1,4,0
G5,31079.361447537376,0.5,3/4,2,5,0
D5,31786.909102015838,0.5,3/4,2,5,0
D5,31848.21384535054,0.5,3/4,2,5,0
D5,31855.09346296236,0.5,3/4,2,5,0
D5,31861.973080574182,0.25,3/4,2,5,0
E♭5,32347.679634187054,0.25,3/4,2,5,0
C5,32451.392033209147,0.25,3/4,2,5,0
D5,32614.048150343508,0.25,3/4,2,5,0
E♭5,32700.792499124687,0.5,3/4,2,6,0
C5,32920.72110598409,0.5,3/4,2,6,0
C5,33703.76441395214,0.5,3/4,2,6,0
C5,33711.22826252233,0.5,3/4,2,6,0
C5,33718.692111092525,0.25,3/4,2,6,0
D5,33829.79095788316,0.25,3/4,2,6,0
E♭5,33907.83593188239,0.25,3/4,2,6,0
C5,34003.27965544551,0.25,3/4,2,6,0
D5,34182.90382282079,0.5,3/4,2,7,0
D4,34360.905497906584,0.5,3/4,2,7,0
C5,34622.76103653965,0.5,3/4,2,7,0
D4,34912.34950734463,0.5,3/4,2,7,0
A5,35155.49806885257,0.5,3/4,2,7,0
B♭4,35421.86658500902,0.25,3/4,2,7,0
A4,35531.83088843872,0.25,3/4,2,7,0
B♭4,35618.5752372199,0.5,3/4,2,8,0
G4,35908.16370802488,0.5,3/4,2,8,0
D5,36151.31226953281,0.5,3/4,2,8,0
G4,36371.240876392214,0.5,3/4,2,8,0
G5,37142.35700330878,0.5,3/4,2,8,0
G4,37150.60727270533,0.5,3/4,2,8,0
B♭5,37193.56637951016,0.5,3/4,2,9,0
G4,37367.05507707252,0.25,3/4,2,9,0
A4,37593.11915374485,0.25,3/4,2,9,0
B♭4,37633.42359322897,0.5,3/4,2,9,0
A4,37899.792109385424,0.5,3/4,2,9,0
G4,38142.94067089335,0.5,3/4,2,9,0
F4,38432.52914169833,0.5,3/4,2,9,0
E4,38606.017839260705,0.5,3/4,2,10,0
G5,38918.82626471424,0.5,3/4,2,10,0
0,39411.02440196991,0.5,3/4,2,10,0
C5,39474.78325167569,0.5,3/4,2,10,0
G5,39671.49190388657,0.5,3/4,2,10,0
B♭4,39961.08037469155,0.5,3/4,2,10,0
A4,40227.448890848005,0.5,3/4,2,11,0
F4,40586.69722559856,0.5,3/4,2,11,0
C5,40736.96596851239,0.5,3/4,2,11,0
F4,41142.654212560024,0.5,3/4,2,11,0
F5,41740.14688962852,0.5,3/4,2,11,0
F4,41748.28798721831,0.5,3/4,2,11,0
A5,41802.440033138264,0.5,3/4,2,12,0
