Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
G4,6442.452274659857,0.25,4/4,1,1,0
B4,6784.616124574823,0.25,4/4,1,1,0
D5,6941.02033730158,0.25,4/4,1,1,0
B4,7050.984640731285,0.25,4/4,1,1,0
D5,7185.4758015422,0.25,4/4,1,1,0
B4,7301.5068057068265,0.25,4/4,1,1,0
D5,7404.097505668926,0.25,4/4,1,1,0
B4,7537.281763747156,0.25,4/4,1,1,0
G4,7693.685976473915,0.25,4/4,1,1,0
C5,7919.750053146251,0.25,4/4,1,1,0
E5,8006.494401927431,0.25,4/4,1,1,0
C5,8139.678660005659,0.25,4/4,1,1,0
E5,8249.642963435364,0.25,4/4,1,1,0
C5,8382.827221513595,0.25,4/4,1,1,0
E5,8423.131660997722,0.25,4/4,1,1,0
C5,8579.535873724479,0.25,4/4,1,1,0
G4,8712.720131802711,0.25,4/4,1,2,0
B4,8892.344299177994,0.25,4/4,1,2,0
D5,9002.308602607698,0.25,4/4,1,2,0
B4,9135.49286068593,0.25,4/4,1,2,0
G4,9245.457164115636,0.25,4/4,1,2,0
D5,9401.861376842397,0.25,4/4,1,2,0
G5,9488.605725623576,0.25,4/4,1,2,0
D5,9621.789983701809,0.25,4/4,1,2,0
G4,9708.534332482983,0.25,4/4,1,2,0
B4,9888.15849985827,0.25,4/4,1,2,0
D5,9998.122803287977,0.25,4/4,1,2,0
B4,10108.087106717681,0.25,4/4,1,2,0
G4,10218.051410147393,0.25,4/4,1,2,0
C5,10351.235668225616,0.25,4/4,1,2,0
E5,10484.419926303857,0.25,4/4,1,2,0
C5,10594.384229733554,0.25,4/4,1,2,0
G4,10657.908623866213,0.25,4/4,1,3,0
B4,10837.532791241489,0.25,4/4,1,3,0
D5,10947.497094671202,0.25,4/4,1,3,0
B4,11080.681352749425,0.25,4/4,1,3,0
G4,11213.865610827663,0.25,4/4,1,3,0
D5,11347.049868905888,0.25,4/4,1,3,0
G5,11457.951823613332,0.25,4/4,1,3,0
D5,11566.978475765303,0.25,4/4,1,3,0
G4,11676.942779195013,0.25,4/4,1,3,0
B4,11833.346991921773,0.25,4/4,1,3,0
D5,11943.311295351472,0.25,4/4,1,3,0
B4,12061.586853526514,0.25,4/4,1,3,0
G4,12186.459856859408,0.25,4/4,1,3,0
C5,12319.644114937644,0.25,4/4,1,3,0
E5,12429.608418367345,0.25,4/4,1,3,0
C5,12586.01263109411,0.25,4/4,1,3,0
G4,12672.756979875281,0.25,4/4,1,4,0
B4,12875.601101899096,0.25,4/4,1,4,0
D5,13008.78535997732,0.25,4/4,1,4,0
B4,13112.664461096934,0.25,4/4,1,4,0
F♯4,13251.933921485257,0.25,4/4,1,4,0
A4,13361.997630313823,0.25,4/4,1,4,0
C5,13495.082482993192,0.25,4/4,1,4,0
A4,13581.82683177438,0.25,4/4,1,4,0
G4,13784.67095379818,0.25,4/4,1,4,0
A4,13896.041734144492,0.25,4/4,1,4,0
B4,14074.25942460316,0.5,4/4,1,4,0
0,14178.088258219937,1.0,4/4,1,4,0
D5,15291.324156746025,0.25,4/4,1,5,0
F♯5,15563.828142715403,0.25,4/4,1,5,0
A5,15697.012400793637,0.25,4/4,1,5,0
F♯5,15783.756749574812,0.25,4/4,1,5,0
A5,15916.941007653042,0.25,4/4,1,5,0
F♯5,16026.905311082744,0.25,4/4,1,5,0
A5,16136.869614512456,0.25,4/4,1,5,0
F♯5,16270.053872590677,0.25,4/4,1,5,0
D5,16426.458085317456,0.25,4/4,1,5,0
G5,16582.862298044198,0.25,4/4,1,5,0
B5,16716.046556122437,0.25,4/4,1,5,0
G5,16826.010859552134,0.25,4/4,1,5,0
B5,16914.63074766943,0.25,4/4,1,5,0
G5,17045.93946641154,0.25,4/4,1,5,0
B5,17155.903769841254,0.25,4/4,1,5,0
G5,17289.088027919475,0.25,4/4,1,5,0
D5,17422.272285997722,0.25,4/4,1,6,0
F♯5,17601.896453373007,0.25,4/4,1,6,0
A5,17731.215472647382,0.25,4/4,1,6,0
F♯5,17845.045014880936,0.25,4/4,1,6,0
D5,17955.009318310636,0.25,4/4,1,6,0
A5,18088.19357638888,0.25,4/4,1,6,0
D6,18221.3778344671,0.25,4/4,1,6,0
A5,18308.122183248295,0.25,4/4,1,6,0
D5,18418.086486677992,0.25,4/4,1,6,0
F♯5,18620.930608701805,0.25,4/4,1,6,0
A5,18730.894912131505,0.25,4/4,1,6,0
F♯5,18818.676448530794,0.25,4/4,1,6,0
D5,18950.82351899091,0.25,4/4,1,6,0
G5,19107.227731717678,0.25,4/4,1,6,0
B5,19217.19203514737,0.25,4/4,1,6,0
G5,19327.15633857709,0.25,4/4,1,6,0
D5,19437.12064200679,0.25,4/4,1,7,0
F♯5,19593.524854733554,0.25,4/4,1,7,0
A5,19703.48915816325,0.25,4/4,1,7,0
F♯5,19813.453461592955,0.25,4/4,1,7,0
D5,19946.63771967118,0.25,4/4,1,7,0
A5,20079.82197774942,0.25,4/4,1,7,0
D6,20213.006235827637,0.25,4/4,1,7,0
A5,20322.97053925736,0.25,4/4,1,7,0
D5,20386.49493339,0.25,4/4,1,7,0
F♯5,20589.33905541382,0.25,4/4,1,7,0
A5,20699.502169641262,0.25,4/4,1,7,0
F♯5,20832.48761692175,0.25,4/4,1,7,0
D5,20942.451920351454,0.25,4/4,1,7,0
G5,21075.636178429686,0.25,4/4,1,7,0
B5,21185.600481859383,0.25,4/4,1,7,0
G5,21295.5647852891,0.25,4/4,1,7,0
D5,21424.036033163247,0.25,4/4,1,8,0
F♯5,21585.153256094094,0.25,4/4,1,8,0
A5,21674.710913879433,0.25,4/4,1,8,0
F♯5,21805.0818629535,0.25,4/4,1,8,0
C♯5,21915.04616638322,0.25,4/4,1,8,0
E5,22048.230424461482,0.25,4/4,1,8,0
G5,22181.41468253972,0.25,4/4,1,8,0
E5,22268.15903132089,0.25,4/4,1,8,0
D5,22471.003153344693,0.25,4/4,1,8,0
E5,22650.627320719974,0.25,4/4,1,8,0
F♯5,22807.031533446723,0.5,4/4,1,8,0
0,22887.640412414974,0.25,4/4,1,8,0
F♯5,23415.563899518143,0.25,4/4,1,8,0
G5,23525.528202947848,0.25,4/4,1,8,0
A5,23681.9324156746,0.25,4/4,1,8,0
B5,23838.336628401365,0.25,4/4,1,9,0
G4,24017.960795776635,0.25,4/4,1,9,0
F♯4,24104.705144557847,0.25,4/4,1,9,0
G4,24233.41346903344,0.25,4/4,1,9,0
B5,24324.63375141727,0.25,4/4,1,9,0
G5,24461.099365184036,0.25,4/4,1,9,0
B5,24591.002267573727,0.25,4/4,1,9,0
G5,24724.186525651956,0.25,4/4,1,9,0
C5,24927.03064767576,0.25,4/4,1,9,0
D5,25129.874769699563,0.25,4/4,1,9,0
E5,25280.057238520414,0.25,4/4,1,9,0
