onset(s),measure
0.921312500,1
5.664000000,2
8.626666667,3
13.952000000,4
19.161333333,5
20.626666667,6
22.020000000,7
23.560000000,8
25.046666667,9
26.638604167,10
28.186666667,11
29.646666667,12
31.153333333,13
32.833333333,14
34.340000000,15
35.899166667,16
37.386666667,17
38.846666667,18
40.993333333,19
42.506666667,20
44.076000000,21
45.672000000,22
46.836000000,23
48.420000000,24
52.805562500,25
57.732000000,26
60.360000000,27
65.454000000,28
70.932000000,29
72.372000000,30
73.746000000,31
75.222000000,32
76.854000000,33
78.378000000,34
80.052000000,35
81.594000000,36
83.208000000,37
84.780000000,38
86.286000000,39
87.978000000,40
89.610000000,41
91.314000000,42
93.012000000,43
95.034000000,44
96.750000000,45
98.250000000,46
99.744000000,47
101.232000000,48
102.924000000,49
104.502000000,50
106.044000000,51
108.280041667,52
110.352000000,53
112.104000000,54
113.658000000,55
117.785833333,56
124.284000000,57
130.771083333,58
136.884000000,59
142.486666667,60
148.586666667,61
155.812333333,62
157.293333333,63
158.853333333,64
160.293333333,65
161.593333333,66
163.113333333,67
164.560000000,68
166.120000000,69
170.272666667,70
170.604000000,71
171.504666667,72
172.382000000,73
173.259333333,74
174.099333333,75
174.990666667,76
175.816000000,77
176.692000000,78
177.552000000,79
177.836000000,80
178.672000000,81
179.524000000,82
180.380000000,83
181.260000000,84
182.096000000,85
182.948000000,86
183.880000000,87
184.756000000,88
184.952000000,89
185.816000000,90
186.640000000,91
187.496000000,92
188.444000000,93
189.276000000,94
190.112000000,95
191.048000000,96
191.868000000,97
192.068000000,98
192.912000000,99
193.728000000,100
194.584000000,101
195.480000000,102
196.312000000,103
197.148000000,104
198.165854167,105
199.992000000,106
200.380000000,107
202.088000000,108
203.420000000,109
204.492000000,110
206.140000000,111
207.384000000,112
208.732000000,113
209.836000000,114
211.408000000,115
212.444000000,116
213.480000000,117
214.492000000,118
215.900000000,119
216.932000000,120
217.924000000,121
218.888000000,122
220.052000000,123
220.972000000,124
222.000000000,125
223.060000000,126
224.956000000,127
225.280000000,128
226.824000000,129
228.300000000,130
229.436000000,131
231.088000000,132
232.356000000,133
233.488000000,134
234.496000000,135
236.260000000,136
237.398500000,137
238.504000000,138
239.556000000,139
241.000000000,140
242.044000000,141
243.080000000,142
244.132000000,143
245.616000000,144
246.692000000,145
247.744000000,146
248.820000000,147
250.860125000,148
251.156000000,149
252.572000000,150
254.008000000,151
255.156000000,152
256.848000000,153
258.012000000,154
259.640000000,155
260.780000000,156
262.292000000,157
263.824000000,158
265.248000000,159
266.580000000,160
267.848000000,161
269.276000000,162
270.692583333,163
271.780000000,164
273.516000000,165
274.636000000,166
275.792000000,167
276.952000000,168
278.698250000,169
278.972000000,170
280.432000000,171
281.824000000,172
282.932000000,173
284.692000000,174
286.036000000,175
287.560000000,176
288.735583333,177
290.104000000,178
291.476000000,179
292.656000000,180
293.972000000,181
295.188000000,182
296.648854167,183
298.120000000,184
299.212000000,185
300.892000000,186
302.048000000,187
303.248000000,188
304.464000000,189
306.980000000,190
307.280000000,191
308.196000000,192
309.076000000,193
309.960000000,194
310.812000000,195
311.688000000,196
312.532000000,197
313.436000000,198
314.220000000,199
314.484000000,200
315.336000000,201
316.196000000,202
317.076000000,203
317.920000000,204
318.786041667,205
319.632000000,206
320.589437500,207
321.532000000,208
321.760000000,209
322.608000000,210
323.416000000,211
324.292000000,212
325.304000000,213
326.120000000,214
326.960000000,215
327.876000000,216
328.608000000,217
328.896000000,218
329.732000000,219
330.524000000,220
331.388000000,221
332.264000000,222
333.136000000,223
334.028000000,224
335.360000000,225
