onset(s),measure
1.554000000,1
1.947395833,2
3.414000000,3
4.368000000,4
5.238000000,5
8.472000000,6
12.258000000,7
16.656291667,8
20.292000000,9
26.412729167,10
26.898000000,11
28.362000000,12
29.316000000,13
30.224562500,14
34.355270833,15
38.622000000,16
42.174000000,17
45.174000000,18
49.557333333,19
52.800000000,20
56.550000000,21
60.156000000,22
64.515937500,23
67.913437500,24
71.394000000,25
75.504000000,26
82.841104167,27
84.624000000,28
86.394000000,29
88.206000000,30
89.994000000,31
91.740000000,32
93.570000000,33
95.286000000,34
97.032000000,35
98.808000000,36
100.776583333,37
102.930000000,38
105.324000000,39
107.100000000,40
108.816000000,41
110.568000000,42
112.308000000,43
114.030000000,44
115.818000000,45
117.996000000,46
120.342000000,47
122.034000000,48
123.720000000,49
125.478000000,50
127.152000000,51
128.898000000,52
130.650000000,53
132.282000000,54
133.938000000,55
136.098000000,56
138.444000000,57
140.358000000,58
142.122000000,59
143.820000000,60
145.563104167,61
147.360000000,62
149.142000000,63
150.840000000,64
153.000000000,65
154.740000000,66
157.044000000,67
158.808000000,68
160.626000000,69
162.390000000,70
164.226000000,71
165.930000000,72
167.736000000,73
169.428000000,74
171.504000000,75
173.784000000,76
175.500000000,77
177.204000000,78
178.800000000,79
180.574270833,80
185.076000000,81
185.538000000,82
187.518812500,83
189.307500000,84
191.192145833,85
193.458000000,86
195.372000000,87
197.158291667,88
199.014000000,89
200.868000000,90
202.616854167,91
204.444000000,92
206.220000000,93
208.048666667,94
209.838000000,95
211.986000000,96
212.462812500,97
214.361312500,98
216.108000000,99
217.932000000,100
219.960000000,101
221.795937500,102
223.638000000,103
225.450000000,104
227.370000000,105
229.234812500,106
231.156000000,107
232.992000000,108
234.918000000,109
236.934000000,110
238.842000000,111
239.418000000,112
241.392000000,113
243.324000000,114
245.292000000,115
247.410000000,116
249.204000000,117
250.943875000,118
252.734458333,119
254.910000000,120
256.962000000,121
259.026000000,122
261.168000000,123
263.352000000,124
265.308000000,125
267.332770833,126
269.160000000,127
271.091770833,128
273.013104167,129
275.064958333,130
277.020000000,131
279.018541667,132
281.004000000,133
283.098000000,134
283.614000000,135
285.672000000,136
287.568000000,137
289.608000000,138
291.906000000,139
293.694583333,140
295.446000000,141
297.228000000,142
299.388000000,143
301.386000000,144
303.306000000,145
305.328000000,146
307.554000000,147
309.516000000,148
311.556000000,149
313.416000000,150
315.408000000,151
317.256000000,152
319.050000000,153
320.970000000,154
322.980000000,155
325.074000000,156
