onset(s),measure
0.560000000,1
7.264000000,2
16.799604167,3
20.106666667,4
23.552000000,5
27.986416667,6
31.296000000,7
34.805333333,8
38.741333333,9
42.741333333,10
46.937333333,11
50.986000000,12
55.029333333,13
59.373208333,14
63.616000000,15
68.168083333,16
72.270750000,17
79.473333333,18
86.352000000,19
94.625854167,20
101.378666667,21
110.347354167,22
113.642666667,23
117.161333333,24
121.604000000,25
125.785333333,26
129.821562500,27
133.177333333,28
136.836000000,29
141.110666667,30
144.900000000,31
148.821729167,32
156.789333333,33
156.986666667,34
157.984000000,35
159.012000000,36
160.024000000,37
161.195250000,38
162.296000000,39
163.388000000,40
164.512000000,41
165.620000000,42
166.650937500,43
167.612000000,44
168.760000000,45
169.792000000,46
170.856000000,47
172.192000000,48
173.240000000,49
174.616000000,50
175.660000000,51
176.700000000,52
177.640000000,53
178.664000000,54
179.776000000,55
181.200000000,56
181.432000000,57
182.468000000,58
183.484000000,59
184.524000000,60
185.780000000,61
186.940000000,62
188.076000000,63
189.168000000,64
190.388000000,65
191.516000000,66
192.528000000,67
193.688000000,68
194.816000000,69
195.872000000,70
197.344000000,71
198.508000000,72
200.020000000,73
201.112000000,74
202.124000000,75
203.064000000,76
204.100000000,77
205.204000000,78
206.612000000,79
206.824000000,80
207.848000000,81
208.852000000,82
209.848000000,83
211.040000000,84
212.108000000,85
213.156000000,86
214.288000000,87
215.420000000,88
216.476000000,89
217.484000000,90
218.648000000,91
219.676000000,92
220.880000000,93
222.016000000,94
223.308000000,95
224.360000000,96
225.336000000,97
226.368000000,98
227.556000000,99
227.756000000,100
228.772000000,101
229.720000000,102
230.712000000,103
231.936000000,104
233.084000000,105
234.120000000,106
235.248000000,107
236.348000000,108
237.380000000,109
238.372000000,110
239.480000000,111
240.480000000,112
241.920000000,113
243.188000000,114
244.736000000,115
245.872000000,116
246.812000000,117
248.368000000,118
