onset(s),measure
0.993604167,1
3.946666667,2
6.848000000,3
10.314666667,4
13.866666667,5
17.589333333,6
21.013333333,7
24.576000000,8
28.170666667,9
32.138666667,10
35.936000000,11
39.722666667,12
43.552000000,13
47.616000000,14
51.723125000,15
55.242666667,16
58.698666667,17
62.858666667,18
67.530666667,19
71.776000000,20
75.968000000,21
80.021333333,22
84.149333333,23
88.597333333,24
92.661333333,25
96.789333333,26
101.566666667,27
105.948000000,28
107.466666667,29
108.400000000,30
109.302000000,31
110.190000000,32
111.060000000,33
111.906000000,34
112.766208333,35
113.646000000,36
114.630000000,37
115.530000000,38
116.442000000,39
117.306000000,40
118.206000000,41
118.974000000,42
120.282000000,43
121.236000000,44
122.094000000,45
122.958000000,46
123.960000000,47
124.758000000,48
125.592000000,49
126.420000000,50
127.572000000,51
128.532000000,52
129.678000000,53
130.596000000,54
131.598000000,55
132.624000000,56
133.530000000,57
134.574000000,58
135.474000000,59
136.440000000,60
138.108000000,61
139.236000000,62
140.304000000,63
141.288000000,64
142.494000000,65
143.574000000,66
144.708000000,67
145.626000000,68
146.686145833,69
147.648000000,70
148.584000000,71
149.484000000,72
150.660000000,73
151.542000000,74
152.412000000,75
153.270000000,76
154.206000000,77
155.160000000,78
156.144000000,79
157.104000000,80
158.262000000,81
159.189125000,82
160.068000000,83
160.941041667,84
161.844000000,85
162.696000000,86
163.530000000,87
164.382000000,88
165.612000000,89
166.584000000,90
167.634000000,91
168.570000000,92
169.620000000,93
170.520000000,94
171.468000000,95
172.440000000,96
173.496000000,97
174.348000000,98
175.364520833,99
178.614000000,100
182.085958333,101
185.076000000,102
188.784000000,103
192.804000000,104
196.746000000,105
200.826000000,106
205.278000000,107
209.814000000,108
211.362000000,109
212.268000000,110
213.168000000,111
214.056000000,112
214.950000000,113
215.778000000,114
216.661791667,115
217.512000000,116
218.436000000,117
219.348000000,118
220.266000000,119
221.136000000,120
222.006000000,121
222.852000000,122
224.160000000,123
225.084000000,124
225.930000000,125
226.769229167,126
227.694000000,127
228.510000000,128
229.360916667,129
230.166000000,130
231.348000000,131
232.296000000,132
233.388000000,133
234.318000000,134
235.218000000,135
236.244000000,136
237.180000000,137
238.200000000,138
239.070000000,139
240.156000000,140
241.674000000,141
242.844000000,142
243.852000000,143
244.836000000,144
245.916000000,145
247.094437500,146
248.304000000,147
249.295395833,148
250.257645833,149
251.222812500,150
252.126000000,151
253.044000000,152
254.224479167,153
255.114000000,154
256.008000000,155
256.884000000,156
257.790000000,157
258.792000000,158
259.728000000,159
260.718000000,160
261.930000000,161
262.821833333,162
263.676000000,163
264.562770833,164
265.572000000,165
266.424000000,166
267.246000000,167
268.108687500,168
269.222583333,169
270.152979167,170
271.182000000,171
272.106000000,172
273.138000000,173
274.021375000,174
274.984958333,175
275.922000000,176
276.816000000,177
277.734000000,178
278.844000000,179
282.186000000,180
285.528000000,181
288.852000000,182
292.584000000,183
296.748000000,184
300.546000000,185
304.398000000,186
308.952000000,187
314.059666667,188
319.152000000,189
319.541333333,190
320.478000000,191
321.477333333,192
322.378666667,193
323.402666667,194
324.293333333,195
325.317333333,196
326.202666667,197
327.028041667,198
327.184000000,199
328.144000000,200
329.138854167,201
330.064000000,202
330.949333333,203
331.914666667,204
333.034166667,205
333.984000000,206
335.093333333,207
335.968000000,208
336.917333333,209
337.845333333,210
338.858666667,211
339.749333333,212
340.711770833,213
341.632000000,214
342.773333333,215
343.936000000,216
345.077333333,217
346.160000000,218
347.328000000,219
348.339708333,220
349.312000000,221
350.282666667,222
351.008000000,223
351.328000000,224
352.234666667,225
353.226312500,226
354.112000000,227
355.170000000,228
356.064000000,229
357.045020833,230
358.202666667,231
