onset(s),measure
1.224416667,1
5.616833333,2
9.760000000,3
13.952000000,4
18.144000000,5
22.483562500,6
26.530375000,7
30.292854167,8
33.636770833,9
38.141729167,10
41.264000000,11
50.349895833,12
51.808000000,13
53.280000000,14
54.784000000,15
56.176000000,16
57.593020833,17
58.992000000,18
60.416000000,19
61.764000000,20
63.084000000,21
64.428000000,22
65.868000000,23
67.248000000,24
68.568000000,25
69.960000000,26
71.604000000,27
72.924541667,28
74.232000000,29
75.612000000,30
76.872000000,31
78.336000000,32
79.884000000,33
81.588000000,34
83.123937500,35
84.468000000,36
85.876729167,37
87.516000000,38
88.911666667,39
90.456000000,40
92.076000000,41
93.624000000,42
95.472000000,43
96.924000000,44
98.292000000,45
99.792000000,46
101.316000000,47
102.696000000,48
104.244000000,49
106.032000000,50
107.460000000,51
108.936000000,52
110.316000000,53
111.936000000,54
113.268666667,55
114.600000000,56
115.932000000,57
117.180000000,58
118.584000000,59
122.813020833,60
129.905770833,61
137.928000000,62
145.716000000,63
152.892000000,64
160.464000000,65
168.432000000,66
179.016000000,67
189.096000000,68
202.932000000,69
203.280000000,70
204.228000000,71
205.344000000,72
206.279979167,73
207.426000000,74
208.434000000,75
209.442000000,76
210.360000000,77
211.470000000,78
212.472000000,79
213.494791667,80
214.440000000,81
215.358000000,82
216.324937500,83
217.182000000,84
218.160000000,85
219.222145833,86
220.243166667,87
221.148000000,88
221.514000000,89
222.504000000,90
223.596000000,91
224.508000000,92
225.762000000,93
226.776000000,94
227.808000000,95
228.738000000,96
229.881958333,97
230.862000000,98
231.898604167,99
232.871687500,100
233.813791667,101
234.744000000,102
235.710000000,103
236.622000000,104
237.642000000,105
238.694750000,106
239.812958333,107
240.132000000,108
241.188229167,109
242.286000000,110
243.288000000,111
244.404000000,112
245.396145833,113
246.378000000,114
247.350000000,115
248.370333333,116
249.348000000,117
250.632000000,118
251.652000000,119
252.804000000,120
253.794000000,121
255.288000000,122
256.308000000,123
257.256000000,124
258.234000000,125
259.226354167,126
260.160000000,127
261.102000000,128
262.152000000,129
263.016000000,130
263.340000000,131
264.359833333,132
265.560000000,133
266.550000000,134
267.558000000,135
268.560000000,136
269.520000000,137
270.528000000,138
271.531395833,139
272.496000000,140
273.918000000,141
274.931375000,142
276.144000000,143
277.183812500,144
278.616000000,145
279.678000000,146
280.722000000,147
281.778000000,148
282.834000000,149
283.758000000,150
284.832000000,151
286.026000000,152
