onset(s),measure
2.163083333,1
4.725333333,2
6.880000000,3
8.874666667,4
12.192000000,5
14.730666667,6
16.832000000,7
18.869333333,8
21.717333333,9
24.224000000,10
26.528000000,11
28.864000000,12
31.829333333,13
34.336000000,14
36.938666667,15
39.172000000,16
41.941333333,17
44.492000000,18
46.918666667,19
49.457333333,20
52.276000000,21
54.693333333,22
57.708000000,23
60.088000000,24
62.552000000,25
64.857333333,26
69.944000000,27
76.290666667,28
84.026666667,29
86.220000000,30
88.446666667,31
90.624562500,32
92.803541667,33
95.280000000,34
97.606666667,35
99.751666667,36
102.453333333,37
104.486666667,38
106.953333333,39
109.333333333,40
111.660000000,41
114.226666667,42
116.456854167,43
119.206666667,44
121.526666667,45
123.919291667,46
126.380000000,47
128.586666667,48
130.866666667,49
133.033333333,50
135.446666667,51
137.906666667,52
140.113333333,53
142.540000000,54
144.986666667,55
147.360000000,56
149.480000000,57
153.736562500,58
153.882000000,59
155.136000000,60
156.474000000,61
157.686000000,62
159.222000000,63
160.572000000,64
161.880000000,65
163.092000000,66
164.340000000,67
165.546000000,68
166.836000000,69
168.120187500,70
169.720062500,71
169.854000000,72
171.078000000,73
172.464000000,74
173.712000000,75
175.158000000,76
176.496000000,77
177.864000000,78
179.070000000,79
180.402000000,80
181.650000000,81
182.975083333,82
184.291291667,83
185.838000000,84
185.994000000,85
187.236000000,86
188.658000000,87
189.899916667,88
191.508000000,89
192.753000000,90
194.286000000,91
195.594229167,92
196.980000000,93
198.333125000,94
199.650000000,95
200.928000000,96
202.260000000,97
203.568000000,98
205.308000000,99
205.440000000,100
206.724000000,101
208.186666667,102
209.429312500,103
211.066666667,104
212.314729167,105
214.005333333,106
215.296000000,107
216.682666667,108
218.053333333,109
219.445333333,110
220.741333333,111
222.154666667,112
223.573333333,113
