onset(s),measure
1.144000000,1
4.368000000,2
6.400000000,3
8.400000000,4
12.200000000,5
15.608000000,6
19.360000000,7
22.192000000,8
24.632000000,9
26.816000000,10
30.000000000,11
32.696000000,12
35.088000000,13
37.328000000,14
39.728000000,15
41.952000000,16
44.112000000,17
46.320000000,18
48.752000000,19
50.952000000,20
53.056000000,21
55.360000000,22
57.480000000,23
59.600000000,24
61.760000000,25
63.840000000,26
68.528000000,27
73.931916667,28
79.064000000,29
85.404770833,30
90.296000000,31
94.928000000,32
101.647916667,33
106.560000000,34
110.688000000,35
115.872000000,36
125.562604167,37
126.592000000,38
127.496895833,39
128.448000000,40
129.520000000,41
130.424000000,42
131.272000000,43
132.264000000,44
133.224000000,45
134.120000000,46
135.016000000,47
135.965500000,48
137.296000000,49
138.184000000,50
139.104000000,51
140.032729167,52
141.010895833,53
141.904000000,54
142.752000000,55
143.752000000,56
144.768000000,57
145.751812500,58
146.584000000,59
147.557604167,60
148.824000000,61
149.736000000,62
150.688000000,63
151.560000000,64
152.560000000,65
153.440000000,66
154.280000000,67
155.336000000,68
156.264000000,69
157.144000000,70
158.032000000,71
158.872000000,72
159.728000000,73
160.800000000,74
161.984000000,75
162.840000000,76
163.776000000,77
164.736979167,78
165.728000000,79
166.616000000,80
167.496000000,81
168.560000000,82
169.496000000,83
170.400000000,84
171.328000000,85
172.184000000,86
173.104000000,87
174.698666667,88
