Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
B4,232.19954648526078,0.25,4/4,1,1,0
D5,760.1230335884352,0.25,4/4,1,1,0
F♯5,1125.5068381519275,1.5,4/4,1,1,0
A4,3550.00921201814,0.25,4/4,1,1,0
C♯5,4031.492789824263,0.25,4/4,1,1,0
F♯5,4365.1650390625,1.5,4/4,1,1,0
G4,6565.95946712018,0.25,4/4,1,2,0
B4,7024.223090277778,0.25,4/4,1,2,0
E5,7366.38694019274,1.0,4/4,1,2,0
E♯5,9036.901750283449,0.25,4/4,1,2,0
F♯5,9495.165373441045,0.25,4/4,1,2,0
F♯4,11648.485685941047,1.0,4/4,1,2,0
0,13690.519770408166,1.0,4/4,1,2,0
0,13777.43367346939,0.25,4/4,2,3,0
D5,13799.162149234695,0.125,4/4,2,3,0
C♯5,13923.80416489513,0.125,4/4,2,3,0
D5,13954.706651499253,0.25,4/4,2,3,0
B4,14149.68143246882,0.25,4/4,2,3,0
G5,14338.034651360544,0.25,4/4,2,3,0
B4,14517.658818735828,0.25,4/4,2,3,0
C♯5,14743.722895408157,0.25,4/4,2,3,0
G5,14923.347062783447,0.25,4/4,2,3,0
D5,15149.411139455782,0.25,4/4,2,3,0
F♯5,15398.695170776642,0.125,4/4,2,3,0
E5,15453.677322491501,0.125,4/4,2,3,0
F♯5,15534.098063704649,0.25,4/4,2,3,0
D5,15665.063686933107,0.25,4/4,2,3,0
A5,15867.907808956921,0.25,4/4,2,3,0
C♯5,16046.260319231858,0.25,4/4,2,3,0
D♯5,16227.156143707489,0.25,4/4,2,3,0
A5,16430.00026573129,0.25,4/4,2,3,0
E5,16586.404478458055,0.25,4/4,2,4,0
G5,16835.68850977891,0.125,4/4,2,4,0
F♯5,16890.670661493765,0.125,4/4,2,4,0
G5,16950.45769164147,0.25,4/4,2,4,0
E5,16996.886698916434,0.25,4/4,2,4,0
A♯5,17281.681193310662,0.25,4/4,2,4,0
F♯5,17461.305360685936,0.25,4/4,2,4,0
C♯6,17640.929528061228,0.25,4/4,2,4,0
E5,17820.553695436505,0.25,4/4,2,4,0
D5,18046.617772108846,0.25,4/4,2,4,0
F♯5,18249.46189413265,0.25,4/4,2,4,0
B5,18405.866106859412,0.25,4/4,2,4,0
D5,18469.39050099206,0.25,4/4,2,4,0
E5,18741.894486961442,0.25,4/4,2,4,0
C♯6,18921.518654336745,0.25,4/4,2,4,0
F♯5,19101.142821712012,0.25,4/4,2,4,0
A♯5,19280.766989087308,0.25,4/4,2,4,0
B4,19437.17120181406,0.25,4/4,2,5,0
C♯5,19644.033793725826,0.25,4/4,2,5,0
D5,19819.639491213144,0.25,4/4,2,5,0
A4,19999.263658588432,0.25,4/4,2,5,0
G♯4,20178.887825963706,0.25,4/4,2,5,0
D5,20451.391811933114,0.25,4/4,2,5,0
F♯4,20654.235933956912,0.25,4/4,2,5,0
D5,20857.080055980732,0.25,4/4,2,5,0
E♯4,21129.584041950115,0.25,4/4,2,5,0
C♯5,21355.64811862245,0.25,4/4,2,5,0
B♯4,21535.27228599773,0.25,4/4,2,5,0
C♯5,21691.676498724486,0.25,4/4,2,5,0
G♯5,21894.520620748284,0.25,4/4,2,5,0
C♯5,22027.704878826535,0.25,4/4,2,5,0
B5,22393.08868339003,0.25,4/4,2,5,0
C♯5,22758.472487953517,0.25,4/4,2,5,0
0,23657.91524943311,0.25,4/4,2,6,0
A4,23953.639190051017,0.125,4/4,2,6,0
G♯4,24009.415067357964,0.125,4/4,2,6,0
A4,24059.738254676868,0.25,4/4,2,6,0
F♯4,24127.12788761337,0.25,4/4,2,6,0
D5,24306.752054988672,0.25,4/4,2,6,0
F♯4,24509.596177012474,0.25,4/4,2,6,0
G♯4,24712.44029903629,0.25,4/4,2,6,0
D5,24915.284421060096,0.25,4/4,2,6,0
A4,25141.348497732426,0.25,4/4,2,6,0
C♯5,25390.632529053284,0.125,4/4,2,6,0
B4,25468.834635416664,0.125,4/4,2,6,0
C♯5,25547.036741780048,0.25,4/4,2,6,0
A4,25726.660909155322,0.25,4/4,2,6,0
E5,25906.285076530618,0.25,4/4,2,6,0
G♯4,26109.129198554416,0.25,4/4,2,6,0
A♯4,26288.753365929715,0.25,4/4,2,6,0
E5,26491.597487953517,0.25,4/4,2,6,0
B4,26740.88151927438,0.25,4/4,2,7,0
D5,26943.725641298188,0.125,4/4,2,7,0
C♯5,27045.147702310085,0.125,4/4,2,7,0
D5,27097.235397102682,0.25,4/4,2,7,0
B4,27256.53406675169,0.25,4/4,2,7,0
E♯5,27459.378188775514,0.25,4/4,2,7,0
C♯5,27685.44226544784,0.25,4/4,2,7,0
G♯5,27818.626523526087,0.25,4/4,2,7,0
B4,28044.69060019841,0.25,4/4,2,7,0
A4,28270.75467687075,0.25,4/4,2,7,0
C♯5,28589.69857213719,0.25,4/4,2,7,0
F♯5,28722.882830215414,0.25,4/4,2,7,0
A4,28902.506997590695,0.25,4/4,2,7,0
B4,29140.89460759502,0.25,4/4,2,7,0
G♯5,29354.635150935366,0.25,4/4,2,7,0
C♯5,29580.699227607718,0.25,4/4,2,7,0
E♯5,29783.543349631516,0.25,4/4,2,7,0
F♯4,30056.04733560091,0.25,4/4,2,8,0
A4,30328.551321570292,0.25,4/4,2,8,0
C♯5,30693.93512613378,0.25,4/4,2,8,0
F♯5,30873.559293509064,0.25,4/4,2,8,0
0,31146.063279478454,0.25,4/4,2,8,0
A5,31790.086539824275,0.25,4/4,2,8,0
C♯5,32062.59052579366,0.25,4/4,2,8,0
E5,32235.75587266158,0.25,4/4,2,8,0
D♯5,32491.498724489822,0.25,4/4,2,8,0
F♯5,32717.56280116216,0.25,4/4,2,8,0
B4,33082.94660572564,0.25,4/4,2,8,0
B5,33146.74755256976,0.25,4/4,2,8,0
