Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
D4,301.85941043083903,1.5,4/4,1,1,0
D5,1618.235020599568,0.25,4/4,1,1,0
E5,1837.8680378401364,0.25,4/4,1,1,0
E5,2788.3826663916393,1.5,4/4,1,1,0
D5,2863.03766298186,0.25,4/4,1,1,0
E5,2926.5620571145096,0.25,4/4,1,1,0
D4,3059.7463151927427,1.5,4/4,1,2,0
F♯5,4439.350729875286,0.25,4/4,1,2,0
G5,4526.095078656466,0.25,4/4,1,2,0
G5,4581.540258654832,1.5,4/4,1,2,0
F♯5,5690.584431689337,0.25,4/4,1,2,0
G5,5735.280538109719,0.25,4/4,1,2,0
D4,5840.8531746031695,1.0,4/4,1,3,0
A5,6512.909934807249,0.75,4/4,1,3,0
F♯4,7098.222346230159,0.25,4/4,1,3,0
G5,7226.406249999995,0.75,4/4,1,3,0
E4,7723.8391971371875,0.25,4/4,1,3,0
F♯5,7833.803500566885,0.75,4/4,1,3,0
D4,8326.236093395692,0.25,4/4,1,3,0
E5,8482.64030612244,1.0,4/4,1,4,0
A4,9247.576884920625,1.0,4/4,1,4,0
0,9710.654053287972,0.125,4/4,1,4,0
A4,9835.296068948406,0.125,4/4,1,4,0
B4,10285.017449688205,0.125,4/4,1,4,0
C♯5,10386.43951070011,0.125,4/4,1,4,0
D5,10441.421662414956,0.125,4/4,1,4,0
E5,10483.692758267456,0.125,4/4,1,4,0
F♯5,10500.1827788407,0.125,4/4,1,4,0
G5,10541.242647138113,0.125,4/4,1,4,0
A5,10568.470450680288,0.75,4/4,1,4,0
G5,11060.903043509075,0.25,4/4,1,4,0
F♯5,11333.407029478461,0.75,4/4,1,5,0
C♯5,11872.279531604308,0.25,4/4,1,5,0
D5,12075.123653628134,1.0,4/4,1,5,0
0,12747.753355268145,0.125,4/4,1,5,0
B4,12848.602474844114,0.125,4/4,1,5,0
C♯5,12996.464445153058,0.125,4/4,1,5,0
D5,13051.446596867912,0.125,4/4,1,5,0
E5,13106.428748582774,0.125,4/4,1,5,0
F♯5,13142.400779208876,0.125,4/4,1,5,0
G5,13189.026389428054,0.125,4/4,1,5,0
A5,13218.544744720804,0.125,4/4,1,5,0
B5,13281.770954120286,0.75,4/4,1,5,0
A5,13818.78994827098,0.25,4/4,1,5,0
G♯5,14091.293934240364,0.75,4/4,1,6,0
D♯5,14699.82630031181,0.25,4/4,1,6,0
E5,14856.23051303856,1.0,4/4,1,6,0
0,15574.727182539684,0.75,4/4,1,6,0
B4,15834.960228883238,0.25,4/4,1,6,0
C♯5,16130.68416950114,0.75,4/4,1,6,0
G♯4,16739.216535572566,0.25,4/4,1,6,0
A4,16872.400793650795,0.75,4/4,1,7,0
A4,17503.20811406102,0.0833333333333333,4/4,1,7,0
B4,17525.327912414978,0.0833333333333333,4/4,1,7,0
C♯5,17577.246235473358,0.0833333333333333,4/4,1,7,0
F♯4,17683.777281746035,0.75,4/4,1,7,0
F♯4,18225.357450693748,0.0833333333333333,4/4,1,7,0
G4,18290.264491213155,0.0833333333333333,4/4,1,7,0
A4,18357.879198554427,0.0833333333333333,4/4,1,7,0
D4,18495.15376984127,0.75,4/4,1,7,0
C♯5,19126.90609056124,0.25,4/4,1,7,0
D5,19306.53025793651,0.75,4/4,1,7,0
A♯4,19891.842669359416,0.25,4/4,1,7,0
B4,19978.58701814059,0.75,4/4,1,8,0
B4,20593.680060214836,0.0833333333333333,4/4,1,8,0
C♯5,20631.514136904767,0.0833333333333333,4/4,1,8,0
D5,20699.12884424603,0.0833333333333333,4/4,1,8,0
G♯4,20836.403415532895,0.75,4/4,1,8,0
