Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
D4,1841.2399020441828,1.5,4/4,1,1,0
D5,3792.550692040005,0.25,4/4,1,1,0
E5,3841.6476224239996,0.25,4/4,1,1,0
E5,4861.784408291699,1.5,4/4,1,1,0
D5,5424.096159130352,0.25,4/4,1,1,0
E5,5603.720326505631,0.25,4/4,1,1,0
D4,5876.224312475019,1.5,4/4,1,2,0
F♯5,7580.908092236922,0.25,4/4,1,2,0
G5,7737.312304963681,0.25,4/4,1,2,0
G5,9458.141130758473,1.5,4/4,1,2,0
F♯5,9528.740433506762,0.25,4/4,1,2,0
G5,9573.436539927145,0.25,4/4,1,2,0
D4,10050.528450797012,1.0,4/4,1,3,0
A5,11163.764349323086,0.75,4/4,1,3,0
F♯4,12074.156125825362,0.25,4/4,1,3,0
G5,12230.560338552112,0.75,4/4,1,3,0
E4,13071.292251108809,0.25,4/4,1,3,0
F♯5,13204.476509187032,0.75,4/4,1,3,0
D4,14138.088240337833,0.25,4/4,1,3,0
E5,14294.492453064582,1.0,4/4,1,4,0
A4,15361.288442293608,1.0,4/4,1,4,0
0,16887.71023108242,0.125,4/4,1,4,0
A4,16924.245721559484,0.125,4/4,1,4,0
B4,17211.4274197596,0.125,4/4,1,4,0
C♯5,17359.28939006856,0.125,4/4,1,4,0
D5,17437.491496431932,0.125,4/4,1,4,0
E5,17515.69360279531,0.125,4/4,1,4,0
F♯5,17593.895709158685,0.125,4/4,1,4,0
G5,17653.914547538952,0.125,4/4,1,4,0
A5,17773.51987653397,0.75,4/4,1,4,0
G5,18637.471743739203,0.25,4/4,1,4,0
F♯5,18793.875956465952,0.75,4/4,1,5,0
C♯5,19704.267732968216,0.25,4/4,1,5,0
D5,19907.111854992014,1.0,4/4,1,5,0
0,21298.98720930042,0.125,4/4,1,5,0
B4,21423.629224960852,0.125,4/4,1,5,0
C♯5,21740.54367824216,0.125,4/4,1,5,0
D5,21812.232984172864,0.125,4/4,1,5,0
E5,21913.65504518477,0.125,4/4,1,5,0
F♯5,21972.844951529252,0.125,4/4,1,5,0
G5,22046.839303262997,0.125,4/4,1,5,0
A5,22148.2613642749,0.125,4/4,1,5,0
B5,22226.46347063827,0.75,4/4,1,5,0
A5,23067.195383194983,0.25,4/4,1,5,0
G♯5,23873.75832608046,0.75,4/4,1,6,0
D♯5,24180.431281721045,0.25,4/4,1,6,0
E5,24383.27540374485,1.0,4/4,1,6,0
0,26100.230123132613,0.75,4/4,1,6,0
B4,26197.923486936463,0.25,4/4,1,6,0
C♯5,26354.327699663216,0.75,4/4,1,6,0
G♯4,27148.61970292287,0.25,4/4,1,6,0
A4,27328.243870298153,0.75,4/4,1,7,0
A4,28100.471322099373,0.0833333333333333,4/4,1,7,0
B4,28120.49071695347,0.0833333333333333,4/4,1,7,0
C♯5,28188.105424294736,0.0833333333333333,4/4,1,7,0
F♯4,28325.379995581603,0.75,4/4,1,7,0
F♯4,28751.573790566108,0.0833333333333333,4/4,1,7,0
G4,29009.14408850325,0.0833333333333333,4/4,1,7,0
A4,29092.361730984085,0.0833333333333333,4/4,1,7,0
D4,29345.73607551357,0.75,4/4,1,7,0
C♯5,30000.708350882043,0.25,4/4,1,7,0
D5,30180.33251825734,0.75,4/4,1,7,0
A♯4,30881.744702922868,0.25,4/4,1,7,0
B4,30991.709006352576,0.75,4/4,1,8,0
B4,31722.78348063794,0.0833333333333333,4/4,1,8,0
C♯5,31737.51594371084,0.0833333333333333,4/4,1,8,0
D5,31828.350605700645,0.0833333333333333,4/4,1,8,0
G♯4,31965.62517698749,0.75,4/4,1,8,0
G♯4,32651.59507437725,0.0833333333333333,4/4,1,8,0
A4,32664.992205048697,0.0833333333333333,4/4,1,8,0
B4,32732.606912389983,0.0833333333333333,4/4,1,8,0
E4,32916.32139297388,0.75,4/4,1,8,0
D♯5,33640.95353228794,0.25,4/4,1,8,0
E5,33797.35774501472,0.75,4/4,1,8,0
B4,34545.209838977295,0.25,4/4,1,8,0
C♯5,34678.39409705553,0.75,4/4,1,9,0
A4,35472.68610031515,0.25,4/4,1,9,0
F♯5,35582.650403744854,1.0,4/4,1,9,0
G♯4,36579.786529028286,0.75,4/4,1,9,0
B4,37281.19871369386,0.25,4/4,1,9,0
E5,37460.82288106914,0.75,4/4,1,9,0
E4,38359.80913726525,0.25,4/4,1,9,0
F♯4,38388.299142407,0.75,4/4,1,10,0
A4,39252.2510096122,0.25,4/4,1,10,0
D5,39455.09513163601,1.0,4/4,1,10,0
E4,40382.571392973856,0.75,4/4,1,10,0
G♯4,41339.40307877323,0.25,4/4,1,10,0
C♯5,41449.36738220292,0.75,4/4,1,10,0
E4,42243.65938546256,0.25,4/4,1,10,0
D4,42562.603280728996,0.75,4/4,1,11,0
C♯5,43449.775102582724,0.25,4/4,1,11,0
B4,43652.61922460653,0.75,4/4,1,11,0
A4,44400.4713185691,0.25,4/4,1,11,0
D♯4,44789.07507778112,0.75,4/4,1,11,0
B4,45560.147126392265,0.25,4/4,1,11,0
A4,45925.53093095576,0.75,4/4,1,11,0
F♯5,46464.4034330816,0.25,4/4,1,11,0
E4,46713.687464402465,0.75,4/4,1,12,0
G♯4,47600.85928625619,0.25,4/4,1,12,0
B4,47803.70340828,1.0,4/4,1,12,0
0,49117.02209611907,0.75,4/4,1,12,0
D5,49711.23131006573,0.25,4/4,1,12,0
C♯5,50099.83506927776,0.75,4/4,1,12,0
B4,50609.316140352006,0.25,4/4,1,12,0
A5,50748.6718748333,0.75,4/4,1,13,0
G♯5,51496.523968795875,0.125,4/4,1,13,0
F♯5,51597.946029807805,0.125,4/4,1,13,0
E5,51745.80800011674,0.75,4/4,1,13,0
D5,52447.22018478225,0.25,4/4,1,13,0
B4,52951.92371723691,1.5,4/4,1,13,0
A4,54401.18799586506,0.5,4/4,1,13,0
A4,54579.82749873239,1.5,4/4,1,14,0
A4,55838.181334867295,0.5,4/4,1,14,0
A4,57251.3036190935,0.75,4/4,1,14,0
G4,57340.02099260543,0.25,4/4,1,14,0
F♯4,57542.86511462923,0.75,4/4,1,14,0
E4,58337.15711788886,0.25,4/4,1,14,0
D4,58748.9808317494,1.5,4/4,1,1,1
D5,60514.346316930525,0.25,4/4,1,1,1
E5,60540.40896029246,0.25,4/4,1,1,1
E5,61588.11273545455,1.5,4/4,1,1,1
D5,62308.617134187,0.25,4/4,1,1,1
E5,62395.36148296823,0.25,4/4,1,1,1
D4,62783.96524218019,1.5,4/4,1,2,1
F♯5,64001.02997432313,0.25,4/4,1,2,1
G5,64203.87409634688,0.25,4/4,1,2,1
G5,64282.91887667021,1.5,4/4,1,2,1
F♯5,64323.465490196126,0.25,4/4,1,2,1
G5,64410.209838977236,0.25,4/4,1,2,1
D4,66633.19001542288,1.0,4/4,1,3,1
A5,67699.98600465189,0.75,4/4,1,3,1
F♯4,68587.15782650566,0.25,4/4,1,3,1
G5,68836.44185782646,0.75,4/4,1,3,1
E4,69653.95381573467,0.25,4/4,1,3,1
F♯5,69880.01789240695,0.75,4/4,1,3,1
D4,70674.30989566664,0.25,4/4,1,3,1
E5,70946.81388163599,1.0,4/4,1,4,1
A4,72013.60987086508,1.0,4/4,1,4,1
0,73544.80495306462,0.125,4/4,1,4,1
A4,73599.78710477945,0.125,4/4,1,4,1
B4,73840.52889368247,0.125,4/4,1,4,1
C♯5,73895.5110453973,0.125,4/4,1,4,1
D5,73973.71315176075,0.125,4/4,1,4,1
E5,74075.13521277263,0.125,4/4,1,4,1
F♯5,74106.89740983893,0.125,4/4,1,4,1
G5,74155.02911955408,0.125,4/4,1,4,1
A5,74263.30162256575,0.75,4/4,1,4,1
G5,75080.81358047384,0.25,4/4,1,4,1
F♯5,75190.77788390359,0.75,4/4,1,5,1
C♯5,76124.38961505443,0.25,4/4,1,5,1
D5,76327.23373707818,1.0,4/4,1,5,1
0,77765.5490006836,0.125,4/4,1,5,1
B4,77890.19101634403,0.125,4/4,1,5,1
C♯5,78223.81262384125,0.125,4/4,1,5,1
D5,78325.23468485313,0.125,4/4,1,5,1
E5,78403.43679121649,0.125,4/4,1,5,1
F♯5,78504.85885222841,0.125,4/4,1,5,1
G5,78536.74730054254,0.125,4/4,1,5,1
A5,78638.04311030665,0.125,4/4,1,5,1
B5,78762.68512596704,0.75,4/4,1,5,1
A5,79603.41703852378,0.25,4/4,1,5,1
G♯5,80409.9799814092,0.75,4/4,1,6,1
D♯5,80693.43298240131,0.25,4/4,1,6,1
E5,81499.9959252868,1.0,4/4,1,6,1
0,82729.33159705554,0.75,4/4,1,6,1
B4,82943.12473410196,0.25,4/4,1,6,1
C♯5,83238.84867471992,0.75,4/4,1,6,1
G♯4,83986.70076868245,0.25,4/4,1,6,1
A4,84166.3249360578,0.75,4/4,1,7,1
A4,84873.27206480101,0.0833333333333333,4/4,1,7,1
B4,84888.91191876752,0.0833333333333333,4/4,1,7,1
C♯5,84979.74658075732,0.0833333333333333,4/4,1,7,1
F♯4,85163.46106134124,0.75,4/4,1,7,1
F♯4,85662.55184937418,0.0833333333333333,4/4,1,7,1
G4,85805.01706357843,0.0833333333333333,4/4,1,7,1
A4,85907.22284209525,0.0833333333333333,4/4,1,7,1
D4,86207.03709592171,0.75,4/4,1,7,1
C♯5,86931.66923523581,0.25,4/4,1,7,1
D5,87180.95326655662,0.75,4/4,1,7,1
A♯4,87882.3654512222,0.25,4/4,1,7,1
B4,87992.32975465187,0.75,4/4,1,8,1
B4,88774.17783459567,0.0833333333333333,4/4,1,8,1
C♯5,88784.57660130718,0.0833333333333333,4/4,1,8,1
D5,88875.411263297,0.0833333333333333,4/4,1,8,1
G♯4,89012.68583458391,0.75,4/4,1,8,1
G♯4,89744.5094088392,0.0833333333333333,4/4,1,8,1
A4,89781.7127265907,0.0833333333333333,4/4,1,8,1
B4,89895.76734322896,0.0833333333333333,4/4,1,8,1
E4,90079.48182381292,0.75,4/4,1,8,1
