Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
G4,451.7039753401287,2.0,3/2,1,1,0
E♭5,2840.7154549319675,0.5,3/2,1,1,0
D5,3246.4036989795864,1.5,3/2,1,1,0
C5,4811.7677508503375,0.5,3/2,1,1,0
B♭4,5147.796130952376,1.5,3/2,1,1,0
A4,6597.060409580494,0.0,3/2,1,2,0
G4,7701.103156887746,4.0,3/2,1,2,0
0,10969.829063917228,2.0,3/2,1,2,0
F♯4,11222.604715844665,2.0,3/2,1,3,0
D5,13054.337283871873,0.5,3/2,1,3,0
C5,13529.68539186507,1.5,3/2,1,3,0
B♭4,14932.509761196126,0.5,3/2,1,3,0
A4,15454.297778486372,1.5,3/2,1,3,0
D4,17344.741195436487,4.0,3/2,1,4,0
0,21495.82537910996,2.0,3/2,1,4,0
G5,22143.340260062338,0.5,3/4,2,5,0
D5,22386.488821570267,0.5,3/4,2,5,0
D5,23072.4024063723,0.5,3/4,2,5,0
D5,23079.91835859743,0.5,3/4,2,5,0
D5,23087.434310822562,0.25,3/4,2,5,0
E♭5,23109.799036281158,0.25,3/4,2,5,0
C5,23219.763339710862,0.25,3/4,2,5,0
D5,23306.50768849204,0.25,3/4,2,5,0
E♭5,23439.691946570263,0.5,3/4,2,6,0
C5,23915.040054563466,0.5,3/4,2,6,0
C5,24420.77861592087,0.5,3/4,2,6,0
C5,24427.65823353269,0.5,3/4,2,6,0
C5,24434.53785114451,0.25,3/4,2,6,0
D5,24475.810586734675,0.25,3/4,2,6,0
E♭5,24539.33498086732,0.25,3/4,2,6,0
C5,24649.299284297012,0.25,3/4,2,6,0
D5,24759.263587726713,0.5,3/4,2,7,0
D4,25145.652844474065,0.5,3/4,2,7,0
C5,25199.120801445573,0.5,3/4,2,7,0
D4,25302.94963506235,0.5,3/4,2,7,0
A5,25685.417924461435,0.5,3/4,2,7,0
B♭4,25928.566485969364,0.25,3/4,2,7,0
A4,25970.417142672275,0.25,3/4,2,7,0
B♭4,26102.055183531713,0.5,3/4,2,8,0
G4,26321.98379039113,0.5,3/4,2,8,0
D5,26541.912397250555,0.5,3/4,2,8,0
G4,26715.40109481293,0.5,3/4,2,8,0
G5,27228.736125117724,0.5,3/4,2,8,0
G4,27238.3277523449,0.5,3/4,2,8,0
B♭5,27421.626824688192,0.5,3/4,2,9,0
G4,27595.115522250544,0.25,3/4,2,9,0
A4,27728.29978032877,0.25,3/4,2,9,0
B♭4,27804.66784386602,0.5,3/4,2,9,0
A4,27988.532826672297,0.5,3/4,2,9,0
G4,28185.241478883196,0.5,3/4,2,9,0
F4,28428.39004039115,0.5,3/4,2,9,0
E4,28671.538601899094,0.5,3/4,2,10,0
G5,28937.907118055547,0.5,3/4,2,10,0
0,29482.915089994316,0.5,3/4,2,10,0
C5,29546.444884495457,0.5,3/4,2,10,0
G5,29760.232621173436,0.5,3/4,2,10,0
B♭4,30003.38118268137,0.5,3/4,2,10,0
A4,30269.749698837833,0.5,3/4,2,11,0
F4,30559.33816964284,0.5,3/4,2,11,0
C5,30779.266776502267,0.5,3/4,2,11,0
F4,30883.095610119035,0.5,3/4,2,11,0
F5,31457.45254291711,0.5,3/4,2,11,0
F4,31465.64007262244,0.5,3/4,2,11,0
A5,31612.541294642826,0.5,3/4,2,12,0
F4,31786.02999220518,0.25,3/4,2,12,0
G4,31919.214250283414,0.25,3/4,2,12,0
A4,32007.603856646816,0.5,3/4,2,12,0
G4,32225.887205924006,0.5,3/4,2,12,0
F4,32376.155948837855,0.5,3/4,2,12,0
E4,32665.74441964285,0.5,3/4,2,12,0
D4,32885.67302650225,0.5,3/4,2,13,0
F5,33175.261497307234,0.5,3/4,2,13,0
0,33679.42495909348,0.5,3/4,2,13,0
B♭4,33731.21848426868,0.5,3/4,2,13,0
