onset(s),measure
0.320000000,1
0.492000000,2
1.464000000,3
2.408000000,4
3.332833333,5
6.272000000,6
9.296000000,7
12.544000000,8
15.832000000,9
20.709333333,10
21.008000000,11
21.926916667,12
22.864000000,13
23.978666667,14
26.752000000,15
29.717333333,16
32.682666667,17
35.765333333,18
40.266666667,19
43.472000000,20
46.616000000,21
49.904000000,22
53.600000000,23
56.954666667,24
60.744000000,25
64.858666667,26
71.888000000,27
73.392000000,28
74.863500000,29
76.330666667,30
77.754666667,31
79.146666667,32
80.538666667,33
81.895020833,34
83.226666667,35
84.704000000,36
86.389333333,37
88.112000000,38
89.760000000,39
91.194666667,40
92.608000000,41
93.936000000,42
95.328000000,43
96.661333333,44
98.168000000,45
99.912000000,46
101.618000000,47
102.981333333,48
104.341333333,49
105.765333333,50
107.141333333,51
108.517333333,52
109.781333333,53
111.082666667,54
112.378666667,55
114.048000000,56
115.551166667,57
116.874666667,58
118.176000000,59
119.488000000,60
120.885333333,61
122.213333333,62
123.477333333,63
124.714666667,64
126.085333333,65
127.301333333,66
128.817708333,67
130.112000000,68
131.445333333,69
132.821333333,70
134.176000000,71
135.365333333,72
136.650666667,73
137.866666667,74
139.637333333,75
141.562666667,76
142.842666667,77
144.165333333,78
145.508145833,79
146.992000000,80
152.249270833,81
152.570666667,82
154.101333333,83
155.617645833,84
157.141333333,85
158.761729167,86
160.245333333,87
161.824000000,88
163.418666667,89
165.136000000,90
166.648291667,91
168.341333333,92
169.728000000,93
171.253333333,94
172.842666667,95
174.336000000,96
174.671041667,97
176.224000000,98
177.770666667,99
179.365333333,100
180.970666667,101
182.494854167,102
184.133333333,103
185.829333333,104
187.600000000,105
189.082666667,106
190.730666667,107
192.170666667,108
193.754666667,109
195.397333333,110
196.976000000,111
197.328000000,112
198.949333333,113
200.581333333,114
202.250666667,115
203.941333333,116
205.504000000,117
207.069979167,118
208.602666667,119
210.389333333,120
212.111666667,121
213.685333333,122
215.413333333,123
217.141333333,124
218.722770833,125
220.384000000,126
222.090666667,127
223.808000000,128
225.290666667,129
226.986666667,130
228.442666667,131
230.010666667,132
231.861333333,133
