onset(s),measure
0.490666667,1
3.724000000,2
6.791729167,3
9.650666667,4
13.057333333,5
16.426666667,6
19.506333333,7
22.442666667,8
25.330666667,9
28.345333333,10
31.289708333,11
34.160000000,12
37.426666667,13
41.244000000,14
44.790666667,15
48.458666667,16
51.585333333,17
55.200437500,18
59.070666667,19
62.300000000,20
65.865333333,21
68.994208333,22
72.445333333,23
75.600000000,24
78.717333333,25
82.702666667,26
86.352000000,27
89.945333333,28
93.128000000,29
96.329333333,30
99.866666667,31
102.928000000,32
105.690666667,33
108.706687500,34
112.640000000,35
115.733333333,36
118.608000000,37
121.551583333,38
124.724250000,39
127.652000000,40
130.749083333,41
135.128000000,42
141.148000000,43
142.146000000,44
143.100000000,45
144.048000000,46
145.038000000,47
146.046000000,48
147.029333333,49
147.966000000,50
148.953333333,51
150.016000000,52
151.140000000,53
152.250000000,54
153.271687500,55
154.267625000,56
155.334000000,57
156.324000000,58
157.260000000,59
158.226000000,60
159.204000000,61
160.173000000,62
161.082062500,63
162.078000000,64
163.182062500,65
164.184000000,66
165.228000000,67
166.254000000,68
167.274000000,69
168.262604167,70
169.227750000,71
170.285625000,72
171.357083333,73
172.326000000,74
173.306812500,75
174.330000000,76
175.560000000,77
176.490000000,78
177.510000000,79
178.602000000,80
179.712000000,81
180.774000000,82
181.836000000,83
182.904000000,84
184.062000000,85
185.214000000,86
186.384000000,87
187.434000000,88
188.436000000,89
189.480000000,90
190.590000000,91
191.934000000,92
195.182062500,93
199.667458333,94
204.486000000,95
208.512000000,96
213.504000000,97
213.750000000,98
214.800000000,99
215.748000000,100
216.820770833,101
217.864000000,102
218.913166667,103
219.920645833,104
220.868000000,105
221.980000000,106
222.960000000,107
224.001833333,108
225.008000000,109
226.016000000,110
227.052000000,111
228.072000000,112
229.228000000,113
230.156000000,114
230.380000000,115
231.368000000,116
232.356000000,117
233.460000000,118
234.572000000,119
235.604000000,120
236.645958333,121
237.708000000,122
238.881604167,123
239.903333333,124
240.976000000,125
241.996000000,126
243.025708333,127
244.058583333,128
245.148000000,129
246.340000000,130
247.164000000,131
247.408000000,132
248.420000000,133
249.488000000,134
250.552000000,135
251.606500000,136
252.676000000,137
253.708000000,138
254.852000000,139
255.943187500,140
256.938333333,141
257.960000000,142
258.878833333,143
260.056000000,144
261.156000000,145
262.204000000,146
263.212000000,147
264.348000000,148
265.412000000,149
266.522187500,150
267.500000000,151
268.564000000,152
269.560000000,153
270.617979167,154
272.128000000,155
