onset(s),measure
0.426000000,1
1.237333333,2
7.252000000,3
13.081875000,4
19.568000000,5
25.971145833,6
32.376000000,7
38.348000000,8
44.416000000,9
50.764000000,10
56.299479167,11
62.444000000,12
68.693875000,13
75.306666667,14
80.234666667,15
81.712000000,16
83.088000000,17
84.484000000,18
86.140000000,19
87.560000000,20
89.048000000,21
90.500000000,22
91.996000000,23
93.376000000,24
94.784000000,25
96.128000000,26
97.674916667,27
99.028000000,28
100.616000000,29
102.040854167,30
103.452000000,31
105.052000000,32
106.464000000,33
107.928000000,34
109.336000000,35
110.788000000,36
112.192000000,37
113.584000000,38
114.976000000,39
116.453791667,40
117.756000000,41
119.168000000,42
120.596000000,43
122.044000000,44
123.492000000,45
124.936000000,46
126.423229167,47
127.888000000,48
129.303062500,49
130.781604167,50
132.240000000,51
133.794541667,52
135.536000000,53
137.036000000,54
138.436437500,55
139.888000000,56
141.444000000,57
142.912000000,58
144.384000000,59
145.880000000,60
147.360000000,61
148.744000000,62
150.184000000,63
151.584000000,64
153.032291667,65
154.388000000,66
155.868000000,67
157.312000000,68
159.146666667,69
162.346666667,70
163.608000000,71
164.612000000,72
165.772000000,73
167.140000000,74
168.324000000,75
169.664000000,76
170.856000000,77
171.892000000,78
173.066625000,79
174.131333333,80
175.240000000,81
176.424000000,82
177.624000000,83
178.640000000,84
179.912000000,85
181.192000000,86
182.356000000,87
183.432000000,88
184.584000000,89
185.560000000,90
186.692000000,91
187.744000000,92
188.828000000,93
190.105791667,94
191.196000000,95
192.269604167,96
193.388000000,97
194.500000000,98
195.664000000,99
196.776000000,100
197.812000000,101
198.872000000,102
199.972000000,103
201.216000000,104
202.500000000,105
203.864000000,106
204.928000000,107
206.064000000,108
207.148000000,109
208.244000000,110
209.482270833,111
210.544000000,112
211.821708333,113
213.184000000,114
214.352000000,115
215.692000000,116
216.952000000,117
218.042229167,118
219.164000000,119
220.272000000,120
221.580312500,121
