onset(s),measure
0.298666667,1
1.720000000,2
5.080000000,3
8.252125000,4
11.800000000,5
15.893333333,6
19.053333333,7
22.080000000,8
25.186666667,9
28.148645833,10
31.160000000,11
34.368000000,12
37.946666667,13
40.874729167,14
45.696000000,15
48.106666667,16
49.621333333,17
52.906666667,18
55.853333333,19
59.373333333,20
63.440000000,21
66.653333333,22
69.746666667,23
72.786666667,24
75.760000000,25
78.786666667,26
82.146666667,27
85.874270833,28
88.920000000,29
93.533333333,30
97.093333333,31
98.480000000,32
101.680000000,33
104.786666667,34
108.293333333,35
111.720000000,36
114.880000000,37
118.040000000,38
121.160000000,39
124.906666667,40
128.170979167,41
131.386666667,42
134.866666667,43
138.800000000,44
142.530791667,45
146.040000000,46
150.253333333,47
156.093333333,48
158.106666667,49
160.140041667,50
162.128187500,51
164.200000000,52
166.212000000,53
168.204000000,54
170.352000000,55
172.512000000,56
174.511875000,57
176.904000000,58
179.052000000,59
181.128000000,60
183.160562500,61
185.244000000,62
187.452000000,63
189.564000000,64
191.628000000,65
193.993583333,66
196.085291667,67
198.251375000,68
200.520000000,69
202.536000000,70
204.660000000,71
206.676000000,72
208.920000000,73
210.968770833,74
213.056000000,75
215.017187500,76
217.188000000,77
219.248333333,78
221.364000000,79
226.666666667,80
227.988000000,81
229.284000000,82
230.568000000,83
231.844166667,84
233.109520833,85
234.696000000,86
236.059916667,87
237.363708333,88
238.620000000,89
239.915125000,90
241.212000000,91
242.844000000,92
244.188000000,93
245.479437500,94
246.818354167,95
248.148000000,96
249.456000000,97
251.123770833,98
252.552000000,99
253.944000000,100
255.204000000,101
256.560000000,102
257.868000000,103
259.308000000,104
260.688000000,105
261.996000000,106
263.316000000,107
264.648000000,108
265.990666667,109
267.480000000,110
268.896000000,111
270.253291667,112
271.600000000,113
272.953333333,114
274.269333333,115
276.108000000,116
277.476729167,117
278.861333333,118
280.168000000,119
281.502666667,120
282.868729167,121
