onset(s),measure
0.234666667,1
0.613333333,2
2.240000000,3
3.613333333,4
4.980000000,5
6.228000000,6
7.720000000,7
9.354000000,8
10.680000000,9
12.018000000,10
13.674000000,11
15.042000000,12
16.344000000,13
18.228000000,14
19.740000000,15
21.156000000,16
22.554000000,17
23.904000000,18
25.548000000,19
26.976000000,20
28.332000000,21
29.664000000,22
31.092000000,23
32.856000000,24
33.258000000,25
34.716000000,26
36.160000000,27
37.506000000,28
38.808000000,29
40.296000000,30
41.986666667,31
43.368000000,32
44.700000000,33
46.146000000,34
47.412000000,35
48.756000000,36
50.453333333,37
51.853333333,38
53.226666667,39
54.573333333,40
55.920000000,41
57.413333333,42
58.926000000,43
60.360000000,44
61.674000000,45
63.072000000,46
64.560000000,47
64.794000000,48
66.084000000,49
67.410000000,50
68.640000000,51
69.954000000,52
71.526000000,53
73.120000000,54
74.508000000,55
75.840000000,56
77.142000000,57
78.506666667,58
79.853333333,59
81.336000000,60
82.668000000,61
84.102000000,62
85.494000000,63
87.402000000,64
88.794000000,65
90.373333333,66
91.782000000,67
93.366000000,68
94.902000000,69
97.446000000,70
98.928000000,71
100.368000000,72
101.760000000,73
103.020000000,74
104.694000000,75
106.494000000,76
107.934000000,77
109.520000000,78
111.174000000,79
115.110000000,80
115.602000000,81
116.538000000,82
117.438000000,83
118.350000000,84
119.262000000,85
120.264000000,86
121.200000000,87
122.160000000,88
123.138000000,89
124.074000000,90
124.965333333,91
125.850000000,92
126.816000000,93
127.717333333,94
128.650666667,95
129.525333333,96
130.437333333,97
131.344000000,98
132.357333333,99
133.354750000,100
134.261333333,101
135.162666667,102
136.117333333,103
137.024000000,104
137.920000000,105
138.853333333,106
139.770666667,107
140.787020833,108
141.818666667,109
142.825687500,110
143.797333333,111
144.730666667,112
145.674666667,113
146.608000000,114
147.600000000,115
148.693333333,116
149.637333333,117
150.618666667,118
151.573333333,119
152.586666667,120
153.546666667,121
154.506666667,122
155.456000000,123
156.437333333,124
157.445333333,125
158.469333333,126
159.386666667,127
160.437333333,128
161.397333333,129
162.394666667,130
163.328000000,131
164.245333333,132
165.146666667,133
166.101333333,134
167.045333333,135
167.930666667,136
168.869333333,137
169.749333333,138
170.837333333,139
171.701333333,140
172.640000000,141
173.616000000,142
174.640000000,143
176.066666667,144
180.378666667,145
181.717333333,146
182.890666667,147
184.007979167,148
185.130666667,149
186.266666667,150
187.461333333,151
188.715250000,152
190.694229167,153
191.968000000,154
193.045333333,155
194.197333333,156
195.370416667,157
196.527291667,158
197.689500000,159
199.040000000,160
200.981687500,161
202.193187500,162
203.530666667,163
204.794666667,164
206.208000000,165
207.493333333,166
208.688000000,167
210.026666667,168
211.205333333,169
212.885333333,170
213.917687500,171
215.232000000,172
216.536125000,173
217.824000000,174
219.130666667,175
220.629333333,176
222.160000000,177
223.328000000,178
224.816000000,179
226.112000000,180
227.616000000,181
228.906666667,182
230.112000000,183
231.418666667,184
232.677333333,185
234.325333333,186
235.424458333,187
236.954666667,188
238.069333333,189
239.493333333,190
240.976000000,191
242.848000000,192
