Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
0,-4.101957027131675,0.5,3/4,1,1,0
F♯5,7437.23254552389,0.5,3/4,1,1,0
F♯5,7711.87470777103,1.5,3/4,1,2,0
C♯5,8502.70661014974,0.5,3/4,1,2,0
A4,8745.855171657675,0.5,3/4,1,2,0
C♯5,8942.563823868559,0.5,3/4,1,2,0
F♯4,9232.152294673546,0.5,3/4,1,3,0
A4,9544.960720127061,0.5,3/4,1,3,0
C♯5,9741.669372337947,0.5,3/4,1,3,0
F♯5,9938.378024548827,0.5,3/4,1,3,0
A5,10111.866722111185,0.5,3/4,1,3,0
F♯5,10308.575374322068,0.5,3/4,1,3,0
B4,10551.723935830007,0.5,3/4,1,4,0
D5,10771.652542689417,0.5,3/4,1,4,0
F♯5,10898.701330954726,0.5,3/4,1,4,0
B5,11095.409983165606,0.5,3/4,1,4,0
D6,11292.11863537649,0.5,3/4,1,4,0
B5,11465.60733293885,0.5,3/4,1,4,0
E♯4,11801.635713040889,0.5,3/4,1,5,0
G♯4,11975.124410603248,0.5,3/4,1,5,0
C♯5,12195.053017462656,0.5,3/4,1,5,0
E♯5,12391.76166967354,0.5,3/4,1,5,0
G♯5,12588.470321884424,0.5,3/4,1,5,0
B4,12785.178974095314,0.5,3/4,1,5,0
A4,13051.547490251769,0.5,3/4,1,6,0
F♯5,13341.135961056763,0.5,3/4,1,6,0
G♯4,13561.06456791618,0.5,3/4,1,6,0
F♯5,13664.893401532952,0.5,3/4,1,6,0
C♯5,13931.261917689413,0.5,3/4,1,6,0
E♯5,14197.630433845883,0.5,3/4,1,6,0
F♯4,14324.679222111194,1.0,3/4,1,7,0
0,15089.615800909365,0.5,3/4,1,7,0
A5,15472.084090308465,0.5,3/4,1,7,0
G♯5,15715.232651816408,0.5,3/4,1,7,0
F♯5,15911.941304027285,0.5,3/4,1,7,0
E5,16155.089865535214,0.5,3/4,1,8,0
G♯4,16375.01847239463,0.5,3/4,1,8,0
A4,16618.16703390257,0.5,3/4,1,8,0
E5,16907.75550470756,0.5,3/4,1,8,0
F♯5,17058.024247621383,0.5,3/4,1,8,0
C♯5,17277.95285448079,0.5,3/4,1,8,0
D5,17497.881461340217,0.5,3/4,1,9,0
F♯4,17601.71029495699,0.5,3/4,1,9,0
G♯4,17984.178584356076,0.5,3/4,1,9,0
D5,18413.086783052244,0.5,3/4,1,9,0
E5,18633.015389911645,0.5,3/4,1,9,0
D5,18664.62987514346,0.5,3/4,1,9,0
C♯5,18863.893011793734,1.0,3/4,1,10,0
0,18920.068439905226,0.5,3/4,1,10,0
C♯5,19314.699240535225,0.5,3/4,1,10,0
B4,19534.62784739464,0.5,3/4,1,10,0
A4,19684.896590308475,0.5,3/4,1,10,0
B4,19951.265106464936,0.5,3/4,1,11,0
D♯5,20240.853577269914,0.5,3/4,1,11,0
E5,20437.56222948085,0.5,3/4,1,11,0
G♯5,20611.0509270432,0.5,3/4,1,11,0
C♯5,20807.759579254078,0.5,3/4,1,11,0
B4,21004.468231464954,0.5,3/4,1,11,0
A4,21224.39683832436,0.5,3/4,1,12,0
E5,21444.32544518376,0.5,3/4,1,12,0
D♯5,21594.5941880976,0.5,3/4,1,12,0
F♯5,21837.742749605553,0.5,3/4,1,12,0
B4,22034.451401816452,0.5,3/4,1,12,0
A4,22184.72014473028,0.5,3/4,1,12,0
G♯4,23101.24739104546,1.0,3/4,1,13,0
0,23232.782324864576,0.5,3/4,1,13,0
E5,23343.074027950202,0.5,3/4,1,13,0
C♯5,23516.56272551256,0.5,3/4,1,13,0
E5,23806.151196317558,0.5,3/4,1,13,0
F♯5,24072.519712474044,0.5,3/4,1,14,0
A4,24408.548092576086,0.5,3/4,1,14,0
D4,24605.256744786962,0.5,3/4,1,14,0
C♯5,24918.06517024047,0.5,3/4,1,14,0
B4,25161.213731748398,0.5,3/4,1,14,0
A5,25288.262520013697,0.5,3/4,1,14,0
G♯5,25577.850990818675,0.5,3/4,1,15,0
B4,25844.21950697514,0.5,3/4,1,15,0
E4,26064.148113834573,0.5,3/4,1,15,0
D5,26260.85676604547,0.5,3/4,1,15,0
C♯5,26434.345463607824,0.5,3/4,1,15,0
B5,26654.274070467225,0.5,3/4,1,15,0
A5,26867.794124322085,0.5,3/4,1,16,0
C♯5,27140.571193483083,0.5,3/4,1,16,0
F♯4,27383.71975499104,0.5,3/4,1,16,0
E5,27557.20845255342,0.5,3/4,1,16,0
D5,27753.9171047643,0.5,3/4,1,16,0
C♯6,27927.405802326648,0.5,3/4,1,16,0
B5,28170.554363834577,0.5,3/4,1,17,0
D5,28367.263016045457,0.5,3/4,1,17,0
G♯4,28749.73130544454,0.5,3/4,1,17,0
F♯5,28830.340184412787,0.5,3/4,1,17,0
E5,29050.268791272207,0.5,3/4,1,17,0
D6,29246.977443483112,0.5,3/4,1,17,0
C♯6,29490.126004991056,0.5,3/4,1,18,0
G♯5,29779.714475796038,0.5,3/4,1,18,0
A5,29953.20317335839,0.5,3/4,1,18,0
D4,30149.91182556927,0.5,3/4,1,18,0
E4,30509.16016031983,0.5,3/4,1,18,0
G♯5,30821.968585773335,0.5,3/4,1,18,0
A4,31134.77701122684,0.5,3/4,1,19,0
A5,31702.006519364633,0.5,3/4,1,19,0
B4,31760.39386213392,0.5,3/4,1,19,0
