Note,Score_duration,Time-Signature,Movement,Measure,Repeated
F5,0.5,4/4,3,12,0
C5,0.5,4/4,3,12,0
G5,0.5,4/4,3,12,0
C5,0.5,4/4,3,12,0
A5,0.5,4/4,3,12,0
C5,0.5,4/4,3,12,0
G5,0.5,4/4,3,12,0
C5,0.5,4/4,3,12,0
A5,0.5,4/4,3,13,0
C5,0.5,4/4,3,13,0
B5,0.5,4/4,3,13,0
C5,0.5,4/4,3,13,0
C6,0.5,4/4,3,13,0
C5,0.5,4/4,3,13,0
E5,0.5,4/4,3,13,0
G5,0.5,4/4,3,13,0
C6,0.5,4/4,3,14,0
C5,0.5,4/4,3,14,0
E5,0.5,4/4,3,14,0
G5,0.5,4/4,3,14,0
C6,1.0,4/4,3,14,0
0,1.0,4/4,3,14,0
0,0,0,x,x,.
C5,0.0,3/2,4,15,0
E5,0.0,3/2,4,15,0
G5,3.0,3/2,4,15,0
A5,1.0,3/2,4,15,0
F5,2.0,3/2,4,15,0
G4,0.0,3/2,4,16,0
C5,0.0,3/2,4,16,0
E5,3.0,3/2,4,16,0
F5,1.0,3/2,4,16,0
D5,2.0,3/2,4,16,0
C5,0.0,3/2,4,17,0
B4,0.0,3/2,4,17,0
C5,3.0,3/2,4,17,0
E5,1.0,3/2,4,17,0
D5,2.0,3/2,4,17,0
E5,1.5,3/2,4,18,0
D5,0.25,3/2,4,18,0
E5,0.25,3/2,4,18,0
D5,2.0,3/2,4,18,0
G5,2.0,3/2,4,18,0
A4,1.5,3/2,4,19,0
G5,0.5,3/2,4,19,0
C6,1.5,3/2,4,19,0
E5,0.5,3/2,4,19,0
F5,2.0,3/2,4,19,0
B4,1.5,3/2,4,20,0
F5,0.5,3/2,4,20,0
D6,1.5,3/2,4,20,0
E5,0.5,3/2,4,20,0
F5,2.0,3/2,4,20,0
C5,1.5,3/2,4,21,0
F5,0.5,3/2,4,21,0
E5,1.5,3/2,4,21,0
C6,0.5,3/2,4,21,0
G4,1.5,3/2,4,21,0
B5,0.5,3/2,4,21,0
C5,1.5,3/2,4,22,0
E5,0.25,3/2,4,22,0
G5,0.25,3/2,4,22,0
C6,1.5,3/2,4,22,0
C5,0.5,3/2,4,22,0
G5,2.0,3/2,4,22,0
A4,1.5,3/2,4,23,0
G5,0.5,3/2,4,23,0
C6,1.5,3/2,4,23,0
E5,0.5,3/2,4,23,0
F5,2.0,3/2,4,23,0
B4,1.5,3/2,4,24,0
F5,0.5,3/2,4,24,0
D6,1.5,3/2,4,24,0
E5,0.5,3/2,4,24,0
F5,2.0,3/2,4,24,0
C5,1.5,3/2,4,25,0
F5,0.5,3/2,4,25,0
E5,1.5,3/2,4,25,0
C6,0.5,3/2,4,25,0
G4,1.5,3/2,4,25,0
B5,0.5,3/2,4,25,0
C5,6.0,3/2,4,26,0
0,0,0,x,x,.
F5,1.5,9/8,5,27,0
D5,1.5,9/8,5,27,0
G5,1.5,9/8,5,27,0
E5,1.5,9/8,5,28,0
C5,1.5,9/8,5,28,0
F5,1.5,9/8,5,28,0
D5,1.5,9/8,5,29,0
B♭4,1.5,9/8,5,29,0
C5,1.5,9/8,5,29,0
F5,1.0,9/8,5,30,0
A5,0.5,9/8,5,30,0
D5,1.0,9/8,5,30,0
D6,0.5,9/8,5,30,0
G5,1.0,9/8,5,30,0
B5,0.5,9/8,5,30,0
E5,1.0,9/8,5,31,0
C6,0.5,9/8,5,31,0
C5,1.0,9/8,5,31,0
B♭5,0.5,9/8,5,31,0
F5,1.0,9/8,5,31,0
A5,0.5,9/8,5,31,0
D5,1.0,9/8,5,32,0
B♭5,0.5,9/8,5,32,0
B♭4,1.0,9/8,5,32,0
A5,0.5,9/8,5,32,0
C5,1.0,9/8,5,32,0
G5,0.5,9/8,5,32,0
F5,0.5,9/8,5,33,0
A5,0.5,9/8,5,33,0
C6,0.5,9/8,5,33,0
D5,0.5,9/8,5,33,0
D6,0.5,9/8,5,33,0
C6,0.5,9/8,5,33,0
G5,0.5,9/8,5,33,0
C6,0.5,9/8,5,33,0
B5,0.5,9/8,5,33,0
E5,0.5,9/8,5,34,0
B5,0.5,9/8,5,34,0
C6,0.5,9/8,5,34,0
C5,0.5,9/8,5,34,0
C6,0.5,9/8,5,34,0
B♭5,0.5,9/8,5,34,0
F5,0.5,9/8,5,34,0
B♭5,0.5,9/8,5,34,0
A5,0.5,9/8,5,34,0
D5,0.5,9/8,5,35,0
A5,0.5,9/8,5,35,0
B♭5,0.5,9/8,5,35,0
B♭4,0.5,9/8,5,35,0
B♭5,0.5,9/8,5,35,0
A5,0.5,9/8,5,35,0
C5,0.5,9/8,5,35,0
G5,0.5,9/8,5,35,0
E5,0.5,9/8,5,35,0
F5,0.5,9/8,5,36,0
A5,0.5,9/8,5,36,0
C6,0.5,9/8,5,36,0
A5,0.5,9/8,5,36,0
C6,0.5,9/8,5,36,0
F6,0.5,9/8,5,36,0
0,1.5,9/8,5,36,0
G5,0.5,9/8,5,37,0
B♭5,0.5,9/8,5,37,0
D6,0.5,9/8,5,37,0
B♭5,0.5,9/8,5,37,0
D6,0.5,9/8,5,37,0
G6,0.5,9/8,5,37,0
0,1.5,9/8,5,37,0
A4,0.5,9/8,5,38,0
C♯5,0.5,9/8,5,38,0
E5,0.5,9/8,5,38,0
C♯5,0.5,9/8,5,38,0
E5,0.5,9/8,5,38,0
A5,0.5,9/8,5,38,0
0,1.5,9/8,5,38,0
D6,1.0,9/8,5,39,0
D5,0.5,9/8,5,39,0
B5,1.0,9/8,5,39,0
G5,0.5,9/8,5,39,0
E6,1.0,9/8,5,39,0
E5,0.5,9/8,5,39,0
C♯6,1.0,9/8,5,40,0
A4,0.5,9/8,5,40,0
A5,1.0,9/8,5,40,0
F5,0.5,9/8,5,40,0
D6,1.0,9/8,5,40,0
D5,0.5,9/8,5,40,0
B♭5,1.0,9/8,5,41,0
G4,0.5,9/8,5,41,0
G5,1.0,9/8,5,41,0
B♭4,0.5,9/8,5,41,0
A5,1.0,9/8,5,41,0
A4,0.5,9/8,5,41,0
D5,0.5,9/8,5,42,0
F5,0.5,9/8,5,42,0
A5,0.5,9/8,5,42,0
B4,0.5,9/8,5,42,0
G♯5,0.5,9/8,5,42,0
A5,0.5,9/8,5,42,0
E5,0.5,9/8,5,42,0
A5,0.5,9/8,5,42,0
G♯5,0.5,9/8,5,42,0
C♯5,0.5,9/8,5,43,0
E5,0.5,9/8,5,43,0
A5,0.5,9/8,5,43,0
A4,0.5,9/8,5,43,0
G5,0.5,9/8,5,43,0
E5,0.5,9/8,5,43,0
D5,0.5,9/8,5,43,0
F5,0.5,9/8,5,43,0
A5,0.5,9/8,5,43,0
B♭4,0.5,9/8,5,44,0
C♯6,0.5,9/8,5,44,0
D6,0.5,9/8,5,44,0
G4,0.5,9/8,5,44,0
C♯6,0.5,9/8,5,44,0
D6,0.5,9/8,5,44,0
A4,0.5,9/8,5,44,0
D6,0.5,9/8,5,44,0
C♯6,0.5,9/8,5,44,0
D5,0.5,9/8,5,45,0
F5,0.5,9/8,5,45,0
A5,0.5,9/8,5,45,0
F5,0.5,9/8,5,45,0
A5,0.5,9/8,5,45,0
D6,0.5,9/8,5,45,0
0,1.5,9/8,5,45,0
C5,0.5,9/8,5,46,0
F♯5,0.5,9/8,5,46,0
A5,0.5,9/8,5,46,0
F♯5,0.5,9/8,5,46,0
A5,0.5,9/8,5,46,0
D6,0.5,9/8,5,46,0
0,1.5,9/8,5,46,0
B♭4,0.5,9/8,5,47,0
D5,0.5,9/8,5,47,0
G5,0.5,9/8,5,47,0
B♭5,0.5,9/8,5,47,0
G5,0.5,9/8,5,47,0
B♭5,0.5,9/8,5,47,0
D6,0.5,9/8,5,47,0
C6,0.5,9/8,5,47,0
B♭5,0.5,9/8,5,47,0
A4,0.5,9/8,5,48,0
C5,0.5,9/8,5,48,0
F♯5,0.5,9/8,5,48,0
A5,0.5,9/8,5,48,0
F♯5,0.5,9/8,5,48,0
A5,0.5,9/8,5,48,0
C6,0.5,9/8,5,48,0
B♭5,0.5,9/8,5,48,0
A5,0.5,9/8,5,48,0
G6,1.0,9/8,5,49,0
G5,0.5,9/8,5,49,0
E6,1.0,9/8,5,49,0
C6,0.5,9/8,5,49,0
A6,1.0,9/8,5,49,0
A5,0.5,9/8,5,49,0
F♯6,1.0,9/8,5,50,0
D5,0.5,9/8,5,50,0
D6,1.0,9/8,5,50,0
B♭5,0.5,9/8,5,50,0
G6,1.0,9/8,5,50,0
G5,0.5,9/8,5,50,0
E♭6,1.0,9/8,5,51,0
C5,0.5,9/8,5,51,0
C6,1.0,9/8,5,51,0
E♭5,0.5,9/8,5,51,0
D6,1.0,9/8,5,51,0
D5,0.5,9/8,5,51,0
G5,0.5,9/8,5,52,0
D5,0.5,9/8,5,52,0
F5,0.5,9/8,5,52,0
E5,0.5,9/8,5,52,0
C5,0.5,9/8,5,52,0
E5,0.5,9/8,5,52,0
A5,0.5,9/8,5,52,0
C5,0.5,9/8,5,52,0
G5,0.5,9/8,5,52,0
F♯5,0.5,9/8,5,53,0
A5,0.5,9/8,5,53,0
F♯5,0.5,9/8,5,53,0
D5,0.5,9/8,5,53,0
D6,0.5,9/8,5,53,0
C6,0.5,9/8,5,53,0
G5,0.5,9/8,5,53,0
B♭5,0.5,9/8,5,53,0
G5,0.5,9/8,5,53,0
E♭5,0.5,9/8,5,54,0
G5,0.5,9/8,5,54,0
E♭5,0.5,9/8,5,54,0
C5,0.5,9/8,5,54,0
A5,0.5,9/8,5,54,0
G5,0.5,9/8,5,54,0
D5,0.5,9/8,5,54,0
G5,0.5,9/8,5,54,0
F♯5,0.5,9/8,5,54,0
G4,0.5,9/8,5,55,0
G5,0.5,9/8,5,55,0
A5,0.5,9/8,5,55,0
B♭5,0.5,9/8,5,55,0
A5,0.5,9/8,5,55,0
G5,0.5,9/8,5,55,0
0,1.5,9/8,5,55,0
F5,0.5,9/8,5,56,0
D6,0.5,9/8,5,56,0
C6,0.5,9/8,5,56,0
B5,0.5,9/8,5,56,0
C6,0.5,9/8,5,56,0
D6,0.5,9/8,5,56,0
0,1.5,9/8,5,56,0
E5,0.5,9/8,5,57,0
B5,0.5,9/8,5,57,0
A5,0.5,9/8,5,57,0
G♯5,0.5,9/8,5,57,0
A5,0.5,9/8,5,57,0
B5,0.5,9/8,5,57,0
E5,0.5,9/8,5,57,0
E6,0.5,9/8,5,57,0
D6,0.5,9/8,5,57,0
A5,0.5,9/8,5,58,0
B5,0.5,9/8,5,58,0
C6,0.5,9/8,5,58,0
F♯5,1.0,9/8,5,58,0
C6,0.5,9/8,5,58,0
B5,0.5,9/8,5,58,0
C6,0.5,9/8,5,58,0
D6,0.5,9/8,5,58,0
G♯5,0.5,9/8,5,59,0
A5,0.5,9/8,5,59,0
B5,0.5,9/8,5,59,0
E5,1.0,9/8,5,59,0
E6,0.5,9/8,5,59,0
A5,0.5,9/8,5,59,0
C6,0.5,9/8,5,59,0
E6,0.5,9/8,5,59,0
F5,0.5,9/8,5,60,0
A5,0.5,9/8,5,60,0
D6,0.5,9/8,5,60,0
D5,0.5,9/8,5,60,0
D6,0.5,9/8,5,60,0
F6,0.5,9/8,5,60,0
E5,1.0,9/8,5,60,0
G♯5,0.5,9/8,5,60,0
A5,0.5,9/8,5,61,0
A4,0.5,9/8,5,61,0
G5,0.5,9/8,5,61,0
F♯5,1.5,9/8,5,61,0
B♭5,0.5,9/8,5,61,0
B♭4,0.5,9/8,5,61,0
A5,0.5,9/8,5,61,0
G♯5,1.5,9/8,5,62,0
E5,0.5,9/8,5,62,0
C5,0.5,9/8,5,62,0
E5,0.5,9/8,5,62,0
A5,0.5,9/8,5,62,0
E5,0.5,9/8,5,62,0
C5,0.5,9/8,5,62,0
F5,0.5,9/8,5,63,0
D5,0.5,9/8,5,63,0
F5,0.5,9/8,5,63,0
D5,0.5,9/8,5,63,0
B4,0.5,9/8,5,63,0
D5,0.5,9/8,5,63,0
E5,0.5,9/8,5,63,0
G♯4,0.5,9/8,5,63,0
E5,0.5,9/8,5,63,0
A4,0.5,9/8,5,64,0
A5,0.5,9/8,5,64,0
B5,0.5,9/8,5,64,0
C6,0.5,9/8,5,64,0
B5,0.5,9/8,5,64,0
A5,0.5,9/8,5,64,0
0,1.5,9/8,5,64,0
D5,0.5,9/8,5,65,0
F♯5,0.5,9/8,5,65,0
A5,0.5,9/8,5,65,0
F♯5,0.5,9/8,5,65,0
A5,0.5,9/8,5,65,0
C6,0.5,9/8,5,65,0
E♭6,0.5,9/8,5,65,0
D6,0.5,9/8,5,65,0
C6,0.5,9/8,5,65,0
G4,0.5,9/8,5,66,0
B♭5,0.5,9/8,5,66,0
A5,0.5,9/8,5,66,0
B♭5,0.5,9/8,5,66,0
A5,0.5,9/8,5,66,0
G5,0.5,9/8,5,66,0
0,1.5,9/8,5,66,0
C5,0.5,9/8,5,67,0
E5,0.5,9/8,5,67,0
G5,0.5,9/8,5,67,0
E5,0.5,9/8,5,67,0
G5,0.5,9/8,5,67,0
B♭5,0.5,9/8,5,67,0
D6,0.5,9/8,5,67,0
C6,0.5,9/8,5,67,0
B♭5,0.5,9/8,5,67,0
F6,1.0,9/8,5,68,0
A5,0.5,9/8,5,68,0
D6,1.0,9/8,5,68,0
B♭5,0.5,9/8,5,68,0
G6,1.0,9/8,5,68,0
B5,0.5,9/8,5,68,0
E6,1.0,9/8,5,69,0
C5,0.5,9/8,5,69,0
C6,1.0,9/8,5,69,0
B♭4,0.5,9/8,5,69,0
F6,1.0,9/8,5,69,0
A4,0.5,9/8,5,69,0
D6,1.0,9/8,5,70,0
B♭4,0.5,9/8,5,70,0
B♭5,1.0,9/8,5,70,0
D5,0.5,9/8,5,70,0
C6,1.0,9/8,5,70,0
E5,0.5,9/8,5,70,0
F5,0.5,9/8,5,71,0
E5,0.5,9/8,5,71,0
F5,0.5,9/8,5,71,0
D5,0.5,9/8,5,71,0
F5,0.5,9/8,5,71,0
B♭5,0.5,9/8,5,71,0
G5,0.5,9/8,5,71,0
F♯5,0.5,9/8,5,71,0
G5,0.5,9/8,5,71,0
E5,0.5,9/8,5,72,0
G5,0.5,9/8,5,72,0
C6,0.5,9/8,5,72,0
C5,0.5,9/8,5,72,0
B4,0.5,9/8,5,72,0
C5,0.5,9/8,5,72,0
F5,0.5,9/8,5,72,0
A5,0.5,9/8,5,72,0
C6,0.5,9/8,5,72,0
D5,0.5,9/8,5,73,0
C5,0.5,9/8,5,73,0
D5,0.5,9/8,5,73,0
B♭4,0.5,9/8,5,73,0
D5,0.5,9/8,5,73,0
G5,0.5,9/8,5,73,0
C5,0.5,9/8,5,73,0
F5,0.5,9/8,5,73,0
E5,0.5,9/8,5,73,0
F5,0.5,9/8,5,74,0
A5,0.5,9/8,5,74,0
C6,0.5,9/8,5,74,0
A5,0.5,9/8,5,74,0
C6,0.5,9/8,5,74,0
F6,0.5,9/8,5,74,0
0,1.5,9/8,5,74,0
B4,0.5,9/8,5,75,0
G5,0.5,9/8,5,75,0
D6,0.5,9/8,5,75,0
B5,0.5,9/8,5,75,0
D6,0.5,9/8,5,75,0
F6,0.5,9/8,5,75,0
0,1.5,9/8,5,75,0
C5,0.5,9/8,5,76,0
E5,0.5,9/8,5,76,0
G5,0.5,9/8,5,76,0
E5,0.5,9/8,5,76,0
G5,0.5,9/8,5,76,0
B♭5,0.5,9/8,5,76,0
D6,0.5,9/8,5,76,0
C6,0.5,9/8,5,76,0
B♭5,0.5,9/8,5,76,0
F5,0.5,9/8,5,77,0
A5,0.5,9/8,5,77,0
C6,0.5,9/8,5,77,0
D5,0.5,9/8,5,77,0
B5,0.5,9/8,5,77,0
C6,0.5,9/8,5,77,0
G5,0.5,9/8,5,77,0
C6,0.5,9/8,5,77,0
B5,0.5,9/8,5,77,0
E5,0.5,9/8,5,78,0
G5,0.5,9/8,5,78,0
C6,0.5,9/8,5,78,0
C5,0.5,9/8,5,78,0
B♭5,0.5,9/8,5,78,0
G5,0.5,9/8,5,78,0
F5,0.5,9/8,5,78,0
A5,0.5,9/8,5,78,0
C6,0.5,9/8,5,78,0
B♭4,0.5,9/8,5,79,0
E6,0.5,9/8,5,79,0
F6,0.5,9/8,5,79,0
D5,0.5,9/8,5,79,0
E6,0.5,9/8,5,79,0
F6,0.5,9/8,5,79,0
C5,1.0,9/8,5,79,0
E6,0.5,9/8,5,79,0
F6,0.5,9/8,5,80,0
C6,0.5,9/8,5,80,0
A5,0.5,9/8,5,80,0
F5,1.5,9/8,5,80,0
0,1.5,9/8,5,80,0
0,0,0,x,x,.
C6,0.5,6/8,6,81,0
C6,0.75,6/8,6,82,0
D6,0.25,6/8,6,82,0
C6,0.5,6/8,6,82,0
A5,1.0,6/8,6,82,0
C6,0.5,6/8,6,82,0
C6,0.75,6/8,6,83,0
D6,0.25,6/8,6,83,0
C6,0.5,6/8,6,83,0
A5,1.0,6/8,6,83,0
C6,0.5,6/8,6,83,0
A5,0.5,6/8,6,84,0
F5,1.0,6/8,6,84,0
B♭5,0.5,6/8,6,84,0
G5,1.0,6/8,6,84,0
A5,0.5,6/8,6,85,0
F5,2.0,6/8,6,85,0
E5,0.25,6/8,6,85,0
F5,0.25,6/8,6,85,0
G5,0.75,6/8,6,86,0
A5,0.25,6/8,6,86,0
G5,0.5,6/8,6,86,0
C6,1.0,6/8,6,86,0
E5,0.5,6/8,6,86,0
F5,0.75,6/8,6,87,0
G5,0.25,6/8,6,87,0
F5,0.5,6/8,6,87,0
D6,1.0,6/8,6,87,0
F5,0.5,6/8,6,87,0
E5,0.5,6/8,6,88,0
C5,1.0,6/8,6,88,0
D5,0.5,6/8,6,88,0
B4,1.0,6/8,6,88,0
C5,1.5,6/8,6,89,0
A5,1.5,6/8,6,89,0
G5,0.75,6/8,6,90,0
F5,0.25,6/8,6,90,0
E5,0.5,6/8,6,90,0
F5,0.75,6/8,6,90,0
E5,0.25,6/8,6,90,0
D5,0.5,6/8,6,90,0
C5,1.5,6/8,6,91,0
A5,1.5,6/8,6,91,0
G5,0.75,6/8,6,92,0
F5,0.25,6/8,6,92,0
E5,0.5,6/8,6,92,0
F5,0.75,6/8,6,92,0
E5,0.25,6/8,6,92,0
D5,0.5,6/8,6,92,0
C6,0.75,6/8,6,93,0
B5,0.25,6/8,6,93,0
C6,0.5,6/8,6,93,0
D6,1.0,6/8,6,93,0
F5,0.5,6/8,6,93,0
E5,0.5,6/8,6,94,0
C5,1.0,6/8,6,94,0
D5,0.5,6/8,6,94,0
B4,1.0,6/8,6,94,0
C5,2.5,6/8,6,95,0
C6,0.5,6/8,6,81,1
C6,0.75,6/8,6,82,1
D6,0.25,6/8,6,82,1
C6,0.5,6/8,6,82,1
A5,1.0,6/8,6,82,1
C6,0.5,6/8,6,82,1
C6,0.75,6/8,6,83,1
D6,0.25,6/8,6,83,1
C6,0.5,6/8,6,83,1
A5,1.0,6/8,6,83,1
C6,0.5,6/8,6,83,1
A5,0.5,6/8,6,84,1
F5,1.0,6/8,6,84,1
B♭5,0.5,6/8,6,84,1
G5,1.0,6/8,6,84,1
A5,0.5,6/8,6,85,1
F5,2.0,6/8,6,85,1
E5,0.25,6/8,6,85,1
F5,0.25,6/8,6,85,1
G5,0.75,6/8,6,86,1
A5,0.25,6/8,6,86,1
G5,0.5,6/8,6,86,1
C6,1.0,6/8,6,86,1
E5,0.5,6/8,6,86,1
F5,0.75,6/8,6,87,1
G5,0.25,6/8,6,87,1
F5,0.5,6/8,6,87,1
D6,1.0,6/8,6,87,1
F5,0.5,6/8,6,87,1
E5,0.5,6/8,6,88,1
C5,1.0,6/8,6,88,1
D5,0.5,6/8,6,88,1
B4,1.0,6/8,6,88,1
C5,1.5,6/8,6,89,1
A5,1.5,6/8,6,89,1
G5,0.75,6/8,6,90,1
F5,0.25,6/8,6,90,1
E5,0.5,6/8,6,90,1
F5,0.75,6/8,6,90,1
E5,0.25,6/8,6,90,1
D5,0.5,6/8,6,90,1
C5,1.5,6/8,6,91,1
A5,1.5,6/8,6,91,1
G5,0.75,6/8,6,92,1
F5,0.25,6/8,6,92,1
E5,0.5,6/8,6,92,1
F5,0.75,6/8,6,92,1
E5,0.25,6/8,6,92,1
D5,0.5,6/8,6,92,1
C6,0.75,6/8,6,93,1
B5,0.25,6/8,6,93,1
C6,0.5,6/8,6,93,1
D6,1.0,6/8,6,93,1
F5,0.5,6/8,6,93,1
E5,0.5,6/8,6,94,1
C5,1.0,6/8,6,94,1
D5,0.5,6/8,6,94,1
B4,1.0,6/8,6,94,1
C5,2.5,6/8,6,95,1
G5,0.5,6/8,6,96,0
G5,0.75,6/8,6,97,0
A5,0.25,6/8,6,97,0
G5,0.5,6/8,6,97,0
E5,1.0,6/8,6,97,0
G5,0.5,6/8,6,97,0
G5,0.75,6/8,6,98,0
A5,0.25,6/8,6,98,0
G5,0.5,6/8,6,98,0
E5,1.0,6/8,6,98,0
G5,0.5,6/8,6,98,0
F5,0.5,6/8,6,99,0
D5,1.0,6/8,6,99,0
G5,0.5,6/8,6,99,0
E5,1.0,6/8,6,99,0
F5,0.5,6/8,6,100,0
D5,2.0,6/8,6,100,0
E5,0.25,6/8,6,100,0
F♯5,0.25,6/8,6,100,0
G5,0.75,6/8,6,101,0
A5,0.25,6/8,6,101,0
G5,0.5,6/8,6,101,0
G5,0.75,6/8,6,101,0
F♯5,0.25,6/8,6,101,0
G5,0.5,6/8,6,101,0
A5,0.75,6/8,6,102,0
B♭5,0.25,6/8,6,102,0
A5,0.5,6/8,6,102,0
A5,0.75,6/8,6,102,0
G5,0.25,6/8,6,102,0
A5,0.5,6/8,6,102,0
B♭5,0.75,6/8,6,103,0
C6,0.25,6/8,6,103,0
D6,0.5,6/8,6,103,0
D5,0.75,6/8,6,103,0
G5,0.25,6/8,6,103,0
F♯5,0.5,6/8,6,103,0
G5,1.5,6/8,6,104,0
G4,1.0,6/8,6,104,0
G5,0.25,6/8,6,104,0
A5,0.25,6/8,6,104,0
B♭5,0.5,6/8,6,105,0
G5,1.0,6/8,6,105,0
D6,0.5,6/8,6,105,0
B♭5,1.0,6/8,6,105,0
C6,0.5,6/8,6,106,0
A5,2.0,6/8,6,106,0
G5,0.25,6/8,6,106,0
A5,0.25,6/8,6,106,0
B♭5,0.5,6/8,6,107,0
G5,1.0,6/8,6,107,0
A5,0.5,6/8,6,107,0
F5,1.0,6/8,6,107,0
G5,0.5,6/8,6,108,0
C5,2.0,6/8,6,108,0
A5,0.25,6/8,6,108,0
B♭5,0.25,6/8,6,108,0
C6,0.75,6/8,6,109,0
D6,0.25,6/8,6,109,0
C6,0.5,6/8,6,109,0
F6,1.0,6/8,6,109,0
A5,0.5,6/8,6,109,0
B♭5,0.75,6/8,6,110,0
C6,0.25,6/8,6,110,0
B♭5,0.5,6/8,6,110,0
G6,1.0,6/8,6,110,0
B♭5,0.5,6/8,6,110,0
A5,0.5,6/8,6,111,0
F5,1.0,6/8,6,111,0
G5,0.5,6/8,6,111,0
E5,1.0,6/8,6,111,0
F5,1.5,6/8,6,112,0
D6,1.5,6/8,6,112,0
C6,0.75,6/8,6,113,0
B♭5,0.25,6/8,6,113,0
A5,0.5,6/8,6,113,0
B♭5,0.75,6/8,6,113,0
A5,0.25,6/8,6,113,0
G5,0.5,6/8,6,113,0
F5,1.5,6/8,6,114,0
D6,1.5,6/8,6,114,0
C6,0.75,6/8,6,115,0
B♭5,0.25,6/8,6,115,0
A5,0.5,6/8,6,115,0
B♭5,0.75,6/8,6,115,0
A5,0.25,6/8,6,115,0
G5,0.5,6/8,6,115,0
F6,0.75,6/8,6,116,0
E6,0.25,6/8,6,116,0
F6,0.5,6/8,6,116,0
G6,1.0,6/8,6,116,0
B♭5,0.5,6/8,6,116,0
A5,0.5,6/8,6,117,0
F5,1.0,6/8,6,117,0
G5,0.5,6/8,6,117,0
E5,1.0,6/8,6,117,0
F5,2.5,6/8,6,118,0
G5,0.5,6/8,6,96,1
G5,0.75,6/8,6,97,1
A5,0.25,6/8,6,97,1
G5,0.5,6/8,6,97,1
E5,1.0,6/8,6,97,1
G5,0.5,6/8,6,97,1
G5,0.75,6/8,6,98,1
A5,0.25,6/8,6,98,1
G5,0.5,6/8,6,98,1
E5,1.0,6/8,6,98,1
G5,0.5,6/8,6,98,1
F5,0.5,6/8,6,99,1
D5,1.0,6/8,6,99,1
G5,0.5,6/8,6,99,1
E5,1.0,6/8,6,99,1
F5,0.5,6/8,6,100,1
D5,2.0,6/8,6,100,1
E5,0.25,6/8,6,100,1
F♯5,0.25,6/8,6,100,1
G5,0.75,6/8,6,101,1
A5,0.25,6/8,6,101,1
G5,0.5,6/8,6,101,1
G5,0.75,6/8,6,101,1
F♯5,0.25,6/8,6,101,1
G5,0.5,6/8,6,101,1
A5,0.75,6/8,6,102,1
B♭5,0.25,6/8,6,102,1
A5,0.5,6/8,6,102,1
A5,0.75,6/8,6,102,1
G5,0.25,6/8,6,102,1
A5,0.5,6/8,6,102,1
B♭5,0.75,6/8,6,103,1
C6,0.25,6/8,6,103,1
D6,0.5,6/8,6,103,1
D5,0.75,6/8,6,103,1
G5,0.25,6/8,6,103,1
F♯5,0.5,6/8,6,103,1
G5,1.5,6/8,6,104,1
G4,1.0,6/8,6,104,1
G5,0.25,6/8,6,104,1
A5,0.25,6/8,6,104,1
B♭5,0.5,6/8,6,105,1
G5,1.0,6/8,6,105,1
D6,0.5,6/8,6,105,1
B♭5,1.0,6/8,6,105,1
C6,0.5,6/8,6,106,1
A5,2.0,6/8,6,106,1
G5,0.25,6/8,6,106,1
A5,0.25,6/8,6,106,1
B♭5,0.5,6/8,6,107,1
