Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
G4,2030.6608914399021,0.25,4/4,1,1,0
B4,2465.704559948973,0.25,4/4,1,1,0
D5,2691.768636621308,0.25,4/4,1,1,0
B4,2848.1728493480664,0.25,4/4,1,1,0
D5,3004.577062074824,0.25,4/4,1,1,0
B4,3114.5413655045277,0.25,4/4,1,1,0
D5,3224.5056689342337,0.25,4/4,1,1,0
B4,3357.689927012463,0.25,4/4,1,1,0
G4,3514.0941397392203,0.25,4/4,1,1,0
C5,3786.5981257086078,0.25,4/4,1,1,0
E5,3989.4422477324174,0.25,4/4,1,1,0
C5,4099.406551162122,0.25,4/4,1,1,0
E5,4209.370854591829,0.25,4/4,1,1,0
C5,4342.555112670058,0.25,4/4,1,1,0
E5,4429.299461451238,0.25,4/4,1,1,0
C5,4608.923628826521,0.25,4/4,1,1,0
G4,4718.887932256226,0.25,4/4,1,2,0
B4,4968.171963577088,0.25,4/4,1,2,0
D5,5101.356221655318,0.25,4/4,1,2,0
B4,5234.540479733549,0.25,4/4,1,2,0
G4,5344.504783163254,0.25,4/4,1,2,0
D5,5547.348905187064,0.25,4/4,1,2,0
G5,5657.313208616769,0.25,4/4,1,2,0
D5,5769.053409203093,0.25,4/4,1,2,0
G4,5877.241815476181,0.25,4/4,1,2,0
B4,6033.646028202941,0.25,4/4,1,2,0
D5,6120.3903769841145,0.25,4/4,1,2,0
B4,6253.574635062348,0.25,4/4,1,2,0
G4,6386.75889314058,0.25,4/4,1,2,0
C5,6519.943151218815,0.25,4/4,1,2,0
E5,6629.907454648527,0.25,4/4,1,2,0
C5,6739.871758078226,0.25,4/4,1,2,0
G4,6849.836061507938,0.25,4/4,1,3,0
B4,7075.900138180266,0.25,4/4,1,3,0
D5,7209.084396258504,0.25,4/4,1,3,0
B4,7319.048699688202,0.25,4/4,1,3,0
G4,7429.013003117914,0.25,4/4,1,3,0
D5,7585.417215844664,0.25,4/4,1,3,0
G5,7696.319170552109,0.25,4/4,1,3,0
D5,7805.345822704075,0.25,4/4,1,3,0
G4,7892.090171485261,0.25,4/4,1,3,0
B4,8094.934293509063,0.25,4/4,1,3,0
D5,8183.923648510323,0.25,4/4,1,3,0
B4,8291.64294571995,0.25,4/4,1,3,0
G4,8424.827203798184,0.25,4/4,1,3,0
C5,8558.011461876407,0.25,4/4,1,3,0
E5,8667.97576530612,0.25,4/4,1,3,0
C5,8777.940068735825,0.25,4/4,1,3,0
G4,8864.684417517004,0.25,4/4,1,4,0
B4,9044.308584892295,0.25,4/4,1,4,0
D5,9159.131754152964,0.25,4/4,1,4,0
B4,9281.371944090133,0.25,4/4,1,4,0
F♯4,9397.421449829928,0.25,4/4,1,4,0
A4,9623.48552650227,0.25,4/4,1,4,0
C5,9710.229875283443,0.25,4/4,1,4,0
A4,9843.41413336168,0.25,4/4,1,4,0
G4,9999.818346088432,0.25,4/4,1,4,0
A4,10225.882422760773,0.25,4/4,1,4,0
B4,10405.50659013605,0.5,4/4,1,4,0
0,11066.614335317472,1.0,4/4,1,4,0
D5,12179.85023384353,0.25,4/4,1,5,0
F♯5,12498.794129109961,0.25,4/4,1,5,0
A5,12678.418296485246,0.25,4/4,1,5,0
F♯5,12858.04246386053,0.25,4/4,1,5,0
A5,13037.666631235808,0.25,4/4,1,5,0
