Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
C5,441.1791383219955,0.5,4/4,1,1,0
E5,707.5476544784577,0.5,4/4,1,2,0
C5,859.1309779698915,0.5,4/4,1,2,0
F5,1008.0851403061224,0.5,4/4,1,2,0
C5,1158.3538832199567,0.5,4/4,1,2,0
G5,1285.4026714852625,0.5,4/4,1,2,0
C5,1435.6714143990944,0.5,4/4,1,2,0
E5,1562.7202026644,0.5,4/4,1,2,0
C5,1620.109126984124,0.5,4/4,1,2,0
F5,1747.1579152494296,0.5,4/4,1,3,0
C5,1850.9867488662096,0.5,4/4,1,3,0
G5,1978.0355371315152,0.5,4/4,1,3,0
C5,2105.0843253968214,0.5,4/4,1,3,0
A5,2185.6932043650745,0.5,4/4,1,3,0
C5,2312.7419926303833,0.5,4/4,1,3,0
G5,2416.5708262471744,0.5,4/4,1,3,0
C5,2497.179705215428,0.5,4/4,1,3,0
A5,2624.2284934807335,0.5,4/4,1,4,0
C5,2745.6159651360585,0.5,4/4,1,4,0
B5,2831.886160714293,0.5,4/4,1,4,0
C5,3028.594812925177,0.5,4/4,1,4,0
C6,3072.8405975621513,0.5,4/4,1,4,0
C5,3080.7137979734857,0.5,4/4,1,4,0
E5,3270.421449829938,0.5,4/4,1,4,0
G5,3351.0303287981915,0.5,4/4,1,4,0
C6,3431.639207766445,0.5,4/4,1,5,0
C5,3633.682999500445,0.5,4/4,1,5,0
E5,3662.5168296485303,0.5,4/4,1,5,0
G5,3740.769203514741,0.5,4/4,1,5,0
C6,3800.5146329365116,1.0,4/4,1,5,0
0,4542.231257086177,1.0,4/4,1,5,0
C5,5748.34697420636,0.0,3/2,2,6,0
E5,5877.151626275519,0.0,3/2,2,6,0
G5,6005.956278344669,3.0,3/2,2,6,0
A5,7186.20819160999,1.0,3/2,2,6,0
F5,7579.625496031745,2.0,3/2,2,6,0
G4,8552.2197420635,0.0,3/2,2,7,0
C5,8750.684258078243,0.0,3/2,2,7,0
E5,8879.488910147396,3.0,3/2,2,7,0
F5,9897.201140873012,1.0,3/2,2,7,0
D5,10267.398490646263,2.0,3/2,2,7,0
E4,11193.552827380958,0.0,3/2,2,8,0
G4,11368.797388747176,0.0,3/2,2,8,0
C5,11683.361678004543,3.0,3/2,2,8,0
E5,12492.094316893417,1.0,3/2,2,8,0
D5,12839.07171201812,2.0,3/2,2,8,0
E5,13416.92672902495,1.5,3/2,2,9,0
D5,14425.011869331052,0.25,3/2,2,9,0
E5,14535.683571356913,0.25,3/2,2,9,0
D5,14853.920068027232,2.0,3/2,2,9,0
0,16081.933815192751,0.5,4/4,3,10,0
G4,17068.120925453517,0.5,4/4,3,10,0
B4,17357.709396258495,0.5,4/4,3,11,0
G4,17531.198093820847,0.5,4/4,3,11,0
C5,17704.68679138323,0.5,4/4,3,11,0
G4,17808.515625000025,0.5,4/4,3,11,0
D5,18028.44423185943,0.5,4/4,3,11,0
G4,18178.712974773258,0.5,4/4,3,11,0
B4,18305.761763038558,0.5,4/4,3,11,0
G4,18432.810551303857,0.5,4/4,3,11,0
C5,18536.63938492063,0.5,4/4,3,12,0
G4,18575.935851987193,0.5,4/4,3,12,0
D5,18697.857142857138,0.5,4/4,3,12,0
G4,18824.905931122466,0.5,4/4,3,12,0
E5,18928.73476473925,0.5,4/4,3,12,0
G4,19055.783553004552,0.5,4/4,3,12,0
D5,19206.052295918376,0.5,4/4,3,12,0
G4,19263.441220238095,0.5,4/4,3,12,0
E5,19390.4900085034,0.5,4/4,3,13,0
G4,19494.31884212017,0.5,4/4,3,13,0
F♯5,19598.147675736942,0.5,4/4,3,13,0
G4,19678.756554705218,0.5,4/4,3,13,0
G5,20046.12933634102,0.5,4/4,3,13,0
G4,20054.104596757687,0.5,4/4,3,13,0
B4,20083.12287414967,0.5,4/4,3,13,0
D5,20140.51179846939,0.5,4/4,3,13,0
G5,20221.120677437637,0.5,4/4,3,14,0
G4,20282.77936090988,0.5,4/4,3,14,0
B4,20451.99829931971,0.5,4/4,3,14,0
D5,20532.60717828797,0.5,4/4,3,14,0
G5,20613.216057256246,1.0,4/4,3,14,0
0,21192.39299886622,1.0,4/4,3,14,0
G4,22189.52912414966,0.0,3/2,4,15,0
B4,22314.64024116591,0.0,3/2,4,15,0
D5,22423.918473639467,3.0,3/2,4,15,0
E5,23395.190795068014,1.0,3/2,4,15,0
C5,23974.367736677978,2.0,3/2,4,15,0
D4,24761.202345521528,0.0,3/2,4,16,0
G4,24890.006997590746,0.0,3/2,4,16,0
B4,25042.031604308424,3.0,3/2,4,16,0
C5,26152.623653628107,1.0,3/2,4,16,0
A4,26383.50127551018,2.0,3/2,4,16,0
G4,27379.31547619044,0.0,3/2,4,17,0
F♯4,27554.56003755674,0.0,3/2,4,17,0
G4,27613.70482568031,3.0,3/2,4,17,0
B4,28701.07692035147,1.0,3/2,4,17,0
A4,29140.934134070274,2.0,3/2,4,17,0
B4,29997.42860685936,1.5,3/2,4,18,0
A4,30726.874291383265,0.25,3/2,4,18,0
B4,30883.278504109963,0.25,3/2,4,18,0
A4,31086.122626133827,2.0,3/2,4,18,0
D5,32964.29510345806,2.0,3/2,4,18,0
E4,34029.76916808388,1.5,3/2,4,19,0
D5,34782.43480725619,0.5,3/2,4,19,0
G5,35002.36341411565,1.5,3/2,4,19,0
B4,35638.9292800454,0.5,3/2,4,19,0
C5,35951.737705498905,2.0,3/2,4,19,0
F♯4,36785.01222363947,1.5,3/2,4,20,0
C5,37514.45790816326,0.5,3/2,4,20,0
A5,37687.94660572561,1.5,3/2,4,20,0
B4,38324.51247165529,0.5,3/2,4,20,0
C5,38660.54085175732,2.0,3/2,4,20,0
G4,39470.59541524947,1.5,3/2,4,21,0
C5,40292.92091836737,0.5,3/2,4,21,0
B4,40443.1896612812,1.5,3/2,4,21,0
G5,41079.75552721088,0.5,3/2,4,21,0
D4,41369.34399801586,1.5,3/2,4,21,0
