Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
C5,10216.780045351474,0.5,4/4,1,1,0
E5,10459.92860685941,0.5,4/4,1,2,0
C5,10679.85721371882,0.5,4/4,1,2,0
F5,10830.125956632655,0.5,4/4,1,2,0
C5,10980.394699546487,0.5,4/4,1,2,0
G5,11107.443487811794,0.5,4/4,1,2,0
C5,11327.372094671202,0.5,4/4,1,2,0
E5,11431.200928287984,0.5,4/4,1,2,0
C5,11604.689625850338,0.5,4/4,1,2,0
F5,11731.738414115649,0.5,4/4,1,3,0
C5,11928.447066326535,0.5,4/4,1,3,0
G5,12051.052723229861,0.5,4/4,1,3,0
C5,12182.544642857145,0.5,4/4,1,3,0
A5,12332.81338577097,0.5,4/4,1,3,0
C5,12575.961947278907,0.5,4/4,1,3,0
G5,12610.13091695011,0.5,4/4,1,3,0
C5,12760.39965986394,0.5,4/4,1,3,0
A5,12887.448448129246,0.5,4/4,1,4,0
C5,13502.116284013597,0.5,4/4,1,4,0
B5,13675.604981575956,0.5,4/4,1,4,0
C5,13756.213860544209,0.5,4/4,1,4,0
C6,13869.950273461658,0.5,4/4,1,4,0
C5,13877.780529143476,0.5,4/4,1,4,0
E5,13928.380633503393,0.5,4/4,1,4,0
G5,14008.989512471646,0.5,4/4,1,4,0
C6,14136.038300736953,0.5,4/4,1,5,0
C5,14454.015901003258,0.5,4/4,1,5,0
E5,14483.015695861668,0.5,4/4,1,5,0
G5,14563.624574829933,0.5,4/4,1,5,0
C6,14806.773136337863,1.0,4/4,1,5,0
0,16834.354883088137,1.0,4/4,1,5,0
C5,16963.585069444438,0.0,3/2,2,6,0
E5,17069.169766865063,0.0,3/2,2,6,0
G5,17174.754464285714,3.0,3/2,2,6,0
A5,18471.10615079365,1.0,3/2,2,6,0
F5,19259.262684240362,2.0,3/2,2,6,0
G4,20138.977111678003,0.0,3/2,2,7,0
C5,20383.881536989782,0.0,3/2,2,7,0
E5,20489.466234410418,3.0,3/2,2,7,0
F5,21785.81792091836,1.0,3/2,2,7,0
D5,22388.214817176875,2.0,3/2,2,7,0
E4,23500.128791099778,0.0,3/2,2,8,0
G4,23652.153397817485,0.0,3/2,2,8,0
C5,23780.958049886656,3.0,3/2,2,8,0
E5,24961.209963151923,1.0,3/2,2,8,0
D5,25493.94699546489,2.0,3/2,2,8,0
E5,26768.400651927448,1.5,3/2,2,9,0
D5,27335.306653911608,0.25,3/2,2,9,0
E5,27445.978355937412,0.25,3/2,2,9,0
D5,27624.89512471659,2.0,3/2,2,9,0
0,28839.152233879206,0.5,4/4,3,10,0
G4,29444.356753117918,0.5,4/4,3,10,0
B4,29571.405541383243,0.5,4/4,3,11,0
G4,29930.65387613383,0.5,4/4,3,11,0
C5,30057.70266439913,0.5,4/4,3,11,0
G4,30231.191361961482,0.5,4/4,3,11,0
D5,30404.680059523835,0.5,4/4,3,11,0
G4,30740.708439625865,0.5,4/4,3,11,0
B4,30975.33598444086,0.5,4/4,3,11,0
G4,30987.05055308596,0.5,4/4,3,11,0
C5,31028.974985827677,0.5,4/4,3,12,0
G4,31179.24372874153,0.5,4/4,3,12,0
D5,31329.512471655366,0.5,4/4,3,12,0
G4,31479.78121456919,0.5,4/4,3,12,0
E5,31606.83000283449,0.5,4/4,3,12,0
G4,31757.098745748317,0.5,4/4,3,12,0
D5,31884.147534013613,0.5,4/4,3,12,0
G4,32057.63623157597,0.5,4/4,3,12,0
E5,32161.465065192744,0.5,4/4,3,13,0
G4,32311.733808106594,0.5,4/4,3,13,0
F♯5,32438.782596371922,0.5,4/4,3,13,0
G4,32658.711203231327,0.5,4/4,3,13,0
G5,33118.85849982517,0.5,4/4,3,13,0
G4,33126.90829538591,0.5,4/4,3,13,0
B4,33179.17729591838,0.5,4/4,3,13,0
D5,33306.226084183676,0.5,4/4,3,13,0
G5,33433.27487244902,0.5,4/4,3,14,0
G4,33518.154338210974,0.5,4/4,3,14,0
B4,33710.59240362816,0.5,4/4,3,14,0
D5,33884.0811011905,0.5,4/4,3,14,0
G5,34104.00970804992,1.0,4/4,3,14,0
0,34969.22953472434,1.0,4/4,3,14,0
G4,36051.84204931976,0.0,3/2,4,15,0
B4,36296.74647463156,0.0,3/2,4,15,0
D5,36448.77108134924,3.0,3/2,4,15,0
E5,37768.34272250566,1.0,3/2,4,15,0
C5,38370.73961876415,2.0,3/2,4,15,0
D4,39366.553819444496,0.0,3/2,4,16,0
G4,39611.45824475628,0.0,3/2,4,16,0
B4,39717.0429421769,3.0,3/2,4,16,0
C5,41199.154265873,1.0,3/2,4,16,0
A4,41662.23143424034,2.0,3/2,4,16,0
G4,42797.365362811855,0.0,3/2,4,17,0
F♯4,42926.170014881005,0.0,3/2,4,17,0
G4,43031.75471230163,3.0,3/2,4,17,0
B4,44235.226580215414,1.0,3/2,4,17,0
A4,44814.40352182538,2.0,3/2,4,17,0
B4,45856.65763180279,1.5,3/2,4,18,0
A4,46586.103316326575,0.25,3/2,4,18,0
B4,46672.84766510769,0.25,3/2,4,18,0
A4,46898.91174178008,2.0,3/2,4,18,0
D5,47941.16585175738,2.0,3/2,4,18,0
E4,49122.73968962583,1.5,3/2,4,19,0
D5,49991.50510204088,0.5,3/2,4,19,0
G5,50160.047920209785,1.5,3/2,4,19,0
B4,51033.75921201818,0.5,3/2,4,19,0
C5,51346.56763747169,2.0,3/2,4,19,0
F♯4,52226.28206490931,1.5,3/2,4,20,0
C5,53164.70734126983,0.5,3/2,4,20,0
A5,53314.976084183654,1.5,3/2,4,20,0
B4,54230.18140589571,0.5,3/2,4,20,0
C5,54403.67010345812,2.0,3/2,4,20,0
G4,55469.144168083934,1.5,3/2,4,21,0
C5,56384.34948979594,0.5,3/2,4,21,0
B4,56557.83818735829,1.5,3/2,4,21,0
G5,57449.82355442176,0.5,3/2,4,21,0
D4,57716.19207057822,1.5,3/2,4,21,0
F♯5,58352.75793650802,0.5,3/2,4,21,0
G4,58781.66613520415,1.5,3/2,4,22,0
B4,59534.331774376464,0.25,3/2,4,22,0
D5,59713.955941751694,0.25,3/2,4,22,0
G5,59893.58010912702,1.5,3/2,4,22,0
G4,61132.02382402766,0.5,3/2,4,22,0
D5,61260.91358418368,2.0,3/2,4,22,0
E4,62465.707376700666,1.5,3/2,4,23,0
D5,63357.6927437642,0.5,3/2,4,23,0
G5,63577.62135062365,1.5,3/2,4,23,0
B4,64469.60671768713,0.5,3/2,4,23,0
C5,64689.53532454652,2.0,3/2,4,23,0
F♯4,65685.34952522677,1.5,3/2,4,24,0
C5,66623.77480158731,0.5,3/2,4,24,0
A5,66774.04354450111,1.5,3/2,4,24,0
B4,67689.24886621324,0.5,3/2,4,24,0
C5,67978.83733701821,2.0,3/2,4,24,0
G4,68881.77171910435,1.5,3/2,4,25,0
C5,69820.19699546487,0.5,3/2,4,25,0
B4,69961.64336942189,1.5,3/2,4,25,0
G5,70792.79124149658,0.5,3/2,4,25,0
D4,71105.5996669502,1.5,3/2,4,25,0
F♯5,71788.60544217683,0.5,3/2,4,25,0
G4,72542.59300595245,6.0,3/2,4,26,0
C5,75878.33492772107,1.5,9/8,5,27,0
A4,76329.14115646266,1.5,9/8,5,27,0
D5,76872.82720379812,1.5,9/8,5,27,0
B4,77323.63343253972,1.5,9/8,5,28,0
G4,77913.75938917247,1.5,9/8,5,28,0
C5,78411.00552721087,1.5,9/8,5,28,0
A4,78838.59180130395,1.5,9/8,5,29,0
F4,79359.05789399087,1.5,9/8,5,29,0
G4,79809.86412273248,1.5,9/8,5,29,0
C5,80399.99007936512,1.0,9/8,5,30,0
E5,80677.30761054435,0.5,9/8,5,30,0
A4,80897.23621740362,1.0,9/8,5,30,0
A5,81401.15560567626,0.5,9/8,5,30,0
D5,81440.92226473933,1.0,9/8,5,30,0
F♯5,81671.7998866214,0.5,9/8,5,30,0
B4,81891.72849348068,1.0,9/8,5,31,0
G5,82215.48593395685,0.5,9/8,5,31,0
G4,82299.655057616,1.0,9/8,5,31,0
F5,83084.25134637191,0.5,9/8,5,31,0
C5,83164.86022534005,1.0,9/8,5,31,0
E5,83226.75781249999,0.5,9/8,5,31,0
A4,83429.90681689343,1.0,9/8,5,32,0
F5,83776.88421201814,0.5,9/8,5,32,0
F4,84179.63259575052,1.0,9/8,5,32,0
E5,84274.13035005677,0.5,9/8,5,32,0
