onset(s),measure
0.476666667,1
1.326666667,2
8.376666667,3
15.536000000,4
23.040000000,5
30.380000000,6
38.624000000,7
45.760000000,8
52.840000000,9
60.480000000,10
67.432000000,11
75.376000000,12
82.903333333,13
91.088000000,14
95.928000000,15
97.352000000,16
98.568000000,17
100.000000000,18
101.871333333,19
103.136000000,20
104.600000000,21
105.825000000,22
107.264000000,23
108.600000000,24
109.904000000,25
111.168000000,26
112.848625000,27
114.304000000,28
115.859791667,29
117.186000000,30
118.504000000,31
120.267000000,32
121.581000000,33
123.168000000,34
124.392000000,35
126.072000000,36
127.408000000,37
128.808000000,38
130.104000000,39
131.888000000,40
133.232000000,41
134.632000000,42
136.248000000,43
137.988000000,44
139.576000000,45
141.032000000,46
142.919729167,47
144.574812500,48
145.983000000,49
147.752062500,50
149.370000000,51
151.119000000,52
152.752000000,53
154.152000000,54
155.400000000,55
156.784000000,56
158.520000000,57
159.904000000,58
161.343000000,59
162.744000000,60
164.288000000,61
165.512000000,62
166.734000000,63
167.910000000,64
169.518000000,65
170.804416667,66
172.096000000,67
173.288000000,68
174.867000000,69
178.200000000,70
179.352000000,71
180.396000000,72
181.533000000,73
182.976000000,74
184.072000000,75
185.894333333,76
187.077333333,77
188.112000000,78
189.135333333,79
190.117666667,80
191.300666667,81
192.856000000,82
194.064000000,83
195.099333333,84
196.264000000,85
197.614666667,86
198.688000000,87
200.435666667,88
201.616000000,89
202.672000000,90
203.776729167,91
204.736000000,92
205.982000000,93
208.061000000,94
209.424000000,95
210.648000000,96
211.908666667,97
213.091666667,98
214.223333333,99
215.310666667,100
216.335000000,101
217.304000000,102
218.453666667,103
219.600000000,104
220.744000000,105
222.008000000,106
223.013000000,107
224.142333333,108
225.176000000,109
226.184000000,110
227.329666667,111
228.384000000,112
229.544000000,113
231.000000000,114
232.152000000,115
233.824000000,116
235.096000000,117
236.136000000,118
237.221020833,119
238.224000000,120
239.496000000,121
241.000000000,122
242.440000000,123
243.726395833,124
245.048000000,125
246.552000000,126
247.944000000,127
249.112000000,128
250.192000000,129
251.152000000,130
252.312000000,131
253.384000000,132
254.576000000,133
255.944000000,134
256.979333333,135
258.120000000,136
259.294000000,137
260.409333333,138
261.560000000,139
262.624000000,140
263.752000000,141
265.104000000,142
266.231000000,143
267.848000000,144
269.063666667,145
270.112000000,146
271.144000000,147
272.155333333,148
273.744000000,149
