onset(s),measure
0.420000000,1
0.813333333,2
2.076666667,3
3.128000000,4
4.215062500,5
5.266666667,6
6.413333333,7
7.766666667,8
8.733333333,9
9.813333333,10
10.970000000,11
11.990000000,12
13.053333333,13
14.450833333,14
15.740000000,15
16.773333333,16
17.753333333,17
18.954666667,18
20.473333333,19
21.766666667,20
23.086666667,21
24.104000000,22
25.220000000,23
26.522666667,24
26.886666667,25
28.200166667,26
29.277333333,27
30.395270833,28
31.365333333,29
32.500000000,30
33.866666667,31
34.833333333,32
35.893333333,33
37.200000000,34
38.246666667,35
39.326666667,36
40.787583333,37
42.039291667,38
43.166666667,39
44.186666667,40
45.440000000,41
46.909604167,42
48.191958333,43
49.525333333,44
50.577270833,45
51.666666667,46
52.940062500,47
53.317333333,48
54.600000000,49
55.773333333,50
57.033333333,51
58.360458333,52
59.721083333,53
60.993333333,54
62.060000000,55
63.171104167,56
64.357333333,57
65.633333333,58
66.740000000,59
68.178666667,60
69.371229167,61
70.486666667,62
71.660000000,63
73.226666667,64
74.326666667,65
75.402666667,66
76.531562500,67
78.024000000,68
79.293333333,69
80.866666667,70
82.237333333,71
83.322666667,72
84.418666667,73
85.474666667,74
86.882666667,75
88.373437500,76
89.546666667,77
90.680000000,78
91.853333333,79
92.912708333,80
93.288000000,81
94.473333333,82
95.620000000,83
96.720000000,84
97.877562500,85
99.277333333,86
100.586666667,87
101.672000000,88
102.866666667,89
104.233333333,90
105.433333333,91
106.581333333,92
108.045333333,93
109.146666667,94
110.246666667,95
111.466666667,96
113.013333333,97
114.365333333,98
115.539041667,99
116.746666667,100
118.093333333,101
119.306666667,102
121.242666667,103
122.440000000,104
123.540000000,105
124.630000000,106
125.666666667,107
127.040000000,108
128.426666667,109
129.765333333,110
130.874666667,111
132.320000000,112
136.626000000,113
137.041333333,114
137.880000000,115
138.679333333,116
139.525562500,117
140.653333333,118
141.521333333,119
142.386666667,120
143.266666667,121
144.340000000,122
145.170666667,123
145.960000000,124
146.875541667,125
148.133333333,126
148.995000000,127
149.926666667,128
150.751729167,129
151.586666667,130
152.533333333,131
153.540000000,132
154.330687500,133
155.093333333,134
156.006666667,135
157.233333333,136
158.053333333,137
158.866666667,138
159.580000000,139
160.366666667,140
161.364000000,141
162.480000000,142
163.402812500,143
164.546666667,144
165.424000000,145
166.224333333,146
167.113333333,147
168.196000000,148
169.347145833,149
170.269770833,150
171.209104167,151
172.273333333,152
173.366666667,153
174.193333333,154
174.981333333,155
175.869687500,156
177.220000000,157
178.080000000,158
179.033333333,159
179.890666667,160
180.806666667,161
181.753333333,162
182.720000000,163
183.552958333,164
184.386666667,165
185.233333333,166
186.146666667,167
187.080000000,168
187.906666667,169
188.666666667,170
189.460000000,171
190.553583333,172
191.298333333,173
192.105666667,174
192.973666667,175
194.153333333,176
195.286666667,177
197.746666667,178
198.916375000,179
200.066666667,180
201.168333333,181
202.435333333,182
203.557666667,183
204.646666667,184
205.779000000,185
207.346666667,186
208.473333333,187
209.573333333,188
210.633333333,189
211.773333333,190
212.860000000,191
213.962000000,192
215.133333333,193
216.734000000,194
217.821333333,195
218.988500000,196
220.083437500,197
221.306666667,198
222.366666667,199
223.373333333,200
224.533333333,201
225.815333333,202
226.853333333,203
227.986666667,204
229.093333333,205
230.451666667,206
231.613666667,207
232.713333333,208
233.973333333,209
235.466666667,210
236.546666667,211
237.793333333,212
238.912333333,213
240.153666667,214
241.266666667,215
242.333000000,216
243.500000000,217
244.846666667,218
245.960000000,219
247.095333333,220
248.259666667,221
249.693333333,222
251.100000000,223
252.406000000,224
254.167666667,225
