onset(s),measure
0.725333333,1
3.498666667,2
5.370666667,3
6.933333333,4
11.274666667,5
13.728000000,6
15.386000000,7
16.960000000,8
19.743062500,9
22.372000000,10
24.686666667,11
27.286000000,12
30.985291667,13
33.578666667,14
36.202666667,15
38.762666667,16
43.118000000,17
45.941333333,18
48.318666667,19
50.218666667,20
52.565333333,21
54.784000000,22
58.370666667,23
61.024000000,24
63.928666667,25
66.261333333,26
70.828729167,27
85.482666667,28
95.983583333,29
98.357333333,30
100.697333333,31
103.262541667,32
105.781333333,33
108.330666667,34
110.488000000,35
113.194666667,36
116.277333333,37
118.762666667,38
121.320500000,39
123.712000000,40
126.070000000,41
128.480000000,42
131.072666667,43
133.964500000,44
136.469333333,45
139.296000000,46
141.845333333,47
144.120666667,48
146.747791667,49
149.066666667,50
151.882666667,51
154.674958333,52
156.919000000,53
159.232000000,54
161.466166667,55
163.829333333,56
166.656000000,57
170.656000000,58
170.778000000,59
171.802458333,60
173.109333333,61
174.213000000,62
175.505562500,63
176.629333333,64
178.080000000,65
179.515854167,66
180.650666667,67
181.647000000,68
182.676000000,69
183.879916667,70
185.440000000,71
185.632000000,72
186.688000000,73
187.808000000,74
188.864000000,75
190.016000000,76
191.082666667,77
192.476666667,78
193.762333333,79
194.805333333,80
195.790000000,81
196.749000000,82
197.926833333,83
199.642333333,84
199.840666667,85
200.883666667,86
202.297666667,87
203.678937500,88
205.104145833,89
206.315666667,90
207.720916667,91
208.885333333,92
210.158666667,93
211.626666667,94
213.028666667,95
214.176000000,96
215.498666667,97
216.778666667,98
218.227333333,99
218.450687500,100
219.658666667,101
220.992666667,102
222.268625000,103
223.734000000,104
224.853333333,105
226.069333333,106
227.274666667,107
228.618666667,108
229.978333333,109
231.328000000,110
232.373333333,111
233.897229167,112
235.594666667,113
