onset(s),measure
0.600000000,1
8.133333333,2
16.888000000,3
20.034000000,4
23.412000000,5
27.933333333,6
31.180000000,7
34.866666667,8
38.516666667,9
42.106666667,10
46.600000000,11
50.773333333,12
54.756666667,13
58.533333333,14
62.351041667,15
66.693333333,16
70.473333333,17
76.396666667,18
84.800000000,19
94.640000000,20
104.906666667,21
114.413333333,22
117.773333333,23
121.730000000,24
126.360000000,25
130.220000000,26
134.033333333,27
137.160000000,28
140.920000000,29
145.102083333,30
148.730000000,31
153.006666667,32
157.906666667,33
158.156000000,34
159.093333333,35
159.973333333,36
160.986562500,37
162.310000000,38
163.440000000,39
164.532625000,40
165.600000000,41
166.838000000,42
167.786666667,43
168.760000000,44
169.866333333,45
170.800000000,46
171.880000000,47
172.920000000,48
173.973333333,49
175.026666667,50
175.933333333,51
176.780000000,52
177.740000000,53
178.789270833,54
179.906666667,55
181.106000000,56
181.360916667,57
182.346666667,58
183.271270833,59
184.226666667,60
185.413333333,61
186.426666667,62
187.506000000,63
188.586666667,64
189.826666667,65
190.852416667,66
191.786666667,67
192.834000000,68
193.698000000,69
194.893333333,70
195.986666667,71
197.066666667,72
198.213333333,73
199.200000000,74
200.038000000,75
200.958000000,76
201.962666667,77
203.142000000,78
204.266000000,79
204.600000000,80
205.613333333,81
206.480645833,82
207.346770833,83
208.436000000,84
209.534000000,85
210.493333333,86
211.594000000,87
212.973333333,88
213.900000000,89
214.900000000,90
216.040000000,91
217.236000000,92
218.458000000,93
219.542000000,94
220.658000000,95
221.546666667,96
222.408000000,97
223.706666667,98
224.846083333,99
225.168000000,100
226.156000000,101
227.008000000,102
227.961854167,103
229.098000000,104
230.256000000,105
231.226000000,106
232.269145833,107
233.722000000,108
234.726000000,109
235.708000000,110
236.871479167,111
238.074687500,112
239.298000000,113
240.386000000,114
241.497854167,115
242.413333333,116
243.291354167,117
244.534000000,118
