onset(s),measure
0.712770833,1
8.400000000,2
16.778666667,3
25.424000000,4
33.456000000,5
41.669895833,6
50.131875000,7
57.696000000,8
65.664291667,9
73.568000000,10
82.688041667,11
90.560000000,12
99.984000000,13
109.632000000,14
118.170666667,15
126.501333333,16
139.840000000,17
149.262375000,18
151.168000000,19
152.986666667,20
154.853333333,21
157.000000000,22
158.842666667,23
161.026666667,24
163.173333333,25
165.106666667,26
166.906666667,27
169.930666667,28
171.640000000,29
173.648000000,30
175.616000000,31
177.489500000,32
179.993333333,33
181.925333333,34
183.605333333,35
185.840000000,36
187.992000000,37
189.690666667,38
191.982791667,39
193.853333333,40
195.649604167,41
197.697291667,42
199.733333333,43
201.772166667,44
204.480354167,45
207.392000000,46
209.472000000,47
211.400000000,48
215.637333333,49
217.009333333,50
218.372000000,51
219.734666667,52
221.354666667,53
222.805333333,54
224.130666667,55
225.446666667,56
227.146666667,57
228.573333333,58
229.954666667,59
231.224000000,60
232.779020833,61
234.061583333,62
235.596895833,63
236.833333333,64
238.330666667,65
239.792000000,66
241.381333333,67
242.906666667,68
244.464000000,69
246.119895833,70
247.648000000,71
248.920000000,72
250.762666667,73
252.345333333,74
253.792000000,75
255.237333333,76
256.946666667,77
258.437333333,78
259.849333333,79
261.221333333,80
263.050666667,81
264.544000000,82
266.186666667,83
267.685333333,84
269.322666667,85
270.946666667,86
272.352000000,87
273.653333333,88
275.548000000,89
277.136000000,90
278.624000000,91
280.144000000,92
281.875166667,93
283.340479167,94
284.834666667,95
286.179770833,96
