Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
D4,371.51927437641723,1.5,4/4,1,1,0
D5,1737.892177050905,0.25,4/4,1,1,0
E5,1768.2081738945565,0.25,4/4,1,1,0
E5,3020.1141958607236,1.5,4/4,1,1,0
D5,3072.017254818594,0.25,4/4,1,1,0
E5,3099.8057714921556,0.25,4/4,1,1,0
D4,3111.445340748912,1.5,4/4,1,2,0
F♯5,4137.491319444441,0.25,4/4,1,2,0
G5,4340.33544146825,0.25,4/4,1,2,0
G5,5296.125781930015,1.5,4/4,1,2,0
F♯5,5342.28511196146,0.25,4/4,1,2,0
G5,5498.68932468821,0.25,4/4,1,2,0
D4,5864.073129251709,1.0,4/4,1,3,0
A5,6652.22966269842,0.75,4/4,1,3,0
F♯4,7283.981983418372,0.25,4/4,1,3,0
G5,7393.94628684808,0.75,4/4,1,3,0
E4,8002.478652919507,0.25,4/4,1,3,0
F♯5,8135.6629109977375,0.75,4/4,1,3,0
D4,8767.415231717701,0.25,4/4,1,3,0
E5,8900.599489795923,1.0,4/4,1,4,0
A4,9688.756023242635,1.0,4/4,1,4,0
0,10500.132511337872,0.125,4/4,1,4,0
A4,10601.554572349782,0.125,4/4,1,4,0
B4,10749.41654265874,0.125,4/4,1,4,0
C♯5,10835.668734941895,0.125,4/4,1,4,0
D5,10889.489645722419,0.125,4/4,1,4,0
E5,10960.802907100348,0.125,4/4,1,4,0
F♯5,11039.00501346373,0.125,4/4,1,4,0
G5,11084.952766262753,0.125,4/4,1,4,0
A5,11125.74936224489,0.75,4/4,1,4,0
G5,11734.281728316313,0.25,4/4,1,4,0
F♯5,11844.246031746032,0.75,4/4,1,5,0
C♯5,12499.218307114503,0.25,4/4,1,5,0
D5,12609.182610544205,1.0,4/4,1,5,0
0,13165.13959750567,0.125,4/4,1,5,0
B4,13498.761205002835,0.125,4/4,1,5,0
C♯5,13606.737373849734,0.125,4/4,1,5,0
D5,13631.945463081061,0.125,4/4,1,5,0
