onset(s),measure
0.288000000,1
4.080000000,2
7.893333333,3
11.370666667,4
15.253333333,5
18.922666667,6
22.400000000,7
25.088000000,8
27.701333333,9
30.774854167,10
33.203333333,11
38.341625000,12
39.800000000,13
41.173333333,14
42.485333333,15
43.946666667,16
45.357666667,17
46.798000000,18
48.320000000,19
49.696000000,20
51.116000000,21
52.676000000,22
54.282666667,23
55.702000000,24
57.178000000,25
58.638000000,26
60.297083333,27
62.001770833,28
63.408000000,29
64.658000000,30
65.838000000,31
67.162000000,32
68.800000000,33
71.093333333,34
72.516000000,35
73.836000000,36
75.320000000,37
77.524000000,38
79.168000000,39
80.726895833,40
82.380062500,41
83.804000000,42
85.324000000,43
86.782000000,44
88.192000000,45
89.658000000,46
91.061333333,47
92.426000000,48
94.046416667,49
96.226000000,50
97.606000000,51
98.904000000,52
100.344000000,53
102.066000000,54
104.076416667,55
105.518000000,56
106.802791667,57
107.989333333,58
109.333333333,59
114.677333333,60
120.746666667,61
128.136000000,62
134.386000000,63
140.832000000,64
147.160000000,65
152.598000000,66
158.517333333,67
166.868000000,68
176.164000000,69
176.448000000,70
177.456520833,71
178.514000000,72
179.474000000,73
180.474000000,74
181.388000000,75
182.432000000,76
183.384000000,77
184.426666667,78
185.482666667,79
186.538666667,80
187.584750000,81
188.584000000,82
189.530000000,83
190.538666667,84
191.520000000,85
192.568000000,86
193.674666667,87
194.794666667,88
195.168000000,89
196.198000000,90
197.304000000,91
198.238000000,92
199.408000000,93
200.352000000,94
201.526000000,95
202.464000000,96
203.520000000,97
204.512000000,98
205.653333333,99
206.592000000,100
207.648000000,101
208.596000000,102
209.536000000,103
210.506666667,104
211.562000000,105
212.744000000,106
213.836000000,107
214.225208333,108
215.296041667,109
216.388000000,110
217.344000000,111
218.357333333,112
219.370666667,113
220.298666667,114
221.492000000,115
222.542041667,116
223.840000000,117
225.788000000,118
226.794000000,119
227.874000000,120
228.856000000,121
230.070000000,122
231.008000000,123
232.040000000,124
232.970666667,125
233.898666667,126
234.824000000,127
236.248000000,128
237.354000000,129
238.325333333,130
238.714000000,131
239.738000000,132
240.946000000,133
241.920000000,134
243.082666667,135
244.160000000,136
245.130666667,137
246.112000000,138
247.082000000,139
248.368000000,140
251.424000000,141
252.426666667,142
253.472083333,143
254.485333333,144
255.558000000,145
256.520000000,146
257.502000000,147
258.500437500,148
259.424000000,149
260.352000000,150
262.578312500,151
263.646250000,152
