onset(s),measure
0.093333333,1
0.573333333,2
1.941333333,3
3.349333333,4
4.752000000,5
6.208000000,6
7.812000000,7
9.652000000,8
11.082666667,9
12.552000000,10
14.304000000,11
15.690666667,12
17.194666667,13
19.224708333,14
20.823000000,15
22.374000000,16
23.978666667,17
25.587000000,18
27.207000000,19
28.735812500,20
30.193750000,21
31.671000000,22
33.205333333,23
35.085062500,24
35.562666667,25
36.846000000,26
38.220000000,27
39.597000000,28
41.115000000,29
42.786000000,30
44.634000000,31
46.029000000,32
47.562000000,33
49.767000000,34
51.178666667,35
52.686000000,36
54.442666667,37
56.106666667,38
57.629333333,39
59.128000000,40
60.661333333,41
62.269333333,42
63.733333333,43
65.165333333,44
66.560000000,45
68.192000000,46
70.656000000,47
71.170666667,48
72.504958333,49
73.909333333,50
75.586666667,51
77.168000000,52
78.824000000,53
80.840000000,54
82.354666667,55
84.030270833,56
85.596229167,57
87.181333333,58
88.757333333,59
90.453333333,60
91.933333333,61
93.360000000,62
94.952000000,63
97.677333333,64
99.202395833,65
100.761520833,66
102.357333333,67
103.845333333,68
105.620583333,69
108.101333333,70
109.493333333,71
110.929000000,72
112.352000000,73
113.802666667,74
115.336000000,75
116.936750000,76
118.368000000,77
119.813333333,78
121.429333333,79
123.360000000,80
123.933333333,81
125.173333333,82
126.666666667,83
128.114666667,84
129.696000000,85
131.306666667,86
133.088000000,87
134.674666667,88
136.397333333,89
138.010666667,90
139.722666667,91
141.284145833,92
142.794666667,93
144.312916667,94
145.850666667,95
147.480000000,96
149.461333333,97
151.069333333,98
152.680000000,99
154.442770833,100
156.034666667,101
157.864000000,102
161.088000000,103
162.573437500,104
164.074666667,105
165.645333333,106
167.248000000,107
168.896000000,108
170.432000000,109
172.053333333,110
173.461333333,111
175.277333333,112
180.435562500,113
181.114666667,114
182.373333333,115
183.516875000,116
184.697333333,117
185.896666667,118
187.096000000,119
188.157666667,120
189.315000000,121
190.603000000,122
191.713666667,123
192.754333333,124
193.844000000,125
195.062000000,126
196.207666667,127
197.280000000,128
198.667000000,129
199.794000000,130
201.049333333,131
202.675666667,132
203.840000000,133
204.936666667,134
206.037333333,135
207.168000000,136
208.277708333,137
209.388666667,138
210.517333333,139
211.666000000,140
212.885333333,141
214.344666667,142
215.387666667,143
216.568333333,144
217.707000000,145
218.750000000,146
219.859937500,147
221.060000000,148
222.352666667,149
223.412000000,150
224.520333333,151
225.619333333,152
226.901333333,153
228.032000000,154
229.126333333,155
230.280208333,156
231.510854167,157
232.712666667,158
233.926000000,159
235.082666667,160
236.275666667,161
237.619666667,162
239.099000000,163
240.305333333,164
241.404333333,165
242.547666667,166
243.807666667,167
245.066666667,168
246.218000000,169
247.317333333,170
248.446333333,171
249.944416667,172
251.104000000,173
252.205333333,174
253.304333333,175
254.442666667,176
255.784104167,177
260.771000000,178
262.096333333,179
263.438000000,180
264.682666667,181
266.048000000,182
267.413562500,183
268.736000000,184
270.106666667,185
271.872000000,186
273.238000000,187
274.519000000,188
275.795333333,189
277.077333333,190
278.331666667,191
279.559000000,192
280.826000000,193
282.629666667,194
283.959666667,195
285.289666667,196
286.638333333,197
287.889000000,198
289.144333333,199
290.378666667,200
291.701333333,201
292.970666667,202
294.227750000,203
295.571916667,204
296.810666667,205
298.112000000,206
299.383000000,207
300.668062500,208
302.031333333,209
303.466333333,210
304.789333333,211
306.054000000,212
307.367666667,213
308.608000000,214
309.888000000,215
311.131333333,216
312.426333333,217
313.621333333,218
314.890666667,219
316.298666667,220
317.548000000,221
318.941000000,222
320.177666667,223
321.446770833,224
322.856333333,225
