onset(s),measure
0.234666667,1
3.669333333,2
7.073625000,3
10.709333333,4
14.537187500,5
17.957333333,6
21.269333333,7
24.661333333,8
28.010666667,9
31.232000000,10
34.512000000,11
37.845333333,12
41.194666667,13
44.544000000,14
47.914666667,15
51.280000000,16
54.634666667,17
57.818666667,18
61.509333333,19
65.173333333,20
68.842666667,21
72.298666667,22
75.728000000,23
79.040000000,24
82.511625000,25
85.930666667,26
89.749333333,27
93.205333333,28
94.331625000,29
95.396666667,30
96.383333333,31
97.390000000,32
98.420000000,33
99.399666667,34
100.396666667,35
101.410000000,36
102.440000000,37
103.500000000,38
104.533333333,39
105.556666667,40
106.576270833,41
107.696666667,42
109.253604167,43
110.283666667,44
111.273333333,45
112.281604167,46
113.655750000,47
114.690000000,48
115.680000000,49
116.660000000,50
118.010041667,51
119.008000000,52
120.099541667,53
121.151250000,54
122.154666667,55
123.160000000,56
124.183333333,57
125.163333333,58
126.112000000,59
127.338666667,60
129.123333333,61
130.156666667,62
131.106666667,63
132.050000000,64
133.290666667,65
134.336000000,66
135.296000000,67
136.213333333,68
137.416666667,69
138.513333333,70
139.530000000,71
140.583562500,72
142.080000000,73
143.285333333,74
144.406666667,75
145.514666667,76
146.538666667,77
147.566666667,78
148.512000000,79
149.796666667,80
151.385104167,81
152.440000000,82
153.453333333,83
154.490625000,84
155.882666667,85
156.960000000,86
158.016000000,87
159.111000000,88
160.416000000,89
161.458145833,90
162.453000000,91
163.440000000,92
164.466000000,93
165.411000000,94
166.389000000,95
167.388000000,96
168.298666667,97
169.194000000,98
170.154666667,99
173.002666667,100
176.157000000,101
179.232000000,102
182.439000000,103
185.841000000,104
189.324000000,105
192.799250000,106
196.501333333,107
199.882666667,108
201.043041667,109
202.053000000,110
203.092250000,111
204.096000000,112
205.141333333,113
206.069333333,114
207.105000000,115
208.084520833,116
209.158500000,117
210.235500000,118
211.272000000,119
212.385000000,120
213.357000000,121
214.560000000,122
216.045000000,123
217.044000000,124
218.019583333,125
219.057000000,126
220.298666667,127
221.268000000,128
222.237000000,129
223.350000000,130
224.728854167,131
225.768000000,132
226.924541667,133
228.024000000,134
229.002666667,135
229.965000000,136
230.979000000,137
231.987000000,138
232.938666667,139
234.151104167,140
235.509000000,141
236.517000000,142
237.453000000,143
238.548000000,144
239.589000000,145
240.582000000,146
241.473000000,147
242.589000000,148
243.714000000,149
244.788000000,150
245.802000000,151
246.912000000,152
248.322000000,153
249.486000000,154
250.596000000,155
251.652000000,156
252.645000000,157
253.686000000,158
254.677333333,159
255.906000000,160
257.316645833,161
258.321000000,162
259.319270833,163
260.394000000,164
261.834000000,165
262.890000000,166
263.904708333,167
265.110000000,168
266.634666667,169
267.723000000,170
268.672000000,171
269.682000000,172
270.657000000,173
271.690666667,174
272.640000000,175
273.642666667,176
274.575000000,177
275.502000000,178
276.576000000,179
279.567000000,180
282.507000000,181
285.426000000,182
288.780000000,183
292.104000000,184
295.414104167,185
298.905000000,186
302.090666667,187
306.218666667,188
314.140000000,189
314.361000000,190
315.040000000,191
315.754666667,192
316.432000000,193
317.164000000,194
317.792000000,195
318.508000000,196
319.308000000,197
320.522666667,198
320.854000000,199
322.198000000,200
323.456000000,201
324.693333333,202
326.086458333,203
327.532000000,204
328.938666667,205
330.338000000,206
331.978666667,207
332.690000000,208
333.376000000,209
334.050000000,210
334.746000000,211
335.408000000,212
336.140000000,213
337.036000000,214
338.997333333,215
340.341333333,216
341.804000000,217
343.146666667,218
344.501333333,219
345.600000000,220
346.778770833,221
348.174208333,222
350.528000000,223
350.904000000,224
351.852520833,225
352.550000000,226
353.204000000,227
353.845333333,228
354.396000000,229
354.992000000,230
355.594666667,231
