onset(s),measure
0.272000000,1
2.895000000,2
5.252000000,3
7.596000000,4
10.684000000,5
13.204000000,6
15.532000000,7
17.792000000,8
20.925000000,9
23.484000000,10
25.950000000,11
28.395000000,12
31.644000000,13
34.120000000,14
36.582000000,15
38.982541667,16
41.929958333,17
44.502000000,18
47.056000000,19
49.734000000,20
52.532000000,21
55.031625000,22
58.203000000,23
60.689812500,24
63.480000000,25
65.788000000,26
69.240000000,27
75.536000000,28
81.155458333,29
83.632000000,30
86.166000000,31
88.580000000,32
91.288000000,33
93.932000000,34
96.408000000,35
98.812000000,36
101.458104167,37
103.812000000,38
106.476000000,39
109.017000000,40
111.584000000,41
114.336000000,42
116.816000000,43
119.734125000,44
122.073000000,45
125.064000000,46
127.740000000,47
130.240000000,48
132.688000000,49
135.250937500,50
137.964000000,51
140.661520833,52
143.028000000,53
145.428000000,54
147.940000000,55
150.516000000,56
152.814729167,57
158.024000000,58
158.229000000,59
159.663000000,60
161.106000000,61
162.476000000,62
163.899000000,63
165.268000000,64
166.647000000,65
168.048000000,66
169.356000000,67
170.720000000,68
172.072000000,69
173.469000000,70
175.428000000,71
175.623250000,72
176.997000000,73
178.548000000,74
179.871000000,75
181.244000000,76
182.743312500,77
184.300000000,78
185.673000000,79
187.000000000,80
188.328000000,81
189.668000000,82
191.160000000,83
192.592000000,84
192.828000000,85
194.224000000,86
195.632000000,87
196.968000000,88
198.500000000,89
199.787500000,90
201.312000000,91
202.653000000,92
204.212000000,93
205.760000000,94
207.212000000,95
208.744000000,96
210.144000000,97
211.496000000,98
213.552000000,99
213.764000000,100
215.160000000,101
216.600000000,102
217.973666667,103
219.603000000,104
220.941000000,105
222.532000000,106
223.839000000,107
225.220083333,108
226.768000000,109
228.171000000,110
229.557000000,111
230.876000000,112
232.372000000,113
