onset(s),measure
0.267000000,1
0.957000000,2
5.802000000,3
10.548000000,4
14.925000000,5
19.284000000,6
24.618000000,7
29.017041667,8
33.324000000,9
38.559000000,10
43.262291667,11
48.696000000,12
53.493333333,13
58.581333333,14
63.509333333,15
65.141333333,16
66.642000000,17
68.262000000,18
70.017000000,19
71.509333333,20
73.020000000,21
74.464000000,22
75.933000000,23
77.500895833,24
78.990000000,25
80.361000000,26
82.165333333,27
83.493000000,28
84.960000000,29
86.346666667,30
87.852000000,31
89.547000000,32
91.058666667,33
92.586666667,34
94.002000000,35
95.616000000,36
97.094729167,37
98.463000000,38
99.818666667,39
101.685395833,40
103.140000000,41
104.906666667,42
106.442666667,43
108.096000000,44
109.770666667,45
111.178666667,46
113.333333333,47
115.530666667,48
116.757000000,49
118.517333333,50
120.298666667,51
121.909333333,52
123.690666667,53
125.334000000,54
126.696000000,55
128.160000000,56
130.194000000,57
131.769000000,58
133.263000000,59
134.892000000,60
136.524000000,61
138.030000000,62
139.404000000,63
140.810666667,64
142.554000000,65
143.766000000,66
145.173333333,67
146.538666667,68
148.469333333,69
153.088000000,70
154.356000000,71
155.454000000,72
156.663000000,73
158.415000000,74
159.700250000,75
161.690208333,76
162.897000000,77
163.964000000,78
165.141333333,79
166.221333333,80
167.488000000,81
168.885333333,82
170.069333333,83
171.224000000,84
172.322666667,85
173.914666667,86
175.530666667,87
177.450666667,88
178.624000000,89
179.754666667,90
180.857750000,91
181.976000000,92
183.364979167,93
184.989333333,94
186.272000000,95
187.381333333,96
188.682666667,97
189.973333333,98
191.168000000,99
192.378666667,100
193.482666667,101
194.616000000,102
195.954666667,103
197.555125000,104
198.869333333,105
200.376000000,106
201.362666667,107
202.368000000,108
203.410666667,109
204.535375000,110
205.706666667,111
206.777354167,112
207.967541667,113
209.643770833,114
211.067666667,115
212.112000000,116
213.794666667,117
214.834666667,118
215.940916667,119
217.076500000,120
218.421333333,121
