onset(s),measure
0.256000000,1
4.466000000,2
8.106000000,3
12.432000000,4
15.976000000,5
17.748000000,6
19.476000000,7
21.186666667,8
22.884000000,9
24.576000000,10
26.488000000,11
28.194666667,12
29.954666667,13
31.900750000,14
33.528000000,15
35.220000000,16
36.934083333,17
38.677333333,18
40.784000000,19
42.488000000,20
44.080000000,21
45.528000000,22
46.860000000,23
48.416000000,24
51.618666667,25
55.152000000,26
58.490666667,27
62.712000000,28
66.996000000,29
68.688000000,30
70.356000000,31
72.036000000,32
73.812000000,33
75.456000000,34
77.149333333,35
79.088000000,36
80.805333333,37
82.488000000,38
84.144000000,39
85.738666667,40
87.341812500,41
88.917333333,42
90.554666667,43
93.256000000,44
94.802666667,45
96.301333333,46
97.781333333,47
99.336000000,48
100.869333333,49
102.362666667,50
104.028000000,51
106.120000000,52
107.640000000,53
109.301750000,54
110.893333333,55
113.432000000,56
119.290666667,57
124.320000000,58
129.405708333,59
133.629145833,60
137.820000000,61
143.141333333,62
144.918666667,63
146.412000000,64
147.793333333,65
149.044000000,66
150.500000000,67
151.890666667,68
153.300000000,69
158.837333333,70
159.056000000,71
159.816000000,72
160.554666667,73
161.245000000,74
161.936000000,75
162.664000000,76
163.384000000,77
164.029333333,78
164.666666667,79
164.842666667,80
165.563416667,81
166.280000000,82
166.960000000,83
167.645333333,84
168.357333333,85
169.069333333,86
169.666666667,87
170.229333333,88
170.384000000,89
171.045333333,90
171.693333333,91
172.418666667,92
173.109333333,93
173.790250000,94
174.410666667,95
175.074666667,96
175.877333333,97
176.002666667,98
176.677333333,99
177.357333333,100
178.034666667,101
178.765333333,102
179.445333333,103
180.077333333,104
180.853333333,105
183.058666667,106
183.488000000,107
184.877333333,108
186.480000000,109
187.592000000,110
189.920979167,111
191.320000000,112
192.845333333,113
193.901333333,114
196.141333333,115
197.450666667,116
198.712000000,117
199.941333333,118
201.992000000,119
203.256000000,120
204.460000000,121
205.693333333,122
207.147500000,123
208.358333333,124
209.669333333,125
211.049333333,126
212.721333333,127
213.080000000,128
214.809333333,129
216.400000000,130
217.602895833,131
219.445333333,132
221.338666667,133
222.872000000,134
224.165333333,135
226.021333333,136
227.306666667,137
228.404166667,138
229.701333333,139
231.309333333,140
232.529333333,141
233.661333333,142
234.951229167,143
236.392000000,144
237.552000000,145
238.870666667,146
240.360000000,147
241.917333333,148
242.325333333,149
243.612000000,150
245.464000000,151
246.652000000,152
248.624187500,153
249.821333333,154
251.600000000,155
252.854125000,156
254.569333333,157
256.269333333,158
257.872000000,159
259.493333333,160
261.008000000,161
262.562666667,162
264.077875000,163
265.450458333,164
267.208000000,165
268.541333333,166
269.976000000,167
271.402666667,168
273.234666667,169
273.605333333,170
275.321333333,171
277.149333333,172
278.466666667,173
280.466666667,174
282.202666667,175
284.538666667,176
285.783125000,177
287.300000000,178
288.900000000,179
290.348000000,180
291.742666667,181
293.173333333,182
294.546666667,183
295.901333333,184
297.153333333,185
298.652000000,186
299.869333333,187
301.137333333,188
302.633333333,189
304.070437500,190
304.277333333,191
305.016000000,192
305.739000000,193
306.445333333,194
307.129416667,195
307.853333333,196
308.568000000,197
309.142666667,198
309.760000000,199
309.933333333,200
310.613333333,201
311.298666667,202
312.025333333,203
312.704000000,204
313.360000000,205
314.045333333,206
314.781333333,207
