onset(s),measure
0.282000000,1
3.537000000,2
6.466666667,3
9.276000000,4
12.193333333,5
16.073333333,6
18.960000000,7
21.835479167,8
24.583333333,9
28.133333333,10
30.400000000,11
32.752000000,12
35.530666667,13
38.173333333,14
41.053333333,15
43.904000000,16
46.490666667,17
48.994666667,18
53.464000000,19
56.160000000,20
58.986666667,21
61.568000000,22
65.162666667,23
67.400000000,24
69.605375000,25
72.493333333,26
76.586666667,27
79.586666667,28
82.698666667,29
85.480000000,30
88.962666667,31
91.550395833,32
93.837333333,33
96.320000000,34
99.362666667,35
102.154666667,36
104.716208333,37
107.301020833,38
110.117333333,39
112.500375000,40
114.946666667,41
117.602666667,42
120.893333333,43
123.720000000,44
126.373333333,45
128.776000000,46
131.749333333,47
134.162666667,48
136.232000000,49
138.397333333,50
141.219562500,51
143.642666667,52
145.990666667,53
148.285333333,54
151.328000000,55
153.605333333,56
155.818666667,57
158.706666667,58
164.592000000,59
165.762375000,60
166.926000000,61
168.224000000,62
169.405333333,63
170.628000000,64
171.812000000,65
172.977000000,66
174.120333333,67
175.468000000,68
177.060000000,69
178.302312500,70
179.416270833,71
180.686187500,72
182.120000000,73
183.300000000,74
184.387000000,75
185.588000000,76
186.903270833,77
188.136000000,78
189.396000000,79
190.785000000,80
192.444000000,81
193.681791667,82
194.831000000,83
196.028000000,84
197.272000000,85
198.472000000,86
199.567666667,87
200.736000000,88
202.133250000,89
203.420000000,90
204.584333333,91
205.801916667,92
207.244000000,93
208.390000000,94
209.636000000,95
211.257666667,96
212.464000000,97
213.824000000,98
214.951333333,99
216.402666667,100
217.625333333,101
218.724000000,102
219.904000000,103
221.130000000,104
222.284000000,105
223.368000000,106
224.476000000,107
225.842000000,108
229.422000000,109
232.736000000,110
235.904000000,111
240.690333333,112
245.436000000,113
245.816000000,114
247.096000000,115
248.344229167,116
249.632000000,117
250.903354167,118
252.112000000,119
253.276000000,120
254.468333333,121
255.752000000,122
256.976666667,123
258.138333333,124
259.276000000,125
260.520000000,126
261.723333333,127
262.956000000,128
264.244000000,129
265.601666667,130
265.836666667,131
267.160000000,132
268.371666667,133
269.572000000,134
270.751666667,135
271.956666667,136
273.120000000,137
274.376666667,138
275.631666667,139
276.872000000,140
278.040000000,141
279.252000000,142
280.435000000,143
281.620000000,144
282.778229167,145
284.073062500,146
285.373333333,147
285.745000000,148
287.060000000,149
288.268333333,150
289.448333333,151
290.633333333,152
291.803333333,153
292.920000000,154
294.286666667,155
295.930000000,156
297.111666667,157
298.341604167,158
299.468333333,159
300.698333333,160
301.820000000,161
302.896666667,162
304.025000000,163
305.226666667,164
306.356000000,165
307.483333333,166
308.696000000,167
309.836000000,168
310.984000000,169
312.204000000,170
313.558000000,171
314.748333333,172
315.108000000,173
316.348000000,174
317.508000000,175
318.658333333,176
319.920000000,177
321.121666667,178
322.258333333,179
323.592000000,180
325.076000000,181
326.224000000,182
327.353416667,183
328.528000000,184
329.702437500,185
330.828000000,186
331.971666667,187
333.093333333,188
334.418333333,189
335.585000000,190
336.703333333,191
337.984000000,192
339.143333333,193
340.305000000,194
341.552000000,195
342.948333333,196
