Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
A4,289.1642928004461,1.0,3/4,1,1,0
C5,1495.2800099206288,1.0,3/4,1,1,0
E5,2631.7358630952294,1.0,3/4,1,1,0
F4,4093.2710813491976,1.0,3/4,1,2,0
0,6070.908175408263,0.25,3/4,1,2,0
E5,6129.169696003391,0.25,3/4,1,2,0
D5,6355.233772675726,0.25,3/4,1,2,0
C♯5,6534.85794005101,0.25,3/4,1,2,0
D5,6760.922016723345,0.25,3/4,1,2,0
F5,7126.305821286837,0.25,3/4,1,2,0
A5,7352.369897959173,0.25,3/4,1,2,0
D6,7531.9940653344565,0.25,3/4,1,2,0
G4,7897.37786989795,1.0,3/4,1,3,0
B4,9057.053677721078,1.0,3/4,1,3,0
D5,10123.8496669501,1.0,3/4,1,3,0
E4,11399.625248015858,1.0,3/4,1,4,0
0,12837.940511621298,0.25,3/4,1,4,0
D5,13272.984180130377,0.25,3/4,1,4,0
C5,13499.04825680271,0.25,3/4,1,4,0
B4,13701.892378826522,0.25,3/4,1,4,0
C5,13974.396364795908,0.25,3/4,1,4,0
E5,14339.780169359401,0.25,3/4,1,4,0
G5,14589.064200680257,0.25,3/4,1,4,0
C6,14815.128277352598,0.25,3/4,1,4,0
F4,15273.391900510196,1.0,3/4,1,5,0
A4,16525.947526927434,1.0,3/4,1,5,0
C5,17685.623334750562,1.0,3/4,1,5,0
D4,18938.178961167803,0.25,3/4,1,6,0
C5,19721.521949404763,0.25,3/4,1,6,0
B4,19924.366071428572,0.25,3/4,1,6,0
A4,20150.430148100913,0.25,3/4,1,6,0
C5,20376.494224773236,0.25,3/4,1,6,0
A4,20718.65807468822,0.25,3/4,1,6,0
G♯4,20938.213063350333,0.25,3/4,1,6,0
A4,21147.566273384364,0.25,3/4,1,6,0
G♯4,21373.630350056697,0.25,3/4,1,6,0
A4,21762.234109268713,0.25,3/4,1,6,0
G♯4,21965.078231292515,0.25,3/4,1,6,0
A4,22167.922353316328,0.25,3/4,1,6,0
E4,22370.76647534013,0.25,3/4,1,7,0
A4,22805.810143849216,0.25,3/4,1,7,0
G♯4,22980.247147817452,0.25,3/4,1,7,0
A4,23141.838523951257,0.25,3/4,1,7,0
C5,23391.122555272115,0.25,3/4,1,7,0
A4,23593.96667729592,0.25,3/4,1,7,0
G♯4,23843.25070861678,0.25,3/4,1,7,0
A4,24022.874875992067,0.25,3/4,1,7,0
G♯4,24248.938952664394,0.25,3/4,1,7,0
A4,24498.22298398527,0.25,3/4,1,7,0
G♯4,24654.627196712016,0.25,3/4,1,7,0
