Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
0,0.0,0.5,3/4,1,1,0
A5,1775.6655683106576,0.5,3/4,1,1,0
A5,1933.3397643159265,1.5,3/4,1,2,0
E5,3166.218998015871,0.5,3/4,1,2,0
C5,3409.3675595238074,0.5,3/4,1,2,0
E5,3629.2961663832175,0.5,3/4,1,2,0
A4,3895.6646825396865,0.5,3/4,1,3,0
C5,4278.132971938779,0.5,3/4,1,3,0
E5,4498.06157879819,0.5,3/4,1,3,0
A5,4741.210140306125,0.5,3/4,1,3,0
C6,4961.138747165535,0.5,3/4,1,3,0
A5,5157.847399376419,0.5,3/4,1,3,0
D5,5377.776006235829,0.5,3/4,1,4,0
F5,5690.58443168935,0.5,3/4,1,4,0
A5,5887.293083900235,0.5,3/4,1,4,0
D6,6130.441645408172,0.5,3/4,1,4,0
F6,6327.150297619055,0.5,3/4,1,4,0
D6,6523.858949829939,0.5,3/4,1,4,0
G♯4,6883.107284580506,0.5,3/4,1,5,0
B4,7219.135664682546,0.5,3/4,1,5,0
E5,7439.064271541956,0.5,3/4,1,5,0
G♯5,7635.772923752841,0.5,3/4,1,5,0
B5,7855.70153061225,0.5,3/4,1,5,0
D5,8122.070046768712,0.5,3/4,1,5,0
C5,8388.438562925174,0.5,3/4,1,6,0
A5,8747.686897675741,0.5,3/4,1,6,0
B4,8967.615504535152,0.5,3/4,1,6,0
A5,9187.544111394562,0.5,3/4,1,6,0
E5,9407.47271825396,0.5,3/4,1,6,0
G♯5,9627.401325113377,0.5,3/4,1,6,0
A4,10056.309523809525,1.0,3/4,1,7,0
0,11517.844742063508,0.5,3/4,1,7,0
C6,11691.333439625858,0.5,3/4,1,7,0
B5,12097.021683673469,0.5,3/4,1,7,0
A5,12316.950290532886,0.5,3/4,1,7,0
G5,12583.318806689356,0.5,3/4,1,8,0
B4,13058.666914682548,0.5,3/4,1,8,0
C5,13255.375566893425,0.5,3/4,1,8,0
G5,13544.964037698417,0.5,3/4,1,8,0
A5,13718.452735260782,0.5,3/4,1,8,0
E5,13938.38134212019,0.5,3/4,1,8,0
F5,14158.309948979595,0.5,3/4,1,9,0
A4,14494.338329081635,0.5,3/4,1,9,0
B4,14783.926799886629,0.5,3/4,1,9,0
F5,15166.395089285723,0.5,3/4,1,9,0
G5,15406.126900898864,0.5,3/4,1,9,0
F5,15420.492665816324,0.5,3/4,1,9,0
E5,16197.700184240368,1.0,3/4,1,10,0
0,17507.810519909443,0.5,3/4,1,10,0
E5,17531.190186040632,0.5,3/4,1,10,0
D5,17588.253613945577,0.5,3/4,1,10,0
C5,17808.182220804996,0.5,3/4,1,10,0
D5,18051.33078231293,0.5,3/4,1,11,0
